Date,Price,P/S,P/B,P/E,P/FCF,P/EBITDA,EV/EBITDA,EV/B,EV/FCF,LTDebt/EV
12/31/2010,34.91,6.0278,9.5437,36.4359,#N/A N/A,20.2234,19.0759,8.9797,#N/A N/A,0
1/3/2011,35.155,6.0701,9.6107,36.6916,#N/A N/A,20.3653,19.2181,9.0467,#N/A N/A,0
1/4/2011,35,6.0433,9.5683,36.5298,#N/A N/A,20.2755,19.1282,9.0043,#N/A N/A,0
1/5/2011,35.3,6.0951,9.6503,36.8429,#N/A N/A,20.4493,19.3023,9.0863,#N/A N/A,0
1/6/2011,35.34,6.102,9.6613,36.8847,#N/A N/A,20.4725,19.3255,9.0972,#N/A N/A,0
1/7/2011,35.58,6.1435,9.7269,37.1352,#N/A N/A,20.6115,19.4648,9.1628,#N/A N/A,0
1/10/2011,36.795,6.3533,10.059,38.4033,#N/A N/A,21.3154,20.1699,9.4947,#N/A N/A,0
1/11/2011,36.8625,6.3649,10.0775,38.4737,#N/A N/A,21.3545,20.2091,9.5132,#N/A N/A,0
1/12/2011,36.71,6.3386,10.0358,38.3146,#N/A N/A,21.2661,20.1206,9.4715,#N/A N/A,0
1/13/2011,36.86,6.3645,10.0768,38.4711,#N/A N/A,21.353,20.2077,9.5125,#N/A N/A,0
1/14/2011,37.23,6.4284,10.178,38.8573,#N/A N/A,21.5674,20.4224,9.6136,#N/A N/A,0
1/18/2011,37.19,6.4215,10.167,38.8155,#N/A N/A,21.5442,20.3992,9.6026,#N/A N/A,0
1/19/2011,36.65,6.3282,10.0194,38.2519,#N/A N/A,21.2314,20.0858,9.4551,#N/A N/A,0
1/20/2011,36.27,6.2626,9.9155,37.8553,#N/A N/A,21.0112,19.8652,9.3513,#N/A N/A,0
1/21/2011,36.975,6.3843,10.1082,38.5911,#N/A N/A,21.4196,20.2744,9.5439,#N/A N/A,0
1/24/2011,37.19,6.4215,10.167,38.8155,#N/A N/A,21.5442,20.3992,9.6026,#N/A N/A,0
1/25/2011,36.955,6.3809,10.1028,38.5703,#N/A N/A,21.4081,20.2628,9.5384,#N/A N/A,0
1/26/2011,37.5,6.475,10.2518,39.1391,#N/A N/A,21.7238,20.5791,9.6873,#N/A N/A,0
1/27/2011,37.3,6.4404,10.1971,38.9303,#N/A N/A,21.6079,20.463,9.6327,#N/A N/A,0
1/28/2011,38.725,6.6865,10.5867,40.4176,#N/A N/A,22.4334,21.29,10.022,#N/A N/A,0
1/31/2011,39.92,6.8928,10.9133,41.6649,#N/A N/A,23.1257,21.9836,10.3485,#N/A N/A,0
2/1/2011,40.36,6.9688,11.0336,42.1241,#N/A N/A,23.3806,22.2389,10.4687,#N/A N/A,0
2/2/2011,40.145,6.9317,10.9749,41.8997,#N/A N/A,23.256,22.1303,10.4175,#N/A N/A,0
2/3/2011,39.73,6.86,10.8614,41.4666,#N/A N/A,23.0156,21.8893,10.3041,#N/A N/A,0
2/4/2011,39.745,6.8626,10.8655,41.4822,#N/A N/A,23.0243,21.898,10.3082,#N/A N/A,0
2/7/2011,40.09,6.9222,10.9598,41.8423,#N/A N/A,23.2242,22.0984,10.4025,#N/A N/A,0
2/8/2011,40.255,6.9507,11.0049,42.0145,#N/A N/A,23.3197,22.1942,10.4476,#N/A N/A,0
2/9/2011,39.75,6.8635,10.8669,41.4874,#N/A N/A,23.0272,21.9009,10.3096,#N/A N/A,0
2/10/2011,39.825,6.8764,10.8874,41.5657,#N/A N/A,23.0706,21.9445,10.3301,#N/A N/A,0
2/11/2011,40.4,6.9757,11.0446,42.1658,#N/A N/A,23.4037,22.2784,10.4873,#N/A N/A,0
2/14/2011,40.115,6.9265,10.9667,41.8684,#N/A N/A,23.2386,22.1129,10.4093,#N/A N/A,0
2/15/2011,39.765,6.8661,10.871,41.5031,#N/A N/A,23.0359,21.9096,10.3137,#N/A N/A,0
2/16/2011,39.75,6.8635,10.8669,41.4874,#N/A N/A,23.0272,21.9009,10.3096,#N/A N/A,0
2/17/2011,39.605,6.8384,10.8272,41.3361,#N/A N/A,22.9432,21.8167,10.2699,#N/A N/A,0
2/18/2011,39.695,6.854,10.8518,41.43,#N/A N/A,22.9953,21.869,10.2945,#N/A N/A,0
2/22/2011,39.025,6.7383,10.6687,40.7307,#N/A N/A,22.6072,21.4799,10.1113,#N/A N/A,0
2/23/2011,38.765,6.6934,10.5976,40.4594,#N/A N/A,22.4566,21.3289,10.0403,#N/A N/A,0
2/24/2011,39.2,6.7685,10.7165,40.9134,#N/A N/A,22.7086,21.5815,10.1592,#N/A N/A,0
2/25/2011,39.99,6.9049,10.9325,41.7379,#N/A N/A,23.1662,22.0403,10.3752,#N/A N/A,0
2/28/2011,39.95,6.898,10.9215,41.6962,#N/A N/A,23.1431,22.0171,10.3642,#N/A N/A,0
3/1/2011,40.15,6.9325,10.9762,41.9049,#N/A N/A,23.2589,22.1332,10.4189,#N/A N/A,0
3/2/2011,40.36,6.9688,11.0336,42.1241,#N/A N/A,23.3806,22.2552,10.4763,#N/A N/A,0
3/3/2011,40.885,7.0595,11.1772,42.672,#N/A N/A,23.6847,22.5601,10.6199,#N/A N/A,0
3/4/2011,40.765,7.0387,11.1444,42.5468,#N/A N/A,23.6152,22.4904,10.587,#N/A N/A,0
3/7/2011,39.945,6.8971,10.9202,41.691,#N/A N/A,23.1402,22.0142,10.3629,#N/A N/A,0
3/8/2011,40.61,7.012,11.102,42.385,#N/A N/A,23.5254,22.4004,10.5447,#N/A N/A,0
3/9/2011,41.365,7.1423,11.3084,43.173,#N/A N/A,23.9628,22.8389,10.7511,#N/A N/A,0
3/10/2011,40.98,7.0759,11.2031,42.7712,#N/A N/A,23.7397,22.6153,10.6458,#N/A N/A,0
3/11/2011,41.01,7.081,11.2113,42.8025,#N/A N/A,23.7571,22.6327,10.654,#N/A N/A,0
3/14/2011,40.695,7.0266,11.1252,42.4737,#N/A N/A,23.5746,22.4498,10.5679,#N/A N/A,0
3/15/2011,39.865,6.8833,10.8983,41.6075,#N/A N/A,23.0938,21.9677,10.341,#N/A N/A,0
3/16/2011,39.445,6.8108,10.7835,41.1691,#N/A N/A,22.8505,21.7238,10.2262,#N/A N/A,0
3/17/2011,39.635,6.8436,10.8354,41.3674,#N/A N/A,22.9606,21.8341,10.2781,#N/A N/A,0
3/18/2011,39.755,6.8643,10.8682,41.4926,#N/A N/A,23.0301,21.9038,10.3109,#N/A N/A,0
3/21/2011,40.055,6.9161,10.9503,41.8058,#N/A N/A,23.2039,22.0781,10.3929,#N/A N/A,0
3/22/2011,40.255,6.9507,11.0049,42.0145,#N/A N/A,23.3197,22.1942,10.4476,#N/A N/A,0
3/23/2011,40.51,6.9947,11.0746,42.2807,#N/A N/A,23.4675,22.3423,10.5173,#N/A N/A,0
3/24/2011,40.795,7.0439,11.1526,42.5781,#N/A N/A,23.6326,22.5078,10.5952,#N/A N/A,0
3/25/2011,40.995,7.0784,11.2072,42.7868,#N/A N/A,23.7484,22.624,10.6499,#N/A N/A,0
3/28/2011,41.04,7.0862,11.2195,42.8338,#N/A N/A,23.7745,22.6501,10.6622,#N/A N/A,0
3/29/2011,41.55,7.1743,11.359,43.3661,#N/A N/A,24.0699,22.9463,10.8017,#N/A N/A,0
3/30/2011,41.565,7.1769,11.3631,43.3818,#N/A N/A,24.0786,22.955,10.8058,#N/A N/A,0
3/31/2011,41.67,6.8293,10.77,39.4336,#N/A N/A,22.1945,21.1253,10.2248,#N/A N/A,0
4/1/2011,42.56,6.9751,11,40.2758,#N/A N/A,22.6685,21.5996,10.4544,#N/A N/A,0
4/4/2011,43.285,7.0939,11.1874,40.9619,#N/A N/A,23.0547,21.986,10.6414,#N/A N/A,0
4/5/2011,44.075,7.2234,11.3916,41.7095,#N/A N/A,23.4755,22.407,10.8452,#N/A N/A,0
4/6/2011,43.195,7.0792,11.1641,40.8768,#N/A N/A,23.0067,21.938,10.6182,#N/A N/A,0
4/7/2011,42.505,6.9661,10.9858,40.2238,#N/A N/A,22.6392,21.5703,10.4402,#N/A N/A,0
4/8/2011,41.55,6.8096,10.739,39.32,#N/A N/A,22.1306,21.0613,10.1938,#N/A N/A,0
4/11/2011,41.4,6.785,10.7002,39.1781,#N/A N/A,22.0507,20.9814,10.1552,#N/A N/A,0
4/12/2011,41,6.7195,10.5968,38.7996,#N/A N/A,21.8376,20.7682,10.052,#N/A N/A,0
4/13/2011,41.675,6.8301,10.7713,39.4383,#N/A N/A,22.1972,21.128,10.2261,#N/A N/A,0
4/14/2011,42.72,7.0014,11.0414,40.4272,#N/A N/A,22.7538,21.6849,10.4957,#N/A N/A,0
4/15/2011,42.835,7.0202,11.0711,40.5361,#N/A N/A,22.815,21.7462,10.5253,#N/A N/A,0
4/18/2011,42.465,6.9596,10.9755,40.1859,#N/A N/A,22.6179,21.549,10.4299,#N/A N/A,0
4/19/2011,42.58,6.9784,11.0052,40.2948,#N/A N/A,22.6792,21.6103,10.4595,#N/A N/A,0
4/20/2011,43.175,7.0759,11.159,40.8578,#N/A N/A,22.9961,21.9274,10.613,#N/A N/A,0
4/21/2011,43.025,7.0513,11.1202,40.7159,#N/A N/A,22.9162,21.8474,10.5743,#N/A N/A,0
4/25/2011,42.9375,7.037,11.0976,40.6331,#N/A N/A,22.8696,21.8008,10.5518,#N/A N/A,0
4/26/2011,43.18,7.0767,11.1603,40.8626,#N/A N/A,22.9988,21.93,10.6143,#N/A N/A,0
4/27/2011,43.355,7.1054,11.2055,41.0282,#N/A N/A,23.092,22.0233,10.6594,#N/A N/A,0
4/28/2011,43.59,7.1439,11.2662,41.2506,#N/A N/A,23.2171,22.1486,10.7201,#N/A N/A,0
4/29/2011,44.86,7.3521,11.5945,42.4524,#N/A N/A,23.8936,22.8254,11.0477,#N/A N/A,0
5/2/2011,45.575,7.4693,11.7793,43.129,#N/A N/A,24.2744,23.2065,11.2321,#N/A N/A,0
5/3/2011,45.335,7.4299,11.7172,42.9019,#N/A N/A,24.1466,23.0785,11.1702,#N/A N/A,0
5/4/2011,44.895,7.3578,11.6035,42.4855,#N/A N/A,23.9122,22.8441,11.0567,#N/A N/A,0
5/5/2011,43.98,7.2079,11.367,41.6196,#N/A N/A,23.4249,22.3564,10.8207,#N/A N/A,0
5/6/2011,44.115,7.23,11.4019,41.7474,#N/A N/A,23.4968,22.4284,10.8555,#N/A N/A,0
5/9/2011,44.53,7.298,11.5092,42.1401,#N/A N/A,23.7178,22.6495,10.9625,#N/A N/A,0
5/10/2011,44.95,7.3668,11.6177,42.5376,#N/A N/A,23.9415,22.8734,11.0709,#N/A N/A,0
5/11/2011,44.85,7.3504,11.5919,42.4429,#N/A N/A,23.8882,22.8201,11.0451,#N/A N/A,0
5/12/2011,44.915,7.3611,11.6087,42.5044,#N/A N/A,23.9229,22.8547,11.0619,#N/A N/A,0
5/13/2011,44.68,7.3226,11.548,42.2821,#N/A N/A,23.7977,22.7295,11.0012,#N/A N/A,0
5/16/2011,44.25,7.2521,11.4368,41.8751,#N/A N/A,23.5687,22.5003,10.8903,#N/A N/A,0
5/17/2011,44.18,7.2406,11.4187,41.8089,#N/A N/A,23.5314,22.463,10.8723,#N/A N/A,0
5/18/2011,44.795,7.3414,11.5777,42.3909,#N/A N/A,23.8589,22.7908,11.0309,#N/A N/A,0
5/19/2011,44.8075,7.3435,11.5809,42.4027,#N/A N/A,23.8656,22.7974,11.0341,#N/A N/A,0
5/20/2011,44.195,7.2431,11.4226,41.8231,#N/A N/A,23.5394,22.471,10.8761,#N/A N/A,0
5/23/2011,44.035,7.2169,11.3812,41.6717,#N/A N/A,23.4542,22.3857,10.8349,#N/A N/A,0
5/24/2011,43.505,7.13,11.2443,41.1701,#N/A N/A,23.1719,22.1033,10.6981,#N/A N/A,0
5/25/2011,44.38,7.2734,11.4704,41.9982,#N/A N/A,23.6379,22.5696,10.9239,#N/A N/A,0
5/26/2011,43.64,7.1521,11.2792,41.2979,#N/A N/A,23.2438,22.1752,10.733,#N/A N/A,0
5/27/2011,42.56,6.9751,11,40.2758,#N/A N/A,22.6685,21.5996,10.4544,#N/A N/A,0
5/31/2011,43.04,7.0538,11.1241,40.7301,#N/A N/A,22.9242,22.0156,10.6557,#N/A N/A,0
6/1/2011,42.055,6.8924,10.8695,39.7979,#N/A N/A,22.3996,21.487,10.3999,#N/A N/A,0
6/2/2011,42.105,6.9006,10.8824,39.8453,#N/A N/A,22.4262,21.5139,10.4129,#N/A N/A,0
6/3/2011,41.015,6.7219,10.6007,38.8138,#N/A N/A,21.8456,20.9289,10.1297,#N/A N/A,0
6/6/2011,40.55,6.6457,10.4805,38.3737,#N/A N/A,21.598,20.6793,10.009,#N/A N/A,0
6/7/2011,40.79,6.685,10.5425,38.6008,#N/A N/A,21.7258,20.8081,10.0713,#N/A N/A,0
6/8/2011,40.7,6.6703,10.5193,38.5157,#N/A N/A,21.6778,20.7598,10.0479,#N/A N/A,0
6/9/2011,40.755,6.6793,10.5335,38.5677,#N/A N/A,21.7071,20.7894,10.0622,#N/A N/A,0
6/10/2011,39.42,6.4605,10.1885,37.3044,#N/A N/A,20.9961,20.0729,9.7154,#N/A N/A,0
6/13/2011,38.865,6.3696,10.045,36.7791,#N/A N/A,20.7005,19.775,9.5713,#N/A N/A,0
6/14/2011,39.32,6.4441,10.1626,37.2097,#N/A N/A,20.9428,20.0192,9.6895,#N/A N/A,0
6/15/2011,39.86,6.5326,10.3022,37.7207,#N/A N/A,21.2304,20.309,9.8297,#N/A N/A,0
6/16/2011,39.83,6.5277,10.2944,37.6924,#N/A N/A,21.2145,20.2929,9.8219,#N/A N/A,0
6/17/2011,39.63,6.4949,10.2427,37.5031,#N/A N/A,21.1079,20.1856,9.77,#N/A N/A,0
6/20/2011,39.975,6.5515,10.3319,37.8296,#N/A N/A,21.2917,20.3707,9.8596,#N/A N/A,0
6/21/2011,41.05,6.7277,10.6097,38.8469,#N/A N/A,21.8643,20.9477,10.1388,#N/A N/A,0
6/22/2011,41.37,6.7801,10.6925,39.1497,#N/A N/A,22.0347,21.1194,10.222,#N/A N/A,0
6/23/2011,41.35,6.7768,10.6873,39.1308,#N/A N/A,22.0241,21.1087,10.2168,#N/A N/A,0
6/24/2011,41.315,6.7711,10.6782,39.0977,#N/A N/A,22.0054,21.0899,10.2077,#N/A N/A,0
6/27/2011,41.735,6.8399,10.7868,39.4951,#N/A N/A,22.2291,21.3153,10.3168,#N/A N/A,0
6/28/2011,42.67,6.9932,11.0284,40.3799,#N/A N/A,22.7271,21.8171,10.5596,#N/A N/A,0
6/29/2011,42.855,7.0235,11.0763,40.555,#N/A N/A,22.8257,21.9164,10.6077,#N/A N/A,0
6/30/2011,43.65,6.8334,10.1973,37.2309,#N/A N/A,21.2612,20.3191,9.6682,#N/A N/A,0
7/1/2011,44.51,6.968,10.3982,37.9645,#N/A N/A,21.6801,20.7401,9.8685,#N/A N/A,0
7/5/2011,45.21,7.0776,10.5617,38.5615,#N/A N/A,22.0211,21.0828,10.0316,#N/A N/A,0
7/6/2011,45.2,7.076,10.5594,38.553,#N/A N/A,22.0162,21.0779,10.0293,#N/A N/A,0
7/7/2011,45.58,7.1355,10.6482,38.8771,#N/A N/A,22.2013,21.2639,10.1178,#N/A N/A,0
7/8/2011,45.74,7.1606,10.6855,39.0136,#N/A N/A,22.2792,21.3423,10.1551,#N/A N/A,0
7/11/2011,45.02,7.0478,10.5173,38.3995,#N/A N/A,21.9285,20.9898,9.9873,#N/A N/A,0
7/12/2011,44.55,6.9743,10.4075,37.9986,#N/A N/A,21.6996,20.7597,9.8779,#N/A N/A,0
7/13/2011,44.245,6.9265,10.3363,37.7384,#N/A N/A,21.551,20.6104,9.8068,#N/A N/A,0
7/14/2011,43.735,6.8467,10.2171,37.3034,#N/A N/A,21.3026,20.3607,9.688,#N/A N/A,0
7/15/2011,43.36,6.788,10.1295,36.9836,#N/A N/A,21.12,20.1771,9.6007,#N/A N/A,0
7/18/2011,42.775,6.6964,9.9929,36.4846,#N/A N/A,20.835,19.8907,9.4644,#N/A N/A,0
7/19/2011,44.285,6.9328,10.3456,37.7725,#N/A N/A,21.5705,20.63,9.8161,#N/A N/A,0
7/20/2011,43.825,6.8608,10.2382,37.3802,#N/A N/A,21.3465,20.4048,9.709,#N/A N/A,0
7/21/2011,44.875,7.0251,10.4835,38.2758,#N/A N/A,21.8579,20.9188,9.9536,#N/A N/A,0
7/22/2011,45.395,7.1065,10.6049,38.7193,#N/A N/A,22.1112,21.1734,10.0747,#N/A N/A,0
7/25/2011,44.815,7.0157,10.4695,38.2246,#N/A N/A,21.8287,20.8894,9.9396,#N/A N/A,0
7/26/2011,44.625,6.986,10.4251,38.0625,#N/A N/A,21.7361,20.7964,9.8953,#N/A N/A,0
7/27/2011,43.085,6.7449,10.0653,36.749,#N/A N/A,20.986,20.0425,9.5366,#N/A N/A,0
7/28/2011,44.935,7.0345,10.4975,38.327,#N/A N/A,21.8871,20.9482,9.9675,#N/A N/A,0
7/29/2011,45.68,7.1512,10.6715,38.9624,#N/A N/A,22.25,21.3129,10.1411,#N/A N/A,0
8/1/2011,45.355,7.1003,10.5956,38.6852,#N/A N/A,22.0917,21.1538,10.0654,#N/A N/A,0
8/2/2011,44.25,6.9273,10.3375,37.7427,#N/A N/A,21.5535,20.6128,9.808,#N/A N/A,0
8/3/2011,44.685,6.9954,10.4391,38.1137,#N/A N/A,21.7654,20.8258,9.9093,#N/A N/A,0
8/4/2011,42.245,6.6134,9.8691,36.0325,#N/A N/A,20.5769,19.6313,9.3409,#N/A N/A,0
8/5/2011,40.66,6.3653,9.4988,34.6806,#N/A N/A,19.8049,18.8553,8.9717,#N/A N/A,0
8/8/2011,37.575,5.8823,8.7781,32.0493,#N/A N/A,18.3022,17.4188,8.2882,#N/A N/A,0
8/9/2011,39.585,6.197,9.2476,33.7637,#N/A N/A,19.2812,18.4068,8.7583,#N/A N/A,0
8/10/2011,37.56,5.88,8.7746,32.0365,#N/A N/A,18.2949,17.4114,8.2847,#N/A N/A,0
8/11/2011,39.645,6.2064,9.2617,33.8149,#N/A N/A,19.3105,18.4362,8.7723,#N/A N/A,0
8/12/2011,39.885,6.244,9.3177,34.0196,#N/A N/A,19.4274,18.5542,8.8285,#N/A N/A,0
8/15/2011,41.135,6.4396,9.6097,35.0858,#N/A N/A,20.0362,19.1686,9.1208,#N/A N/A,0
8/16/2011,40.61,6.3575,9.4871,34.638,#N/A N/A,19.7805,18.9106,8.998,#N/A N/A,0
8/17/2011,40.7075,6.3727,9.5099,34.7211,#N/A N/A,19.828,18.9585,9.0208,#N/A N/A,0
8/18/2011,38.81,6.0757,9.0666,33.1027,#N/A N/A,18.9037,18.0258,8.577,#N/A N/A,0
8/19/2011,38.315,5.9982,8.951,32.6805,#N/A N/A,18.6626,17.7825,8.4613,#N/A N/A,0
8/22/2011,38.615,6.0451,9.021,32.9364,#N/A N/A,18.8088,17.93,8.5314,#N/A N/A,0
8/23/2011,41.085,6.4318,9.5981,35.0431,#N/A N/A,20.0119,19.144,9.1091,#N/A N/A,0
8/24/2011,42.49,6.6518,9.9263,36.2415,#N/A N/A,20.6962,19.8346,9.4377,#N/A N/A,0
8/25/2011,42.05,6.5829,9.8235,35.8662,#N/A N/A,20.4819,19.6183,9.3348,#N/A N/A,0
8/26/2011,44.38,6.9476,10.3678,37.8536,#N/A N/A,21.6168,20.7636,9.8797,#N/A N/A,0
8/29/2011,45.33,7.0964,10.5898,38.6639,#N/A N/A,22.0795,21.2305,10.1019,#N/A N/A,0
8/30/2011,46.36,7.2576,10.8304,39.5424,#N/A N/A,22.5812,21.7368,10.3428,#N/A N/A,0
8/31/2011,46.01,7.2028,10.7486,39.2439,#N/A N/A,22.4108,21.5648,10.2609,#N/A N/A,0
9/1/2011,45.345,7.0987,10.5933,38.6767,#N/A N/A,22.0868,21.2379,10.1054,#N/A N/A,0
9/2/2011,44.46,6.9602,10.3865,37.9218,#N/A N/A,21.6558,20.8029,9.8984,#N/A N/A,0
9/6/2011,44.56,6.9758,10.4099,38.0071,#N/A N/A,21.7045,20.852,9.9218,#N/A N/A,0
9/7/2011,46.395,7.2631,10.8386,39.5722,#N/A N/A,22.5983,21.754,10.351,#N/A N/A,0
9/8/2011,46.105,7.2177,10.7708,39.3249,#N/A N/A,22.457,21.6114,10.2831,#N/A N/A,0
9/9/2011,44.9,7.0291,10.4893,38.2971,#N/A N/A,21.8701,21.0192,10.0013,#N/A N/A,0
9/12/2011,45.42,7.1105,10.6108,38.7406,#N/A N/A,22.1234,21.2748,10.1229,#N/A N/A,0
9/13/2011,47.135,7.3789,11.0114,40.2034,#N/A N/A,22.9587,22.1177,10.524,#N/A N/A,0
9/14/2011,47.745,7.4744,11.1539,40.7237,#N/A N/A,23.2558,22.4175,10.6667,#N/A N/A,0
9/15/2011,47.78,7.4799,11.1621,40.7536,#N/A N/A,23.2729,22.4347,10.6749,#N/A N/A,0
9/16/2011,47.85,7.4909,11.1785,40.8133,#N/A N/A,23.307,22.4691,10.6913,#N/A N/A,0
9/19/2011,47.85,7.4909,11.1785,40.8133,#N/A N/A,23.307,22.4691,10.6913,#N/A N/A,0
9/20/2011,47.51,7.4376,11.099,40.5233,#N/A N/A,23.1414,22.302,10.6117,#N/A N/A,0
9/21/2011,46.72,7.314,10.9145,39.8495,#N/A N/A,22.7566,21.9137,10.427,#N/A N/A,0
9/22/2011,46.44,7.2701,10.8491,39.6106,#N/A N/A,22.6202,21.7761,10.3615,#N/A N/A,0
9/23/2011,47.14,7.3797,11.0126,40.2077,#N/A N/A,22.9612,22.1202,10.5252,#N/A N/A,0
9/26/2011,48.595,7.6075,11.3525,41.4487,#N/A N/A,23.6699,22.8353,10.8655,#N/A N/A,0
9/27/2011,50.045,7.8345,11.6913,42.6855,#N/A N/A,24.3761,23.548,11.2046,#N/A N/A,0
9/28/2011,48.605,7.6091,11.3549,41.4573,#N/A N/A,23.6747,22.8402,10.8678,#N/A N/A,0
9/29/2011,48.91,7.6568,11.4261,41.7174,#N/A N/A,23.8233,22.9902,10.9392,#N/A N/A,0
9/30/2011,48.5,7.1167,10.6024,37.5267,#N/A N/A,21.6252,20.7761,10.0903,#N/A N/A,0
10/3/2011,46.055,6.7579,10.0679,35.6349,#N/A N/A,20.5351,19.6798,9.5578,#N/A N/A,0
10/4/2011,44.18,6.4828,9.658,34.1841,#N/A N/A,19.699,18.8391,9.1495,#N/A N/A,0
10/5/2011,44.525,6.5334,9.7334,34.4511,#N/A N/A,19.8529,18.9938,9.2246,#N/A N/A,0
10/6/2011,44.715,6.5613,9.775,34.5981,#N/A N/A,19.9376,19.079,9.266,#N/A N/A,0
10/7/2011,44.13,6.4755,9.6471,34.1454,#N/A N/A,19.6767,18.8166,9.1386,#N/A N/A,0
10/10/2011,46,6.7499,10.0559,35.5924,#N/A N/A,20.5105,19.6551,9.5458,#N/A N/A,0
10/11/2011,46.505,6.824,10.1663,35.9831,#N/A N/A,20.7357,19.8816,9.6558,#N/A N/A,0
10/12/2011,45.565,6.686,9.9608,35.2558,#N/A N/A,20.3166,19.4601,9.4511,#N/A N/A,0
10/13/2011,46.36,6.8027,10.1346,35.8709,#N/A N/A,20.6711,19.8166,9.6242,#N/A N/A,0
10/14/2011,45.18,6.6295,9.8766,34.9579,#N/A N/A,20.1449,19.2875,9.3673,#N/A N/A,0
10/17/2011,43.69,6.4109,9.5509,33.805,#N/A N/A,19.4805,18.6194,9.0428,#N/A N/A,0
10/18/2011,44.345,6.507,9.6941,34.3118,#N/A N/A,19.7726,18.913,9.1854,#N/A N/A,0
10/19/2011,43.395,6.3676,9.4864,33.5767,#N/A N/A,19.349,18.4871,8.9786,#N/A N/A,0
10/20/2011,44.015,6.4586,9.622,34.0565,#N/A N/A,19.6255,18.7651,9.1136,#N/A N/A,0
10/21/2011,45.205,6.6332,9.8821,34.9772,#N/A N/A,20.1561,19.2987,9.3727,#N/A N/A,0
10/24/2011,46.97,6.8922,10.2679,36.3429,#N/A N/A,20.943,20.0901,9.7571,#N/A N/A,0
10/25/2011,44.66,6.5532,9.763,34.5555,#N/A N/A,19.9131,19.0543,9.254,#N/A N/A,0
10/26/2011,43.35,6.361,9.4766,33.5419,#N/A N/A,19.3289,18.4669,8.9688,#N/A N/A,0
10/27/2011,41.82,6.1365,9.1421,32.3581,#N/A N/A,18.6468,17.7809,8.6356,#N/A N/A,0
10/28/2011,38.95,5.7154,8.5147,30.1374,#N/A N/A,17.3671,16.494,8.0106,#N/A N/A,0
10/31/2011,38.91,5.7095,8.506,30.1065,#N/A N/A,17.3492,16.476,8.0019,#N/A N/A,0
11/1/2011,38.01,5.5774,8.3092,29.4101,#N/A N/A,16.9479,16.0725,7.8059,#N/A N/A,0
11/2/2011,38.35,5.6273,8.3836,29.6732,#N/A N/A,17.0995,16.2249,7.8799,#N/A N/A,0
11/3/2011,39.53,5.8005,8.6415,30.5862,#N/A N/A,17.6257,16.754,8.1369,#N/A N/A,0
11/4/2011,39.81,5.8416,8.7027,30.8029,#N/A N/A,17.7505,16.9486,8.2314,#N/A N/A,0
11/7/2011,39.11,5.7389,8.5497,30.2612,#N/A N/A,17.4384,16.6335,8.0784,#N/A N/A,0
11/8/2011,39.77,5.8357,8.694,30.7719,#N/A N/A,17.7327,16.9306,8.2226,#N/A N/A,0
11/9/2011,39.5,5.7961,8.6349,30.563,#N/A N/A,17.6123,16.8091,8.1636,#N/A N/A,0
11/10/2011,39.08,5.7345,8.5431,30.238,#N/A N/A,17.425,16.62,8.0718,#N/A N/A,0
11/11/2011,40.11,5.8856,8.7683,31.035,#N/A N/A,17.8843,17.0837,8.297,#N/A N/A,0
11/14/2011,39.51,5.7976,8.6371,30.5707,#N/A N/A,17.6168,16.8136,8.1658,#N/A N/A,0
11/15/2011,39.75,5.8328,8.6896,30.7564,#N/A N/A,17.7238,16.9216,8.2183,#N/A N/A,0
11/16/2011,38.52,5.6523,8.4207,29.8047,#N/A N/A,17.1753,16.368,7.9494,#N/A N/A,0
11/17/2011,37.76,5.5408,8.2546,29.2167,#N/A N/A,16.8365,16.0259,7.7832,#N/A N/A,0
11/18/2011,36.25,5.3192,7.9245,28.0483,#N/A N/A,16.1632,15.3462,7.4531,#N/A N/A,0
11/21/2011,35.16,5.1593,7.6862,27.2049,#N/A N/A,15.6772,14.8555,7.2148,#N/A N/A,0
11/22/2011,34.64,5.0829,7.5725,26.8026,#N/A N/A,15.4453,14.6215,7.1012,#N/A N/A,0
11/23/2011,34.4,5.0477,7.5201,26.6169,#N/A N/A,15.3383,14.5134,7.0487,#N/A N/A,0
11/25/2011,33.9,4.9744,7.4108,26.23,#N/A N/A,15.1154,14.2884,6.9394,#N/A N/A,0
11/28/2011,34.74,5.0976,7.5944,26.88,#N/A N/A,15.4899,14.6665,7.123,#N/A N/A,0
11/29/2011,34.02,4.992,7.437,26.3229,#N/A N/A,15.1689,14.3424,6.9656,#N/A N/A,0
11/30/2011,35.35,5.1871,7.7277,27.3519,#N/A N/A,15.7619,14.9411,7.2564,#N/A N/A,0
12/1/2011,36.25,5.3192,7.9245,28.0483,#N/A N/A,16.1632,15.3462,7.4531,#N/A N/A,0
12/2/2011,35.46,5.2033,7.7518,27.4371,#N/A N/A,15.8109,14.9906,7.2804,#N/A N/A,0
12/5/2011,37.05,5.4366,8.0994,28.6673,#N/A N/A,16.5199,15.7063,7.628,#N/A N/A,0
12/6/2011,36.63,5.375,8.0075,28.3423,#N/A N/A,16.3326,15.5172,7.5362,#N/A N/A,0
12/7/2011,36.51,5.3573,7.9813,28.2495,#N/A N/A,16.2791,15.4632,7.51,#N/A N/A,0
12/8/2011,35.3825,5.1919,7.7348,27.3771,#N/A N/A,15.7764,14.9557,7.2635,#N/A N/A,0
