Date,Price,P/B,P/S,P/E,P/FCF,P/EBITDA,EV/EBITDA,EV/B,EV/FCF,LTDebt/EV
3/19/2013,13.53,1.8163,1.6699,99.5995,17.2163,14.9115,16.3492,2.0814,18.7586,13.568
3/20/2013,13.81,1.8539,1.7044,101.6607,17.5725,15.2201,16.645,2.119,19.098,13.3269
3/21/2013,13.82,1.8553,1.7057,101.7343,17.5853,15.2311,16.6555,2.1204,19.1101,13.3185
3/22/2013,13.67,1.8351,1.6872,100.6301,17.3944,15.0658,16.4971,2.1002,18.9283,13.4464
3/25/2013,13.64,1.8311,1.6834,100.4093,17.3562,15.0327,16.4654,2.0962,18.8919,13.4723
3/26/2013,13.72,1.8418,1.6933,100.9982,17.458,15.1209,16.5499,2.1069,18.9889,13.4035
3/27/2013,13.64,1.8311,1.6834,100.4093,17.3562,15.0327,16.4654,2.0962,18.8919,13.4723
3/28/2013,13.59,1.8037,1.6599,177.7795,21.625,18.7013,21.8818,2.0967,25.3717,16.3927
4/1/2013,13.47,1.7878,1.6453,176.2097,21.434,18.5361,21.7197,2.0812,25.1838,16.5151
4/2/2013,13.32,1.7679,1.627,174.2475,21.1953,18.3297,21.5171,2.0617,24.9488,16.6706
4/3/2013,12.92,1.7148,1.5781,169.0148,20.5588,17.7793,20.9767,2.01,24.3223,17.1
4/4/2013,12.91,1.7135,1.5769,168.884,20.5429,17.7655,20.9632,2.0087,24.3066,17.1111
4/5/2013,12.78,1.6962,1.561,167.1834,20.3361,17.5866,20.7876,1.9918,24.103,17.2556
4/8/2013,12.75,1.6922,1.5573,166.7909,20.2883,17.5453,20.747,1.988,24.056,17.2893
4/9/2013,12.9,1.7121,1.5757,168.7532,20.527,17.7517,21.3912,2.0497,24.8029,16.7687
4/10/2013,13.28,1.7626,1.6221,173.7242,21.1317,18.2747,21.9175,2.1001,25.4132,16.366
4/11/2013,13.17,1.748,1.6086,172.2852,20.9566,18.1233,21.7652,2.0855,25.2365,16.4806
4/12/2013,13.09,1.7373,1.5989,171.2387,20.8293,18.0132,21.6544,2.0749,25.108,16.5649
4/15/2013,12.61,1.6736,1.5402,164.9595,20.0655,17.3527,20.9895,2.0112,24.3371,17.0896
4/16/2013,13.19,1.7506,1.6111,172.5469,20.9885,18.1508,21.7929,2.0882,25.2686,16.4596
4/17/2013,12.93,1.7161,1.5793,169.1456,20.5747,17.793,21.4327,2.0537,24.851,16.7362
4/18/2013,12.58,1.6697,1.5366,164.5671,20.0178,17.3114,20.9479,2.0072,24.2889,17.1235
4/19/2013,12.69,1.6843,1.55,166.006,20.1928,17.4628,21.1003,2.0218,24.4656,16.9999
4/22/2013,12.62,1.675,1.5415,165.0903,20.0815,17.3664,21.0033,2.0125,24.3532,17.0783
4/23/2013,12.95,1.7188,1.5818,169.4073,20.6066,17.8205,21.4604,2.0563,24.8832,16.7146
4/24/2013,13.07,1.7347,1.5964,170.9771,20.7975,17.9857,21.6267,2.0722,25.0759,16.5861
4/25/2013,13.35,1.7719,1.6306,174.6399,21.2431,18.371,22.0145,2.1094,25.5256,16.2939
4/26/2013,13.79,1.8302,1.6844,180.3959,21.9432,18.9765,22.624,2.1678,26.2323,15.855
4/29/2013,13.83,1.8356,1.6893,180.9191,22.0069,19.0315,22.6794,2.1731,26.2965,15.8162
4/30/2013,13.84,1.8369,1.6905,181.0499,22.0228,19.0453,22.6932,2.1744,26.3126,15.8066
5/1/2013,13.815,1.8336,1.6874,180.7229,21.983,19.0109,22.6586,2.1711,26.2724,15.8307
5/2/2013,13.68,1.8156,1.6709,178.9569,21.7682,18.8251,22.4716,2.1532,26.0556,15.9625
5/3/2013,13.7,1.8183,1.6734,179.2185,21.8,18.8526,22.4993,2.1559,26.0877,15.9428
5/6/2013,13.71,1.8196,1.6746,179.3493,21.8159,18.8664,22.5132,2.1572,26.1038,15.933
5/7/2013,13.64,1.8103,1.6661,178.4336,21.7045,18.7701,22.4162,2.1479,25.9914,16.0019
5/8/2013,13.75,1.8249,1.6795,179.8726,21.8796,18.9214,22.5686,2.1625,26.168,15.8939
5/9/2013,13.85,1.8382,1.6917,181.1807,22.0387,19.059,22.7071,2.1758,26.3286,15.7969
5/10/2013,13.47,1.7878,1.6453,176.2097,21.434,18.5361,22.1807,2.1253,25.7183,16.1718
5/13/2013,13.61,1.8064,1.6624,178.0412,21.6568,18.7288,22.393,2.1457,25.9644,16.0185
5/14/2013,13.93,1.8488,1.7015,182.2273,22.166,19.1691,22.8366,2.1882,26.4789,15.7073
5/15/2013,13.98,1.8555,1.7076,182.8814,22.2455,19.2379,22.906,2.1948,26.5592,15.6598
5/16/2013,13.985,1.8561,1.7082,182.9468,22.2535,19.2448,22.9129,2.1955,26.5673,15.655
5/17/2013,14.09,1.8701,1.721,184.3203,22.4206,19.3893,23.0585,2.2094,26.7361,15.5562
5/20/2013,14.01,1.8594,1.7112,183.2738,22.2933,19.2792,22.9476,2.1988,26.6075,15.6314
5/21/2013,14.06,1.8661,1.7174,183.9279,22.3728,19.348,23.0169,2.2054,26.6878,15.5843
5/22/2013,13.96,1.8528,1.7051,182.6197,22.2137,19.2104,22.8782,2.1922,26.5271,15.6788
5/23/2013,13.83,1.8356,1.6893,180.9191,22.0069,19.0315,22.698,2.1749,26.3181,15.8033
5/24/2013,13.69,1.817,1.6722,179.0877,21.7841,18.8389,22.5039,2.1563,26.093,15.9396
5/28/2013,13.84,1.8369,1.6905,181.0499,22.0228,19.0453,22.7119,2.1762,26.3342,15.7936
5/29/2013,13.64,1.8103,1.6661,178.4336,21.7045,18.7701,22.4346,2.1496,26.0126,15.9888
5/30/2013,13.84,1.8369,1.6905,181.0499,22.0228,19.0453,22.7119,2.1762,26.3342,15.7936
5/31/2013,13.86,1.8395,1.6929,181.3116,22.0546,19.0728,22.7396,2.1789,26.3663,15.7744
6/3/2013,13.76,1.8263,1.6807,180.0034,21.8955,18.9352,22.6009,2.1656,26.2056,15.8711
6/4/2013,13.49,1.7904,1.6477,176.4714,21.4658,18.5636,22.2266,2.1297,25.7715,16.1384
6/5/2013,13.23,1.7559,1.616,173.0701,21.0521,18.2059,21.8661,2.0952,25.3535,16.4045
6/6/2013,13.62,1.8077,1.6636,178.172,21.6727,18.7425,22.4068,2.147,25.9805,16.0086
6/7/2013,13.71,1.8196,1.6746,179.3493,21.8159,18.8664,22.5316,2.1589,26.1252,15.92
6/10/2013,13.74,1.8236,1.6783,179.7418,21.8636,18.9077,22.5732,2.1629,26.1734,15.8906
6/11/2013,13.75,1.8249,1.6795,179.8726,21.8796,18.9214,22.5871,2.1643,26.1895,15.8809
6/12/2013,13.22,1.7546,1.6148,172.9393,21.0362,18.1921,21.8522,2.0939,25.3374,16.4149
6/13/2013,13.25,1.7586,1.6184,173.3318,21.0839,18.2334,21.8938,2.0978,25.3857,16.3837
6/14/2013,13.19,1.7506,1.6111,172.5469,20.9885,18.1508,21.8106,2.0899,25.2892,16.4462
6/17/2013,13.33,1.7692,1.6282,174.3783,21.2112,18.3435,22.0047,2.1085,25.5143,16.3011
6/18/2013,13.38,1.7758,1.6343,175.0324,21.2908,18.4123,22.0741,2.1151,25.5947,16.2499
6/19/2013,13.6,1.805,1.6612,177.9103,21.6409,18.715,22.3791,2.1443,25.9483,16.0285
6/20/2013,13.15,1.7453,1.6062,172.0236,20.9248,18.0958,21.7552,2.0846,25.2249,16.4881
6/21/2013,12.95,1.7188,1.5818,169.4073,20.6066,17.8205,21.4779,2.058,24.9034,16.701
6/24/2013,12.83,1.7028,1.5671,167.8375,20.4156,17.6554,21.3115,2.042,24.7105,16.8314
6/25/2013,12.62,1.675,1.5415,165.0903,20.0815,17.3664,21.0203,2.0141,24.3729,17.0645
6/26/2013,12.75,1.6922,1.5573,166.7909,20.2883,17.5453,21.2006,2.0314,24.5819,16.9195
6/27/2013,13.05,1.732,1.594,170.7154,20.7657,17.9582,21.6165,2.0713,25.0641,16.5939
6/28/2013,12.94,1.6838,1.598,#N/A N/A,41.0283,25.2861,31.3118,2.0216,51.4842,19.2954
7/1/2013,13.28,1.7281,1.64,#N/A N/A,42.1063,25.9505,31.9944,2.0656,52.6065,18.8838
7/2/2013,13.12,1.7072,1.6203,#N/A N/A,41.599,25.6378,31.6732,2.0449,52.0783,19.0753
7/3/2013,13.24,1.7229,1.6351,#N/A N/A,41.9795,25.8723,31.9141,2.0604,52.4745,18.9313
7/5/2013,13.62,1.7723,1.682,#N/A N/A,43.1843,26.6149,32.677,2.1097,53.7289,18.4893
7/8/2013,13.65,1.7762,1.6857,#N/A N/A,43.2794,26.6735,32.7373,2.1136,53.8279,18.4553
7/9/2013,13.379,1.7409,1.6522,#N/A N/A,42.4202,26.1439,32.1932,2.0785,52.9333,18.7672
7/10/2013,14.73,1.9167,1.8191,#N/A N/A,46.7037,28.7839,34.9055,2.2536,57.393,17.3089
7/11/2013,15.05,1.9584,1.8586,#N/A N/A,47.7183,29.4092,35.548,2.2951,58.4494,16.9961
7/12/2013,15.52,2.0195,1.9166,#N/A N/A,49.2085,30.3277,36.4916,2.356,60.0009,16.5566
7/15/2013,15.769,2.0519,1.9474,#N/A N/A,49.998,30.8142,36.9915,2.3883,60.8228,16.3328
7/16/2013,15.74,2.0482,1.9438,#N/A N/A,49.9061,30.7576,36.9333,2.3845,60.7271,16.3586
7/17/2013,15.87,2.0651,1.9599,#N/A N/A,50.3183,31.0116,37.1942,2.4013,61.1562,16.2438
7/18/2013,15.77,2.0521,1.9475,#N/A N/A,50.0012,30.8162,36.9935,2.3884,60.8261,16.332
7/19/2013,15.76,2.0508,1.9463,#N/A N/A,49.9695,30.7967,36.9734,2.3871,60.7931,16.3408
7/22/2013,15.8,2.056,1.9512,#N/A N/A,50.0963,30.8748,37.0537,2.3923,60.9252,16.3054
7/23/2013,15.75,2.0495,1.945,#N/A N/A,49.9378,30.7771,36.9533,2.3858,60.7601,16.3497
7/24/2013,15.6,2.03,1.9265,#N/A N/A,49.4622,30.484,36.6522,2.3663,60.265,16.484
7/25/2013,15.75,2.0495,1.945,#N/A N/A,49.9378,30.7771,36.9533,2.3858,60.7601,16.3497
7/26/2013,15.65,2.0365,1.9327,#N/A N/A,49.6207,30.5817,36.7526,2.3728,60.43,16.439
7/29/2013,15.69,2.0417,1.9376,#N/A N/A,49.7476,30.6599,36.8329,2.378,60.5621,16.4032
7/30/2013,15.76,2.0508,1.9463,#N/A N/A,49.9695,30.7967,36.9734,2.3871,60.7931,16.3408
7/31/2013,15.81,2.0573,1.9525,#N/A N/A,50.128,30.8944,37.0738,2.3936,60.9582,16.2966
8/1/2013,16.26,2.1158,2.008,#N/A N/A,51.5548,31.7737,37.9772,2.4519,62.4437,15.9089
8/2/2013,16.22,2.1106,2.0031,#N/A N/A,51.428,31.6955,37.8969,2.4467,62.3116,15.9426
8/5/2013,16.23,2.1119,2.0043,#N/A N/A,51.4597,31.7151,37.917,2.448,62.3446,15.9342
8/6/2013,16.08,2.0924,1.9858,#N/A N/A,50.9841,31.422,37.6159,2.4286,61.8495,16.0617
8/7/2013,15.97,2.0781,1.9722,#N/A N/A,50.6353,31.207,37.395,2.4143,61.4863,16.1566
8/8/2013,16.13,2.0989,1.992,#N/A N/A,51.1426,31.5197,37.7162,2.435,62.0145,16.019
8/9/2013,15.44,2.0091,1.9068,#N/A N/A,48.9549,30.1713,36.4709,2.3546,59.9668,16.566
8/12/2013,15.58,2.0274,1.9241,#N/A N/A,49.3988,30.4449,36.7532,2.3729,60.431,16.4387
8/13/2013,15.36,1.9987,1.8969,#N/A N/A,48.7012,30.015,36.3095,2.3442,59.7015,16.6396
8/14/2013,15.22,1.9805,1.8796,#N/A N/A,48.2574,29.7414,36.0272,2.326,59.2373,16.77
8/15/2013,14.84,1.9311,1.8327,#N/A N/A,47.0525,28.9989,35.2608,2.2765,57.9772,17.1345
8/16/2013,14.75,1.9194,1.8216,#N/A N/A,46.7671,28.823,35.0793,2.2648,57.6788,17.2231
8/19/2013,14.96,1.9467,1.8475,#N/A N/A,47.433,29.2334,35.5028,2.2921,58.3752,17.0177
8/20/2013,15.07,1.961,1.8611,#N/A N/A,47.7818,29.4483,35.7247,2.3065,58.7399,16.912
8/21/2013,15.12,1.9675,1.8672,#N/A N/A,47.9403,29.546,35.8255,2.313,58.9057,16.8644
8/22/2013,15.2,1.9779,1.8771,#N/A N/A,48.1939,29.7024,35.9868,2.3234,59.171,16.7888
8/23/2013,15.36,1.9987,1.8969,#N/A N/A,48.7012,30.015,36.3095,2.3442,59.7015,16.6396
8/26/2013,15.53,2.0208,1.9179,#N/A N/A,49.2403,30.3472,36.6524,2.3664,60.2653,16.484
8/27/2013,15.195,1.9773,1.8765,#N/A N/A,48.1781,29.6926,35.9768,2.3227,59.1544,16.7935
8/28/2013,14.99,1.9506,1.8512,#N/A N/A,47.5281,29.292,35.5633,2.296,58.4746,16.9887
8/29/2013,14.93,1.9428,1.8438,#N/A N/A,47.3379,29.1748,35.4423,2.2882,58.2757,17.0467
8/30/2013,14.54,1.892,1.7956,#N/A N/A,46.1013,28.4127,34.6558,2.2375,56.9825,17.4336
9/3/2013,14.59,1.8985,1.8018,#N/A N/A,46.2598,28.5104,34.7567,2.244,57.1483,17.383
9/4/2013,14.49,1.8855,1.7894,#N/A N/A,45.9428,28.3149,34.555,2.2309,56.8167,17.4845
9/5/2013,14.45,1.8803,1.7845,#N/A N/A,45.816,28.2368,34.4743,2.2257,56.684,17.5254
9/6/2013,14.41,1.8751,1.7796,#N/A N/A,45.6891,28.1586,34.3937,2.2205,56.5514,17.5665
9/9/2013,14.7,1.9128,1.8154,#N/A N/A,46.6086,28.7253,34.9785,2.2583,57.513,17.2728
9/10/2013,14.86,1.9337,1.8351,#N/A N/A,47.1159,29.038,35.3012,2.2791,58.0436,17.1149
9/11/2013,14.88,1.9363,1.8376,#N/A N/A,47.1793,29.077,35.3415,2.2817,58.1099,17.0954
9/12/2013,14.83,1.9298,1.8314,#N/A N/A,47.0208,28.9793,35.2407,2.2752,57.9441,17.1443
9/13/2013,14.86,1.9337,1.8351,#N/A N/A,47.1159,29.038,35.3012,2.2791,58.0436,17.1149
9/16/2013,14.72,1.9154,1.8178,#N/A N/A,46.672,28.7644,35.0188,2.2609,57.5793,17.2529
9/17/2013,14.67,1.9089,1.8117,#N/A N/A,46.5135,28.6667,34.918,2.2544,57.4135,17.3027
9/18/2013,14.65,1.9063,1.8092,#N/A N/A,46.4501,28.6276,34.8777,2.2518,57.3472,17.3227
9/19/2013,15.01,1.9532,1.8537,#N/A N/A,47.5915,29.3311,35.6037,2.2987,58.541,16.9695
9/20/2013,15.12,1.9675,1.8672,#N/A N/A,47.9403,29.546,35.8255,2.313,58.9057,16.8644
9/23/2013,14.78,1.9233,1.8253,#N/A N/A,46.8623,28.8816,35.1398,2.2687,57.7783,17.1935
9/24/2013,15.14,1.9701,1.8697,#N/A N/A,48.0037,29.5851,35.8658,2.3156,58.972,16.8454
9/25/2013,14.9,1.9389,1.8401,#N/A N/A,47.2427,29.1161,35.3818,2.2843,58.1762,17.0759
9/26/2013,15.02,1.9545,1.8549,#N/A N/A,47.6232,29.3506,35.6238,2.3,58.5741,16.9599
9/27/2013,14.87,1.935,1.8364,#N/A N/A,47.1476,29.0575,35.3213,2.2804,58.0767,17.1051
9/30/2013,14.87,1.9931,1.8967,#N/A N/A,62.4849,57.9969,69.8727,2.3514,77.2467,16.9514
10/1/2013,15.08,2.0212,1.9235,#N/A N/A,63.3674,58.816,70.7075,2.3795,78.1696,16.7512
10/2/2013,15.13,2.0279,1.9299,#N/A N/A,63.5775,59.011,70.9062,2.3862,78.3894,16.7043
10/3/2013,14.77,1.9797,1.884,#N/A N/A,62.0647,57.6069,69.4751,2.338,76.8073,17.0484
10/4/2013,15.03,2.0145,1.9171,#N/A N/A,63.1573,58.621,70.5087,2.3728,77.9499,16.7985
10/7/2013,14.975,2.0071,1.9101,#N/A N/A,62.9261,58.4064,70.2901,2.3655,77.7082,16.8507
10/8/2013,14.61,1.9582,1.8636,#N/A N/A,61.3924,56.9828,68.8391,2.3166,76.1041,17.2059
10/9/2013,14.28,1.914,1.8215,#N/A N/A,60.0057,55.6958,67.5273,2.2725,74.6538,17.5401
10/10/2013,14.3,1.9167,1.824,#N/A N/A,60.0897,55.7738,67.6068,2.2752,74.7417,17.5195
10/11/2013,14.19,1.9019,1.81,#N/A N/A,59.6275,55.3447,67.1695,2.2604,74.2583,17.6336
10/14/2013,14.41,1.9314,1.838,#N/A N/A,60.552,56.2028,68.044,2.2899,75.2251,17.4069
10/15/2013,14.33,1.9207,1.8278,#N/A N/A,60.2158,55.8908,67.726,2.2792,74.8736,17.4887
10/16/2013,14.62,1.9596,1.8648,#N/A N/A,61.4344,57.0218,68.8788,2.318,76.148,17.196
10/17/2013,14.649,1.9634,1.8685,#N/A N/A,61.5563,57.135,68.9941,2.3218,76.2755,17.1672
10/18/2013,14.95,2.0038,1.9069,#N/A N/A,62.8211,58.3089,70.1907,2.3621,77.5983,16.8746
10/21/2013,15.04,2.0159,1.9184,#N/A N/A,63.1993,58.66,70.5485,2.3742,77.9938,16.789
10/22/2013,14.7,1.9703,1.875,#N/A N/A,61.7706,57.3339,69.1969,2.3287,76.4996,17.1169
10/23/2013,14.42,1.9328,1.8393,#N/A N/A,60.594,56.2418,68.0838,2.2912,75.2691,17.3968
10/24/2013,14.62,1.9596,1.8648,#N/A N/A,61.4344,57.0218,68.8788,2.318,76.148,17.196
10/25/2013,14.71,1.9716,1.8763,#N/A N/A,61.8126,57.3729,69.2366,2.33,76.5436,17.1071
10/28/2013,14.565,1.9522,1.8578,#N/A N/A,61.2033,56.8073,68.6602,2.3106,75.9063,17.2507
10/29/2013,14.22,1.9059,1.8138,#N/A N/A,59.7536,55.4617,67.2887,2.2645,74.3901,17.6023
10/30/2013,13.95,1.8698,1.7794,#N/A N/A,58.619,54.4087,66.2154,2.2283,73.2035,17.8876
10/31/2013,13.83,1.8537,1.7641,#N/A N/A,58.1148,53.9406,65.7384,2.2123,72.6762,18.0174
11/1/2013,14.18,1.9006,1.8087,#N/A N/A,59.5855,55.3057,67.1297,2.2591,74.2143,17.644
11/4/2013,14.53,1.9475,1.8534,#N/A N/A,61.0562,56.6708,68.5211,2.3059,75.7525,17.2857
11/5/2013,14.44,1.9354,1.8419,#N/A N/A,60.678,56.3198,68.1633,2.2939,75.357,17.3765
11/6/2013,14.44,1.9354,1.8419,#N/A N/A,60.678,56.3198,68.1633,2.2939,75.357,17.3765
11/7/2013,14.18,1.9006,1.8087,#N/A N/A,59.5855,55.3057,67.1297,2.2591,74.2143,17.644
11/8/2013,14.49,1.9421,1.8482,#N/A N/A,60.8881,56.5148,68.3621,2.3006,75.5767,17.3259
11/11/2013,14.32,1.9193,1.8266,#N/A N/A,60.1738,55.8518,67.6863,2.2778,74.8296,17.4989
11/12/2013,14.37,1.926,1.8329,#N/A N/A,60.3839,56.0468,68.0111,2.2888,75.1887,17.4154
11/13/2013,14.53,1.9475,1.8534,#N/A N/A,61.0562,56.6708,68.6485,2.3102,75.8934,17.2537
11/14/2013,14.2,1.9033,1.8113,#N/A N/A,59.6695,55.3837,67.3338,2.266,74.4399,17.5905
11/15/2013,15.02,2.0132,1.9159,#N/A N/A,63.1152,58.582,70.6007,2.3759,78.0516,16.7766
11/18/2013,14.54,1.9488,1.8546,#N/A N/A,61.0982,56.7098,68.6883,2.3116,75.9374,17.2436
11/19/2013,14.33,1.9207,1.8278,#N/A N/A,60.2158,55.8908,67.8517,2.2834,75.0125,17.4563
11/20/2013,14.26,1.9113,1.8189,#N/A N/A,59.9217,55.6178,67.5728,2.274,74.7042,17.5283
11/21/2013,14.709,1.9715,1.8762,#N/A N/A,61.8084,57.369,69.3616,2.3342,76.6818,17.0763
11/22/2013,14.59,1.9555,1.861,#N/A N/A,61.3083,56.9048,68.8875,2.3183,76.1576,17.1938
11/25/2013,14.85,1.9904,1.8942,#N/A N/A,62.4009,57.9189,69.9234,2.3531,77.3028,16.9391
11/26/2013,14.9,1.9971,1.9005,#N/A N/A,62.611,58.1139,70.1226,2.3598,77.523,16.891
11/27/2013,14.93,2.0011,1.9044,#N/A N/A,62.7371,58.2309,70.2421,2.3638,77.6552,16.8622
11/29/2013,14.94,2.0024,1.9056,#N/A N/A,62.7791,58.2699,70.2819,2.3652,77.6992,16.8527
12/2/2013,15.02,2.0132,1.9159,#N/A N/A,63.1152,58.582,70.6007,2.3759,78.0516,16.7766
12/3/2013,15,2.0105,1.9133,#N/A N/A,63.0312,58.5039,70.521,2.3732,77.9635,16.7955
12/4/2013,15.14,2.0293,1.9312,#N/A N/A,63.6195,59.05,71.0787,2.392,78.5801,16.6637
12/5/2013,15.27,2.0467,1.9477,#N/A N/A,64.1658,59.557,71.5967,2.4094,79.1527,16.5432
12/6/2013,15.18,2.0346,1.9363,#N/A N/A,63.7876,59.206,71.2381,2.3974,78.7563,16.6265
12/9/2013,15.22,2.04,1.9414,#N/A N/A,63.9557,59.362,71.3975,2.4027,78.9325,16.5893
12/10/2013,15.18,2.0346,1.9363,#N/A N/A,63.7876,59.206,71.2381,2.3974,78.7563,16.6265
12/11/2013,14.83,1.9877,1.8916,#N/A N/A,62.3168,57.8409,69.8437,2.3504,77.2147,16.9584
12/12/2013,14.78,1.981,1.8852,#N/A N/A,62.1067,57.6459,69.6445,2.3437,76.9945,17.0069
12/13/2013,14.77,1.9797,1.884,#N/A N/A,62.0647,57.6069,69.6047,2.3424,76.9505,17.0166
12/16/2013,14.96,2.0051,1.9082,#N/A N/A,62.8631,58.3479,70.3616,2.3679,77.7873,16.8336
12/17/2013,14.96,2.0051,1.9082,#N/A N/A,62.8631,58.3479,70.3616,2.3679,77.7873,16.8336
12/18/2013,15.05,2.0172,1.9197,#N/A N/A,63.2413,58.699,70.7202,2.3799,78.1837,16.7482
12/19/2013,14.91,1.9984,1.9018,#N/A N/A,62.653,58.1529,70.1624,2.3612,77.5671,16.8814
12/20/2013,15.02,2.0132,1.9159,#N/A N/A,63.1152,58.582,70.6007,2.3759,78.0516,16.7766
12/23/2013,15.2,2.0373,1.9388,#N/A N/A,63.8716,59.284,71.3178,2.4,78.8444,16.6079
12/24/2013,15.24,2.0427,1.9439,#N/A N/A,64.0397,59.44,71.4771,2.4054,79.0206,16.5709
12/26/2013,15.14,2.0293,1.9312,#N/A N/A,63.6195,59.05,71.0787,2.392,78.5801,16.6637
12/27/2013,15.21,2.0386,1.9401,#N/A N/A,63.9136,59.323,71.3576,2.4014,78.8884,16.5986
12/30/2013,15.38,2.0614,1.9618,#N/A N/A,64.628,59.986,72.0349,2.4242,79.6372,16.4425
12/31/2013,15.46,2.0971,1.9925,#N/A N/A,372.793,53.3862,63.5231,2.4702,474.8622,16.7417
1/2/2014,15.39,2.0876,1.9835,#N/A N/A,371.105,53.1444,63.2794,2.4608,473.0404,16.8062
1/3/2014,15.34,2.0808,1.9771,#N/A N/A,369.8994,52.9718,63.1053,2.454,471.7392,16.8526
1/6/2014,14.71,1.9954,1.8959,#N/A N/A,354.7079,50.7963,60.912,2.3687,455.3432,17.4594
1/7/2014,15.3,2.0754,1.9719,#N/A N/A,368.9348,52.8337,62.9661,2.4486,470.6981,16.8899
1/8/2014,15.18,2.0591,1.9564,#N/A N/A,366.0412,52.4193,62.5483,2.4323,467.5751,17.0027
1/9/2014,15.01,2.0361,1.9345,#N/A N/A,361.942,51.8322,61.9564,2.4093,463.1508,17.1651
1/10/2014,15.41,2.0903,1.9861,#N/A N/A,371.5873,53.2135,63.349,2.4635,473.5609,16.7877
1/13/2014,15.14,2.0537,1.9513,#N/A N/A,365.0767,52.2811,62.409,2.4269,466.5341,17.0406
1/14/2014,15.52,2.1052,2.0003,#N/A N/A,374.2398,53.5934,63.732,2.4784,476.4237,16.6869
1/15/2014,16.71,2.2667,2.1536,#N/A N/A,402.9347,57.7026,67.8749,2.6395,507.3939,15.6683
1/16/2014,16.62,2.2544,2.142,#N/A N/A,400.7645,57.3919,67.5616,2.6273,505.0516,15.741
1/17/2014,16.69,2.2639,2.1511,#N/A N/A,402.4525,57.6336,67.8053,2.6368,506.8734,15.6844
1/21/2014,17.18,2.3304,2.2142,#N/A N/A,414.268,59.3256,69.5112,2.7031,519.6259,15.2995
1/22/2014,17.27,2.3426,2.2258,#N/A N/A,416.4382,59.6364,69.8245,2.7153,521.9681,15.2309
1/23/2014,17.42,2.363,2.2451,#N/A N/A,420.0552,60.1544,70.3467,2.7356,525.8719,15.1178
1/24/2014,16.85,2.2856,2.1717,#N/A N/A,406.3106,58.1861,68.3623,2.6584,511.0375,15.5566
1/27/2014,16.78,2.2762,2.1627,#N/A N/A,404.6227,57.9444,68.1186,2.6489,509.2157,15.6123
1/28/2014,16.93,2.2965,2.182,#N/A N/A,408.2397,58.4623,68.6408,2.6693,513.1195,15.4935
1/29/2014,16.43,2.2287,2.1175,#N/A N/A,396.183,56.7357,66.9001,2.6016,500.1068,15.8966
1/30/2014,16.67,2.2612,2.1485,#N/A N/A,401.9702,57.5645,67.7357,2.6341,506.3529,15.7006
1/31/2014,16.56,2.2463,2.1343,#N/A N/A,399.3177,57.1847,67.3527,2.6192,503.4901,15.7898
2/3/2014,15.64,2.1215,2.0157,#N/A N/A,377.1334,54.0077,64.1498,2.4946,479.5468,16.5782
2/4/2014,15.74,2.1351,2.0286,#N/A N/A,379.5447,54.3531,64.4979,2.5081,482.1493,16.4887
2/5/2014,15.84,2.1486,2.0415,#N/A N/A,381.9561,54.6984,64.846,2.5217,484.7518,16.4002
2/6/2014,15.88,2.1541,2.0467,#N/A N/A,382.9206,54.8365,64.9853,2.5271,485.7929,16.365
2/7/2014,16.22,2.2002,2.0905,#N/A N/A,391.1192,56.0106,66.169,2.5731,494.6415,16.0723
2/10/2014,16.22,2.2002,2.0905,#N/A N/A,391.1192,56.0106,66.169,2.5731,494.6415,16.0723
2/11/2014,16.68,2.2626,2.1498,#N/A N/A,402.2113,57.599,67.7705,2.6354,506.6132,15.6925
2/12/2014,16.57,2.2477,2.1356,#N/A N/A,399.5588,57.2192,67.3875,2.6205,503.7504,15.7817
2/13/2014,16.68,2.2626,2.1498,#N/A N/A,402.2113,57.599,67.7705,2.6354,506.6132,15.6925
2/14/2014,16.69,2.2639,2.1511,#N/A N/A,402.4525,57.6336,67.8053,2.6368,506.8734,15.6844
2/18/2014,16.93,2.2965,2.182,#N/A N/A,408.2397,58.4623,68.6408,2.6693,513.1195,15.4935
2/19/2014,16.95,2.2992,2.1846,#N/A N/A,408.7219,58.5314,68.7105,2.672,513.64,15.4778
2/20/2014,17.22,2.3358,2.2194,#N/A N/A,415.2325,59.4638,69.6505,2.7085,520.6669,15.2689
2/21/2014,18.34,2.4878,2.3637,#N/A N/A,442.2395,63.3313,73.5497,2.8601,549.8153,14.4594
2/24/2014,18.47,2.5054,2.3805,#N/A N/A,445.3743,63.7802,74.0023,2.8777,553.1986,14.371
2/25/2014,18.51,2.5108,2.3856,#N/A N/A,446.3388,63.9184,74.1415,2.8832,554.2396,14.344
2/26/2014,18.53,2.5135,2.3882,#N/A N/A,446.8211,63.9874,74.2112,2.8859,554.7601,14.3306
2/27/2014,18.55,2.5162,2.3908,#N/A N/A,447.3034,64.0565,74.2808,2.8886,555.2806,14.3171
2/28/2014,18.57,2.519,2.3934,#N/A N/A,447.7856,64.1256,74.3504,2.8913,555.8011,14.3037
3/3/2014,18.33,2.4864,2.3624,#N/A N/A,441.9984,63.2968,73.7282,2.8671,551.1497,14.4244
3/4/2014,18.87,2.5597,2.432,#N/A N/A,455.0196,65.1615,75.6145,2.9404,565.2504,14.0646
3/5/2014,18.49,2.5081,2.383,#N/A N/A,445.8566,63.8493,74.2871,2.8888,555.3277,14.3159
