Date,Price,P/FCF,P/EBITDA,P/E,EV/EBITDA,P/S,P/B,EV/B,EV/FCF,LTDebt/EV
10/1/14,7.9,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,3.0679,#N/A N/A,#N/A N/A,#N/A N/A,0
10/2/14,7.72,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,2.998,#N/A N/A,#N/A N/A,#N/A N/A,0
10/3/14,7.74,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,3.0058,#N/A N/A,#N/A N/A,#N/A N/A,0
10/6/14,7.55,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,2.932,#N/A N/A,#N/A N/A,#N/A N/A,0
10/7/14,7.55,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,2.932,#N/A N/A,#N/A N/A,#N/A N/A,0
10/8/14,7.4,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,2.8737,#N/A N/A,#N/A N/A,#N/A N/A,0
10/9/14,7.45,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,2.8932,#N/A N/A,#N/A N/A,#N/A N/A,0
10/10/14,7.05,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,2.7378,#N/A N/A,#N/A N/A,#N/A N/A,0
10/13/14,7.05,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,2.7378,#N/A N/A,#N/A N/A,#N/A N/A,0
10/14/14,7.15,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,2.7767,#N/A N/A,#N/A N/A,#N/A N/A,0
10/15/14,7.15,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,2.7767,#N/A N/A,#N/A N/A,#N/A N/A,0
10/16/14,7.15,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,2.7767,#N/A N/A,#N/A N/A,#N/A N/A,0
10/17/14,7.5,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,2.9126,#N/A N/A,#N/A N/A,#N/A N/A,0
10/20/14,7.5,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,2.9126,#N/A N/A,#N/A N/A,#N/A N/A,0
10/21/14,7.46,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,2.897,#N/A N/A,#N/A N/A,#N/A N/A,0
10/22/14,7.45,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,2.8932,#N/A N/A,#N/A N/A,#N/A N/A,0
10/23/14,7.37,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,2.8621,#N/A N/A,#N/A N/A,#N/A N/A,0
10/24/14,7.35,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,2.8543,#N/A N/A,#N/A N/A,#N/A N/A,0
10/27/14,7.35,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,2.8543,#N/A N/A,#N/A N/A,#N/A N/A,0
10/28/14,7.2,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,2.7961,#N/A N/A,#N/A N/A,#N/A N/A,0
10/29/14,7.24,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,2.8116,#N/A N/A,#N/A N/A,#N/A N/A,0
10/30/14,7.25,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,2.8155,#N/A N/A,#N/A N/A,#N/A N/A,0
10/31/14,7.2,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,2.7961,#N/A N/A,#N/A N/A,#N/A N/A,0
11/3/14,7.19,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,2.7922,#N/A N/A,#N/A N/A,#N/A N/A,0
11/4/14,7.05,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,2.7378,#N/A N/A,#N/A N/A,#N/A N/A,0
11/5/14,7.06,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,2.7417,#N/A N/A,#N/A N/A,#N/A N/A,0
11/6/14,7.07,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,2.7456,#N/A N/A,#N/A N/A,#N/A N/A,0
11/7/14,7.2,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,2.7961,#N/A N/A,#N/A N/A,#N/A N/A,0
11/10/14,7.22,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,2.8038,#N/A N/A,#N/A N/A,#N/A N/A,0
11/11/14,7.15,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,2.7767,#N/A N/A,#N/A N/A,#N/A N/A,0
11/12/14,7.21,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,2.8,#N/A N/A,#N/A N/A,#N/A N/A,0
11/13/14,7.75,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,3.0097,#N/A N/A,#N/A N/A,#N/A N/A,0
11/14/14,7.71,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,2.9941,#N/A N/A,#N/A N/A,#N/A N/A,0
11/17/14,7.8,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,3.0291,#N/A N/A,#N/A N/A,#N/A N/A,0
11/18/14,7.85,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,3.0485,#N/A N/A,#N/A N/A,#N/A N/A,0
11/19/14,7.9,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,3.0679,#N/A N/A,#N/A N/A,#N/A N/A,0
11/20/14,7.95,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,3.0873,#N/A N/A,#N/A N/A,#N/A N/A,0
11/21/14,8,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,3.1067,#N/A N/A,#N/A N/A,#N/A N/A,0
11/24/14,8.0611,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,3.1305,#N/A N/A,#N/A N/A,#N/A N/A,0
11/25/14,8.15,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,3.165,#N/A N/A,#N/A N/A,#N/A N/A,0
11/26/14,8.15,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,3.165,#N/A N/A,#N/A N/A,#N/A N/A,0
11/28/14,8.5,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,3.3009,#N/A N/A,#N/A N/A,#N/A N/A,0
12/1/14,8.25,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,3.2038,#N/A N/A,#N/A N/A,#N/A N/A,0
12/2/14,8.3,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,3.2232,#N/A N/A,#N/A N/A,#N/A N/A,0
12/3/14,8.15,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,3.165,#N/A N/A,#N/A N/A,#N/A N/A,0
12/4/14,8.31,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,3.2271,#N/A N/A,#N/A N/A,#N/A N/A,0
12/5/14,8.75,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,3.398,#N/A N/A,#N/A N/A,#N/A N/A,0
12/8/14,8.65,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,3.3592,#N/A N/A,#N/A N/A,#N/A N/A,0
12/9/14,8.62,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,3.3475,#N/A N/A,#N/A N/A,#N/A N/A,0
12/10/14,8.65,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,3.3592,#N/A N/A,#N/A N/A,#N/A N/A,0
12/11/14,8.65,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,3.3592,#N/A N/A,#N/A N/A,#N/A N/A,0
12/12/14,8.65,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,3.3592,#N/A N/A,#N/A N/A,#N/A N/A,0
12/15/14,8.79,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,3.4135,#N/A N/A,#N/A N/A,#N/A N/A,0
12/16/14,8.8,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,3.4174,#N/A N/A,#N/A N/A,#N/A N/A,0
12/17/14,8.75,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,3.398,#N/A N/A,#N/A N/A,#N/A N/A,0
12/18/14,8.5,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,3.3009,#N/A N/A,#N/A N/A,#N/A N/A,0
12/19/14,8.55,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,3.3203,#N/A N/A,#N/A N/A,#N/A N/A,0
12/22/14,8.65,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,3.3592,#N/A N/A,#N/A N/A,#N/A N/A,0
12/23/14,8.6,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,3.3398,#N/A N/A,#N/A N/A,#N/A N/A,0
12/24/14,8.7,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,3.3786,#N/A N/A,#N/A N/A,#N/A N/A,0
12/26/14,8.85,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,3.4368,#N/A N/A,#N/A N/A,#N/A N/A,0
12/29/14,8.48,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,3.2932,#N/A N/A,#N/A N/A,#N/A N/A,0
12/30/14,9.1,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,3.5339,#N/A N/A,#N/A N/A,#N/A N/A,0
12/31/14,6.86,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,3.1264,#N/A N/A,#N/A N/A,#N/A N/A,0
1/2/15,6.55,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,2.9851,#N/A N/A,#N/A N/A,#N/A N/A,0
1/5/15,6.15,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,2.8028,#N/A N/A,#N/A N/A,#N/A N/A,0
1/6/15,6.15,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,2.8028,#N/A N/A,#N/A N/A,#N/A N/A,0
1/7/15,5.87,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,2.6752,#N/A N/A,#N/A N/A,#N/A N/A,0
1/8/15,6,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,2.7345,#N/A N/A,#N/A N/A,#N/A N/A,0
1/9/15,5.75,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,2.6205,#N/A N/A,#N/A N/A,#N/A N/A,0
1/12/15,5.7,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,2.5977,#N/A N/A,#N/A N/A,#N/A N/A,0
1/13/15,5.85,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,2.6661,#N/A N/A,#N/A N/A,#N/A N/A,0
1/14/15,6.2,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,2.8256,#N/A N/A,#N/A N/A,#N/A N/A,0
1/15/15,6.29,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,2.8666,#N/A N/A,#N/A N/A,#N/A N/A,0
1/16/15,6.39,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,2.9122,#N/A N/A,#N/A N/A,#N/A N/A,0
1/20/15,6.45,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,2.9395,#N/A N/A,#N/A N/A,#N/A N/A,0
1/21/15,6.45,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,2.9395,#N/A N/A,#N/A N/A,#N/A N/A,0
1/22/15,6.25,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,2.8484,#N/A N/A,#N/A N/A,#N/A N/A,0
1/23/15,5.92,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,2.698,#N/A N/A,#N/A N/A,#N/A N/A,0
1/26/15,5.87,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,2.6752,#N/A N/A,#N/A N/A,#N/A N/A,0
1/27/15,5.9,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,2.6889,#N/A N/A,#N/A N/A,#N/A N/A,0
1/28/15,5.85,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,2.6661,#N/A N/A,#N/A N/A,#N/A N/A,0
1/29/15,5.84,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,2.6615,#N/A N/A,#N/A N/A,#N/A N/A,0
1/30/15,5.85,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,2.6661,#N/A N/A,#N/A N/A,#N/A N/A,0
2/2/15,5.78,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,2.6342,#N/A N/A,#N/A N/A,#N/A N/A,0
2/3/15,5.84,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,2.6615,#N/A N/A,#N/A N/A,#N/A N/A,0
2/4/15,5.84,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,2.6615,#N/A N/A,#N/A N/A,#N/A N/A,0
2/5/15,5.85,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,2.6661,#N/A N/A,#N/A N/A,#N/A N/A,0
2/6/15,5.8,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,2.6433,#N/A N/A,#N/A N/A,#N/A N/A,0
2/9/15,5.85,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,2.6661,#N/A N/A,#N/A N/A,#N/A N/A,0
2/10/15,5.9,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,2.6889,#N/A N/A,#N/A N/A,#N/A N/A,0
2/11/15,5.88,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,2.6798,#N/A N/A,#N/A N/A,#N/A N/A,0
2/12/15,6,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,2.7345,#N/A N/A,#N/A N/A,#N/A N/A,0
2/13/15,6.1,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,2.78,#N/A N/A,#N/A N/A,#N/A N/A,0
2/17/15,6.06,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,2.7618,#N/A N/A,#N/A N/A,#N/A N/A,0
2/18/15,6.1,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,2.78,#N/A N/A,#N/A N/A,#N/A N/A,0
2/19/15,5.96,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,2.7162,#N/A N/A,#N/A N/A,#N/A N/A,0
2/20/15,5.9,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,2.6889,#N/A N/A,#N/A N/A,#N/A N/A,0
2/23/15,5.8,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,2.6433,#N/A N/A,#N/A N/A,#N/A N/A,0
2/24/15,5.75,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,2.6205,#N/A N/A,#N/A N/A,#N/A N/A,0
2/25/15,5.8,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,2.6433,#N/A N/A,#N/A N/A,#N/A N/A,0
2/26/15,5.9,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,2.6889,#N/A N/A,#N/A N/A,#N/A N/A,0
2/27/15,6.1,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,2.78,#N/A N/A,#N/A N/A,#N/A N/A,0
3/2/15,5.96,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,2.7162,#N/A N/A,#N/A N/A,#N/A N/A,0
3/3/15,6,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,2.7345,#N/A N/A,#N/A N/A,#N/A N/A,0
3/4/15,5.98,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,2.7253,#N/A N/A,#N/A N/A,#N/A N/A,0
3/5/15,5.95,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,2.7117,#N/A N/A,#N/A N/A,#N/A N/A,0
3/6/15,5.99,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,2.7299,#N/A N/A,#N/A N/A,#N/A N/A,0
3/9/15,6,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,2.7345,#N/A N/A,#N/A N/A,#N/A N/A,0
3/10/15,5.96,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,2.7162,#N/A N/A,#N/A N/A,#N/A N/A,0
3/11/15,5.96,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,2.7162,#N/A N/A,#N/A N/A,#N/A N/A,0
3/12/15,5.95,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,2.7117,#N/A N/A,#N/A N/A,#N/A N/A,0
3/13/15,5.9,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,2.6889,#N/A N/A,#N/A N/A,#N/A N/A,0
3/16/15,5.95,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,2.7117,#N/A N/A,#N/A N/A,#N/A N/A,0
3/17/15,5.94,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,2.7071,#N/A N/A,#N/A N/A,#N/A N/A,0
3/18/15,5.92,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,2.698,#N/A N/A,#N/A N/A,#N/A N/A,0
3/19/15,5.9,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,2.6889,#N/A N/A,#N/A N/A,#N/A N/A,0
3/20/15,5.9,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,2.6889,#N/A N/A,#N/A N/A,#N/A N/A,0
3/23/15,5.88,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,2.6798,#N/A N/A,#N/A N/A,#N/A N/A,0
3/24/15,5.9,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,2.6889,#N/A N/A,#N/A N/A,#N/A N/A,0
3/25/15,5.9,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,2.6889,#N/A N/A,#N/A N/A,#N/A N/A,0
3/26/15,5.87,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,2.6752,#N/A N/A,#N/A N/A,#N/A N/A,0
3/27/15,5.83,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,2.657,#N/A N/A,#N/A N/A,#N/A N/A,0
3/30/15,5.75,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,2.6205,#N/A N/A,#N/A N/A,#N/A N/A,0
3/31/15,5.78,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,2.6597,#N/A N/A,#N/A N/A,#N/A N/A,0
4/1/15,5.71,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,2.6275,#N/A N/A,#N/A N/A,#N/A N/A,0
4/2/15,5.59,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,2.5722,#N/A N/A,#N/A N/A,#N/A N/A,0
4/6/15,5.65,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,2.5998,#N/A N/A,#N/A N/A,#N/A N/A,0
4/7/15,5.71,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,2.6275,#N/A N/A,#N/A N/A,#N/A N/A,0
4/8/15,5.68,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,2.6136,#N/A N/A,#N/A N/A,#N/A N/A,0
4/9/15,5.7,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,2.6229,#N/A N/A,#N/A N/A,#N/A N/A,0
4/10/15,5.65,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,2.5998,#N/A N/A,#N/A N/A,#N/A N/A,0
4/13/15,5.68,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,2.6136,#N/A N/A,#N/A N/A,#N/A N/A,0
4/14/15,5.71,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,2.6275,#N/A N/A,#N/A N/A,#N/A N/A,0
4/15/15,5.7,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,2.6229,#N/A N/A,#N/A N/A,#N/A N/A,0
4/16/15,5.75,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,2.6459,#N/A N/A,#N/A N/A,#N/A N/A,0
4/17/15,5.75,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,2.6459,#N/A N/A,#N/A N/A,#N/A N/A,0
4/20/15,5.725,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,2.6344,#N/A N/A,#N/A N/A,#N/A N/A,0
4/21/15,5.73,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,2.6367,#N/A N/A,#N/A N/A,#N/A N/A,0
4/22/15,5.72,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,2.6321,#N/A N/A,#N/A N/A,#N/A N/A,0
4/23/15,5.7,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,2.6229,#N/A N/A,#N/A N/A,#N/A N/A,0
4/24/15,5.66,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,2.6044,#N/A N/A,#N/A N/A,#N/A N/A,0
4/27/15,5.68,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,2.6136,#N/A N/A,#N/A N/A,#N/A N/A,0
4/28/15,5.63,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,2.5906,#N/A N/A,#N/A N/A,#N/A N/A,0
4/29/15,5.62,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,2.586,#N/A N/A,#N/A N/A,#N/A N/A,0
4/30/15,5.62,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,2.586,#N/A N/A,#N/A N/A,#N/A N/A,0
5/1/15,5.52,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,2.54,#N/A N/A,#N/A N/A,#N/A N/A,0
5/4/15,5.5,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,2.5308,#N/A N/A,#N/A N/A,#N/A N/A,0
5/5/15,5.45,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,2.5078,#N/A N/A,#N/A N/A,#N/A N/A,0
5/6/15,5.35,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,2.4618,#N/A N/A,#N/A N/A,#N/A N/A,0
5/7/15,5.31,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,2.4434,#N/A N/A,#N/A N/A,#N/A N/A,0
5/8/15,5.29,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,2.4342,#N/A N/A,#N/A N/A,#N/A N/A,0
5/11/15,5.3,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,2.4388,#N/A N/A,#N/A N/A,#N/A N/A,0
5/12/15,5.29,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,2.4342,#N/A N/A,#N/A N/A,#N/A N/A,0
5/13/15,5.3,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,2.4388,#N/A N/A,#N/A N/A,#N/A N/A,0
5/14/15,5.32,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,2.448,#N/A N/A,#N/A N/A,#N/A N/A,0
5/15/15,5.305,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,2.4411,#N/A N/A,#N/A N/A,#N/A N/A,0
5/18/15,5.32,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,2.448,#N/A N/A,#N/A N/A,#N/A N/A,0
5/19/15,5.32,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,2.448,#N/A N/A,#N/A N/A,#N/A N/A,0
5/20/15,5.32,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,2.448,#N/A N/A,#N/A N/A,#N/A N/A,0
5/21/15,5.41,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,2.4894,#N/A N/A,#N/A N/A,#N/A N/A,0
5/22/15,5.36,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,2.4664,#N/A N/A,#N/A N/A,#N/A N/A,0
5/26/15,5.4,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,2.4848,#N/A N/A,#N/A N/A,#N/A N/A,0
5/27/15,5.38,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,2.4756,#N/A N/A,#N/A N/A,#N/A N/A,0
5/28/15,5.38,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,2.4756,#N/A N/A,#N/A N/A,#N/A N/A,0
5/29/15,5.38,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,2.4756,#N/A N/A,#N/A N/A,#N/A N/A,0
6/1/15,5.41,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,2.4894,#N/A N/A,#N/A N/A,#N/A N/A,0
6/2/15,5.41,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,2.4894,#N/A N/A,#N/A N/A,#N/A N/A,0
6/3/15,5.4,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,2.4848,#N/A N/A,#N/A N/A,#N/A N/A,0
6/4/15,5.4,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,2.4848,#N/A N/A,#N/A N/A,#N/A N/A,0
6/5/15,5.46,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,2.5124,#N/A N/A,#N/A N/A,#N/A N/A,0
6/8/15,5.45,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,2.5078,#N/A N/A,#N/A N/A,#N/A N/A,0
6/9/15,5.5,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,2.5308,#N/A N/A,#N/A N/A,#N/A N/A,0
6/10/15,5.63,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,2.5906,#N/A N/A,#N/A N/A,#N/A N/A,0
6/11/15,5.6,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,2.5768,#N/A N/A,#N/A N/A,#N/A N/A,0
6/12/15,5.63,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,2.5906,#N/A N/A,#N/A N/A,#N/A N/A,0
6/15/15,5.63,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,2.5906,#N/A N/A,#N/A N/A,#N/A N/A,0
6/16/15,5.65,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,2.5998,#N/A N/A,#N/A N/A,#N/A N/A,0
6/17/15,5.85,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,2.6919,#N/A N/A,#N/A N/A,#N/A N/A,0
6/18/15,5.85,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,2.6919,#N/A N/A,#N/A N/A,#N/A N/A,0
6/19/15,5.85,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,2.6919,#N/A N/A,#N/A N/A,#N/A N/A,0
6/22/15,5.94,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,2.7333,#N/A N/A,#N/A N/A,#N/A N/A,0
6/23/15,5.8,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,2.6689,#N/A N/A,#N/A N/A,#N/A N/A,0
6/24/15,5.5,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,2.5308,#N/A N/A,#N/A N/A,#N/A N/A,0
6/25/15,5.5,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,2.5308,#N/A N/A,#N/A N/A,#N/A N/A,0
6/26/15,5.5,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,2.5308,#N/A N/A,#N/A N/A,#N/A N/A,0
6/29/15,5.5,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,2.5308,#N/A N/A,#N/A N/A,#N/A N/A,0
6/30/15,5.5,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,3.0769,#N/A N/A,#N/A N/A,#N/A N/A,0
7/1/15,5.45,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,3.049,#N/A N/A,#N/A N/A,#N/A N/A,0
7/2/15,5.4,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,3.021,#N/A N/A,#N/A N/A,#N/A N/A,0
7/6/15,5.44,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,3.0434,#N/A N/A,#N/A N/A,#N/A N/A,0
