date,_TYPE_,_FREQ_,total_volume
06/28/2016,1,1073,2030306
06/29/2016,1,1090,2286276
06/30/2016,1,1057,2663628
07/01/2016,1,1042,1808247
07/05/2016,1,991,1394428
07/06/2016,1,937,1618234
07/07/2016,1,959,1310898
07/08/2016,1,1158,2334237
07/11/2016,1,1025,1187656
07/12/2016,1,1059,1514648
07/13/2016,1,940,1484701
07/14/2016,1,1052,1786753
07/15/2016,1,995,1476940
07/18/2016,1,953,799234
07/19/2016,1,872,952801
07/20/2016,1,1022,1336702
07/21/2016,1,1020,1559762
07/22/2016,1,959,1159796
07/25/2016,1,936,849117
07/26/2016,1,902,977009
07/27/2016,1,922,1126780
07/28/2016,1,902,1070842
07/29/2016,1,946,1639218
08/01/2016,1,965,1072341
08/02/2016,1,971,1389508
08/03/2016,1,880,918075
08/04/2016,1,855,829921
08/05/2016,1,1032,1484506
08/08/2016,1,922,767825
08/09/2016,1,934,885503
08/10/2016,1,915,913071
08/11/2016,1,909,1122937
08/12/2016,1,897,1097685
08/15/2016,1,885,964827
08/16/2016,1,944,1301911
08/17/2016,1,900,1353631
08/18/2016,1,811,1144302
08/19/2016,1,781,1141235
08/22/2016,1,848,1054819
08/23/2016,1,855,1376416
08/24/2016,1,836,1156931
08/25/2016,1,812,1138303
08/26/2016,1,992,2275194
08/29/2016,1,807,913606
08/30/2016,1,913,789537
08/31/2016,1,954,1117322
09/01/2016,1,1005,1467472
09/02/2016,1,1064,1606973
09/06/2016,1,1045,1125372
09/07/2016,1,1009,1136147
09/08/2016,1,911,1229302
09/09/2016,1,1266,3400383
09/12/2016,1,1212,2344026
09/13/2016,1,1173,2538122
09/14/2016,1,1026,1713806
09/15/2016,1,993,1691144
09/16/2016,1,987,2286716
09/19/2016,1,1018,1187324
09/20/2016,1,929,1453924
09/21/2016,1,1043,2154842
09/22/2016,1,1062,1703797
09/23/2016,1,892,1358315
09/26/2016,1,924,1608575
09/27/2016,1,868,1161286
09/28/2016,1,952,1494826
09/29/2016,1,1048,2180885
09/30/2016,1,1020,1645850
10/03/2016,1,913,1112109
10/04/2016,1,1029,1647323
10/05/2016,1,987,1143377
10/06/2016,1,988,1247453
10/07/2016,1,1005,2155565
10/10/2016,1,954,1167725
10/11/2016,1,1139,2446225
10/12/2016,1,937,1321062
10/13/2016,1,1085,2111496
10/14/2016,1,989,1689618
10/17/2016,1,916,947322
10/18/2016,1,952,1282544
10/19/2016,1,910,1309834
10/20/2016,1,914,1799571
10/21/2016,1,949,1563098
10/24/2016,1,975,1097098
10/25/2016,1,923,1074253
10/26/2016,1,1003,1319864
10/27/2016,1,1002,1381112
10/28/2016,1,1142,2916473
10/31/2016,1,981,1426519
11/01/2016,1,1249,2560971
11/02/2016,1,1185,1998745
11/03/2016,1,1252,2328502
11/04/2016,1,1263,2804393
11/07/2016,1,1241,2297337
11/08/2016,1,1260,2551280
11/09/2016,1,1428,3869812
11/10/2016,1,1238,2615565
11/11/2016,1,1177,1941019
11/14/2016,1,1125,1142315
11/15/2016,1,1077,1349120
11/16/2016,1,1028,1250755
11/17/2016,1,1041,1417988
11/18/2016,1,1056,1473826
11/21/2016,1,1149,1129954
11/22/2016,1,1119,1222208
11/23/2016,1,1026,976787
11/25/2016,1,943,802544
11/28/2016,1,1054,1128983
11/29/2016,1,998,862207
11/30/2016,1,1052,1128174
12/01/2016,1,1134,1493097
12/02/2016,1,1072,1288204
12/05/2016,1,1080,1172661
12/06/2016,1,1041,943502
12/07/2016,1,1294,2312659
12/08/2016,1,1248,1548564
12/09/2016,1,1311,1649379
12/12/2016,1,1145,1062297
12/13/2016,1,1274,1496496
12/14/2016,1,1233,1624812
12/15/2016,1,1163,1525010
12/16/2016,1,1043,1474824
12/19/2016,1,1112,1019693
12/20/2016,1,1082,1319657
12/21/2016,1,949,894716
12/22/2016,1,1014,1227768
12/23/2016,1,832,648317
12/27/2016,1,1029,881314
12/28/2016,1,1001,896431
12/29/2016,1,981,1010544
12/30/2016,1,1136,1455059
01/03/2017,1,1119,1011961
01/04/2017,1,1075,921844
01/05/2017,1,968,1190697
01/06/2017,1,1083,1490256
01/09/2017,1,1005,878815
01/10/2017,1,1009,974280
01/11/2017,1,1060,1676560
01/12/2017,1,1067,1383063
01/13/2017,1,1047,1462508
01/17/2017,1,1078,1259445
01/18/2017,1,1011,2462115
01/19/2017,1,1058,1686518
01/20/2017,1,1161,2358259
01/23/2017,1,1137,1331095
01/24/2017,1,1173,1536619
01/25/2017,1,1224,1995882
01/26/2017,1,1058,1185415
01/27/2017,1,1056,1323618
01/30/2017,1,1200,1725146
01/31/2017,1,1069,1197003
02/01/2017,1,1073,1344743
02/02/2017,1,978,1308798
02/03/2017,1,1185,1934939
02/06/2017,1,1030,1459799
02/07/2017,1,1018,1116502
02/08/2017,1,1064,1485386
02/09/2017,1,1188,1757533
02/10/2017,1,1166,1723977
02/13/2017,1,1133,1429381
02/14/2017,1,1134,1586718
02/15/2017,1,1254,2451854
02/16/2017,1,1243,2241555
02/17/2017,1,1148,1919188
02/21/2017,1,1292,1714635
02/22/2017,1,1042,1480182
02/23/2017,1,1128,1645481
02/24/2017,1,1067,1570857
02/27/2017,1,1117,1309889
02/28/2017,1,1029,1467110
03/01/2017,1,1303,2781384
03/02/2017,1,1194,1448092
03/03/2017,1,1120,1566539
03/06/2017,1,1074,978205
03/07/2017,1,980,1067100
03/08/2017,1,1007,1369387
03/09/2017,1,1048,1522563
03/10/2017,1,1054,1559772
03/13/2017,1,944,829571
03/14/2017,1,980,1263807
03/15/2017,1,1084,1681274
03/16/2017,1,1086,1530244
03/17/2017,1,1104,2078660
03/20/2017,1,1023,968023
03/21/2017,1,1235,2730345
03/22/2017,1,1094,2185445
03/23/2017,1,1087,1596493
03/24/2017,1,1152,2971129
03/27/2017,1,1107,1735439
03/28/2017,1,1090,1471426
03/29/2017,1,985,1302865
03/30/2017,1,978,1183249
03/31/2017,1,984,1536197
04/03/2017,1,1060,1322172
04/04/2017,1,962,967343
04/05/2017,1,1111,2302972
04/06/2017,1,1006,1410428
04/07/2017,1,1027,1484081
04/10/2017,1,971,1674188
04/11/2017,1,1111,1686614
04/12/2017,1,1122,1679275
04/13/2017,1,1158,2090643
04/17/2017,1,1070,1442352
04/18/2017,1,1027,1690026
04/19/2017,1,1151,1868211
04/20/2017,1,1112,2537938
04/21/2017,1,1139,2596766
04/24/2017,1,1268,1978600
04/25/2017,1,1192,1657430
04/26/2017,1,1210,1504921
04/27/2017,1,1096,1228235
04/28/2017,1,1092,1522622
05/01/2017,1,995,860051
05/02/2017,1,979,974538
05/03/2017,1,1009,1092141
05/04/2017,1,1037,1143718
05/05/2017,1,1043,1759670
05/08/2017,1,1089,1173556
05/09/2017,1,1043,1093254
05/10/2017,1,1106,1136616
05/11/2017,1,1186,1357256
05/12/2017,1,970,1686038
05/15/2017,1,1061,1094743
05/16/2017,1,1102,1112073
05/17/2017,1,1384,3520624
05/18/2017,1,1385,2221741
05/19/2017,1,1292,2946281
05/22/2017,1,1253,994279
05/23/2017,1,1157,1095167
05/24/2017,1,1121,1096745
05/25/2017,1,1287,1936833
05/26/2017,1,1091,1134066
05/30/2017,1,1068,839490
05/31/2017,1,967,1324405
06/01/2017,1,1051,1441964
06/02/2017,1,1098,1616397
06/05/2017,1,980,997539
06/06/2017,1,968,1075274
06/07/2017,1,991,1386175
06/08/2017,1,983,970741
06/09/2017,1,1035,2521102
06/12/2017,1,1026,1255530
06/13/2017,1,1029,1114372
06/14/2017,1,943,1297295
06/15/2017,1,1122,1497131
06/16/2017,1,1015,1662970
06/19/2017,1,1081,1290436
06/20/2017,1,1057,1126021
06/21/2017,1,1021,1233682
06/22/2017,1,930,785751
06/23/2017,1,1037,1225273
06/26/2017,1,965,938599
06/27/2017,1,976,1228182
06/28/2017,1,945,1150686
06/30/2017,1,982,1646682
07/03/2017,1,877,769698
07/05/2017,1,959,1064433
07/06/2017,1,1055,1432785
07/07/2017,1,959,1414751
07/10/2017,1,954,851895
07/11/2017,1,942,1049008
07/12/2017,1,1073,1481651
07/13/2017,1,955,1116671
07/14/2017,1,1059,1500690
07/17/2017,1,946,803526
07/18/2017,1,980,956807
07/19/2017,1,1085,1605198
07/20/2017,1,1034,1149239
07/21/2017,1,1059,1555473
07/24/2017,1,1050,641809
07/25/2017,1,1105,1190359
07/27/2017,1,1076,2118503
07/28/2017,1,949,1388042
07/31/2017,1,884,878887
08/01/2017,1,987,904365
08/02/2017,1,952,1331913
08/03/2017,1,1001,1076315
08/04/2017,1,971,1603176
08/07/2017,1,876,955860
08/08/2017,1,1194,2144587
08/09/2017,1,1210,2340501
08/10/2017,1,1231,3277555
08/11/2017,1,1095,2650433
08/15/2017,1,990,1343235
08/16/2017,1,1054,1874050
08/17/2017,1,1215,3209093
08/18/2017,1,1116,2734125
08/21/2017,1,1013,1238522
08/22/2017,1,1092,1603203
08/23/2017,1,940,1191138
08/24/2017,1,987,1034207
08/25/2017,1,1056,1478092
08/28/2017,1,906,806004
08/29/2017,1,969,1423664
08/30/2017,1,1031,1591324
08/31/2017,1,1133,1796802
09/01/2017,1,1096,1661175
09/05/2017,1,1174,1961867
09/06/2017,1,1137,1378880
09/07/2017,1,957,1140136
09/08/2017,1,1044,1689505
09/11/2017,1,1110,1490216
09/12/2017,1,1047,1358975
09/13/2017,1,1020,1055832
09/14/2017,1,998,1222028
09/15/2017,1,1075,1721155
09/18/2017,1,1048,1183242
09/19/2017,1,966,1161355
09/20/2017,1,979,1441504
09/21/2017,1,869,1098642
09/22/2017,1,879,1145720
09/25/2017,1,931,1238860
09/26/2017,1,825,828669
09/27/2017,1,991,1328441
09/28/2017,1,888,924554
09/29/2017,1,1076,1939740
10/02/2017,1,1023,1105195
10/03/2017,1,910,928478
10/04/2017,1,932,1303104
10/05/2017,1,1071,1743756
10/06/2017,1,1025,1902523
10/09/2017,1,957,886969
10/10/2017,1,916,995954
10/11/2017,1,978,1132673
10/12/2017,1,964,1055120
10/13/2017,1,956,1225910
10/16/2017,1,935,1294655
10/17/2017,1,913,1255427
10/18/2017,1,964,1168295
10/19/2017,1,956,1874286
10/20/2017,1,1066,1952090
10/23/2017,1,1145,1544494
10/24/2017,1,1025,924571
10/25/2017,1,1147,2112658
10/26/2017,1,908,1001712
10/27/2017,1,1170,1503328
10/30/2017,1,961,1008291
10/31/2017,1,949,1015052
11/01/2017,1,1041,1608381
11/02/2017,1,957,1360567
11/03/2017,1,1042,1477740
11/06/2017,1,976,1266071
11/07/2017,1,1056,1431532
11/08/2017,1,979,1164949
11/09/2017,1,1132,2494759
11/10/2017,1,980,1800977
12/01/2017,1,1156,2725330
12/04/2017,1,1141,1760544
12/05/2017,1,974,1351199
12/06/2017,1,931,1044811
12/07/2017,1,930,1012045
12/08/2017,1,1039,1281911
12/11/2017,1,1034,876247
12/12/2017,1,1067,940435
12/13/2017,1,1001,1154350
12/14/2017,1,1015,1241209
12/15/2017,1,1088,2057682
12/18/2017,1,1111,1606546
12/19/2017,1,1027,1141079
12/20/2017,1,1000,1229968
12/21/2017,1,985,1320070
12/22/2017,1,919,1162631
12/26/2017,1,859,735029
12/27/2017,1,915,731599
12/28/2017,1,853,757659
12/29/2017,1,1059,1600095
01/02/2018,1,1010,1313063
01/03/2018,1,1100,1678949
01/04/2018,1,1127,1780264
01/05/2018,1,1177,1661544
01/08/2018,1,1017,1288053
01/09/2018,1,1121,1560800
01/10/2018,1,1032,1898535
01/11/2018,1,1112,1329664
01/12/2018,1,1152,2190223
01/16/2018,1,1265,2821935
01/17/2018,1,1206,1876825
01/18/2018,1,1070,1493122
01/19/2018,1,1098,1743725
01/22/2018,1,1215,1781897
01/23/2018,1,1203,1791158
01/24/2018,1,1241,2596321
01/25/2018,1,1118,1309166
01/26/2018,1,1346,2300348
01/29/2018,1,1318,1796942
01/30/2018,1,1397,2798295
01/31/2018,1,1263,1922480
02/01/2018,1,1208,1486561
02/02/2018,1,1494,4227072
02/05/2018,1,1808,5341442
02/06/2018,1,1770,4204894
02/07/2018,1,1625,2960775
02/08/2018,1,1743,2975230
02/09/2018,1,1890,3487650
02/12/2018,1,1634,2177285
02/13/2018,1,1458,1797303
02/14/2018,1,1561,2658300
02/15/2018,1,1429,2677745
02/16/2018,1,1650,2837064
02/20/2018,1,1448,1606678
02/21/2018,1,1506,2102344
02/22/2018,1,1453,1990154
02/23/2018,1,1495,2334084
02/26/2018,1,1561,2086889
02/27/2018,1,1505,2175563
02/28/2018,1,1469,2153985
03/01/2018,1,1794,3878586
03/02/2018,1,1629,3360020
03/05/2018,1,1506,1901721
03/06/2018,1,1396,1564857
03/07/2018,1,1447,2058758
03/08/2018,1,1204,1533090
03/09/2018,1,1555,2703230
03/12/2018,1,1334,1769394
03/13/2018,1,1299,2110245
03/14/2018,1,1419,2320896
03/15/2018,1,1232,1773736
03/16/2018,1,1208,2079962
03/19/2018,1,1547,3246745
03/20/2018,1,1168,1241466
03/21/2018,1,1269,1678198
03/22/2018,1,1628,3270847
03/23/2018,1,1775,4175845
03/26/2018,1,1527,2828435
03/27/2018,1,1463,2711303
03/28/2018,1,1500,3203277
03/29/2018,1,1358,2330208
04/02/2018,1,1630,3510935
04/03/2018,1,1539,1959514
04/04/2018,1,1572,2629070
04/05/2018,1,1391,1655083
04/06/2018,1,1649,2788314
04/09/2018,1,1415,1800621
04/10/2018,1,1335,1868669
04/11/2018,1,1284,1730879
04/12/2018,1,1379,1586673
04/13/2018,1,1366,2365684
04/16/2018,1,1407,1832039
04/17/2018,1,1452,2164008
04/18/2018,1,1451,2039279
04/19/2018,1,1274,1939685
04/20/2018,1,1329,2316474
04/23/2018,1,1364,1574892
04/24/2018,1,1507,2989946
04/25/2018,1,1433,2061654
04/26/2018,1,1345,1733857
04/27/2018,1,1357,1562194
04/30/2018,1,1355,1406126
05/01/2018,1,1316,1471121
05/02/2018,1,1292,1283525
05/03/2018,1,1452,2564723
05/04/2018,1,1424,2254276
05/07/2018,1,1407,1430152
05/08/2018,1,1257,1136259
05/09/2018,1,1459,1716119
05/10/2018,1,1533,2062642
05/11/2018,1,1380,2016810
05/14/2018,1,1335,1642443
05/15/2018,1,1328,2072633
05/16/2018,1,1181,1356709
05/17/2018,1,1133,1313749
05/18/2018,1,1143,1476739
05/21/2018,1,1295,1247594
05/22/2018,1,1280,1019778
05/23/2018,1,1219,1588674
05/24/2018,1,1248,1141806
05/25/2018,1,1169,1217261
05/29/2018,1,1477,2113576
05/30/2018,1,1241,1754401
05/31/2018,1,1260,1659784
06/01/2018,1,1303,1548388
06/04/2018,1,1222,1051492
06/05/2018,1,1141,1027354
06/06/2018,1,1274,1576137
06/07/2018,1,1241,1629075
06/08/2018,1,1191,1151683
06/11/2018,1,1242,1013802
06/12/2018,1,1100,1087949
06/13/2018,1,1147,1404247
06/14/2018,1,1172,1356953
06/15/2018,1,1320,1852477
06/18/2018,1,1230,973451
06/19/2018,1,1271,1222903
06/20/2018,1,1068,983643
06/21/2018,1,1178,1276731
06/22/2018,1,1102,978128
06/25/2018,1,1458,2724722
06/26/2018,1,1073,1128313
06/27/2018,1,1251,2047942
06/28/2018,1,1147,1421733
06/29/2018,1,1202,1646073
07/02/2018,1,1261,1381858
07/03/2018,1,1098,1009171
07/05/2018,1,1202,1098687
07/06/2018,1,1325,1591540
07/09/2018,1,1344,1388616
07/10/2018,1,1310,1365712
07/11/2018,1,1192,1695664
07/12/2018,1,1243,1276641
07/13/2018,1,1282,1225422
07/16/2018,1,1136,937447
07/17/2018,1,1214,1270244
07/18/2018,1,1106,889414
07/19/2018,1,1146,1224291
07/20/2018,1,1108,1489424
07/23/2018,1,1072,832594
07/24/2018,1,1255,1367219
07/25/2018,1,1306,1270400
07/26/2018,1,1155,1003076
07/27/2018,1,1287,1805845
07/30/2018,1,1169,1460288
07/31/2018,1,1190,1133652
08/01/2018,1,1199,1262257
08/02/2018,1,1263,1342058
08/03/2018,1,1301,1164681
08/06/2018,1,1310,1004588
08/07/2018,1,1280,1291533
08/08/2018,1,1103,948047
08/09/2018,1,1085,887982
08/10/2018,1,1317,2209321
08/13/2018,1,1326,1656633
08/14/2018,1,1125,981038
08/15/2018,1,1475,2645778
08/16/2018,1,1228,1655962
08/17/2018,1,1189,1498501
08/20/2018,1,1172,831217
08/21/2018,1,1208,1080018
08/22/2018,1,1132,1101504
08/23/2018,1,1075,1383683
08/24/2018,1,1157,1453933
08/27/2018,1,1258,1275321
08/28/2018,1,1116,903977
08/29/2018,1,1212,1234304
08/30/2018,1,1236,1314201
08/31/2018,1,1148,1503145
09/04/2018,1,1122,1068698
09/05/2018,1,1064,1219633
09/06/2018,1,1211,1632312
09/07/2018,1,1227,1526932
09/10/2018,1,1070,979961
09/11/2018,1,1091,973706
09/12/2018,1,1094,1120748
09/13/2018,1,1140,1268921
09/14/2018,1,1103,1180454
09/17/2018,1,1119,1380275
09/18/2018,1,1061,1288448
09/19/2018,1,1014,957721
09/20/2018,1,1251,1517282
09/21/2018,1,1115,1594073
09/24/2018,1,1195,1007042
09/25/2018,1,1016,746922
09/26/2018,1,1041,1168484
09/27/2018,1,993,1201506
09/28/2018,1,1118,1357824
10/01/2018,1,1247,1123200
10/02/2018,1,1146,906897
10/03/2018,1,1144,1537055
10/04/2018,1,1463,2615455
10/05/2018,1,1388,2396360
10/08/2018,1,1341,1919773
10/09/2018,1,1190,1396850
10/10/2018,1,1626,4272959
10/11/2018,1,1774,4725208
10/12/2018,1,1656,3413375
10/15/2018,1,1508,2124513
10/16/2018,1,1452,2232779
10/17/2018,1,1392,2137542
10/18/2018,1,1516,2930001
10/19/2018,1,1409,2104613
10/22/2018,1,1386,1561036
10/23/2018,1,1532,2883569
10/24/2018,1,1621,3535753
10/25/2018,1,1707,2565034
10/26/2018,1,1784,3806880
10/29/2018,1,1661,2550311
10/30/2018,1,1551,2073386
10/31/2018,1,1678,2491810
11/01/2018,1,1603,1774825
11/02/2018,1,1701,2092870
11/05/2018,1,1454,1500994
11/06/2018,1,1440,1187820
11/07/2018,1,1728,2433647
11/08/2018,1,1448,1579346
11/09/2018,1,1531,2011479
11/12/2018,1,1589,2185398
11/13/2018,1,1520,1631036
11/14/2018,1,1568,2371028
11/15/2018,1,1555,2157173
11/16/2018,1,1439,1737948
11/19/2018,1,1538,1715093
11/20/2018,1,1604,2594879
11/21/2018,1,1377,1631768
11/23/2018,1,1205,962802
11/26/2018,1,1318,1236161
11/27/2018,1,1192,949875
11/28/2018,1,1392,2045833
11/29/2018,1,1239,1582486
11/30/2018,1,1248,1377625
12/03/2018,1,1398,1960406
12/04/2018,1,1530,2839575
12/06/2018,1,1615,3002536
12/07/2018,1,1607,2872567
12/10/2018,1,1636,2412368
12/11/2018,1,1390,1879675
12/12/2018,1,1478,1636835
12/13/2018,1,1316,1532575
12/14/2018,1,1536,2135845
12/17/2018,1,1702,3410370
12/18/2018,1,1591,2532465
12/19/2018,1,1747,3288554
12/20/2018,1,1947,5076564
12/21/2018,1,1868,4782846
12/24/2018,1,1782,2665218
12/26/2018,1,1952,3074380
12/27/2018,1,1949,2064406
12/28/2018,1,1877,1848688
12/31/2018,1,1712,1932869
01/02/2019,1,1675,2102757
01/03/2019,1,1631,1759146
01/04/2019,1,1839,2335385
01/07/2019,1,1736,1501964
01/08/2019,1,1724,1444718
01/09/2019,1,1703,1848242
01/10/2019,1,1655,1589759
01/11/2019,1,1634,1612318
01/14/2019,1,1567,1461797
01/15/2019,1,1636,1422725
01/16/2019,1,1709,1866932
01/17/2019,1,1610,1507960
01/18/2019,1,1942,2638705
01/22/2019,1,1790,2066250
01/23/2019,1,1630,1957272
01/24/2019,1,1448,1241272
01/25/2019,1,1671,1744808
01/28/2019,1,1554,1735279
01/29/2019,1,1332,942125
01/30/2019,1,1614,1853434
01/31/2019,1,1587,1624716
02/01/2019,1,1522,1691180
02/05/2019,1,1641,1518498
02/06/2019,1,1451,1274392
02/07/2019,1,1662,1763904
02/08/2019,1,1472,1694518
02/11/2019,1,1330,999863
02/12/2019,1,1562,1221001
02/13/2019,1,1596,1661055
02/14/2019,1,1536,1610657
02/15/2019,1,1606,1932447
02/19/2019,1,1571,1156486
02/20/2019,1,1428,1441960
02/21/2019,1,1422,1400907
02/22/2019,1,1529,1226600
02/25/2019,1,1575,1861092
02/26/2019,1,1402,996653
02/27/2019,1,1363,1244372
02/28/2019,1,1246,1119516
03/01/2019,1,1433,1520633
03/04/2019,1,1647,2402773
03/05/2019,1,1258,1030455
03/06/2019,1,1378,1630304
03/07/2019,1,1553,2218054
03/08/2019,1,1595,2172189
03/11/2019,1,1529,1411637
03/12/2019,1,1544,1367823
03/13/2019,1,1573,1528343
03/14/2019,1,1503,1247614
03/15/2019,1,1595,1513863
03/18/2019,1,1565,1267854
03/19/2019,1,1539,1493278
03/20/2019,1,1450,1877023
03/21/2019,1,1522,1561474
03/22/2019,1,1686,2624245
03/25/2019,1,1484,2090430
03/26/2019,1,1393,1218125
03/27/2019,1,1387,1655885
03/28/2019,1,1317,1067069
03/29/2019,1,1393,1446711
04/01/2019,1,1585,1607146
04/02/2019,1,1469,967442
04/03/2019,1,1690,1490530
04/04/2019,1,1529,1145887
04/05/2019,1,1638,1419167
04/08/2019,1,1448,1027008
04/09/2019,1,1514,1136971
04/10/2019,1,1343,946855
04/11/2019,1,1402,1034101
04/12/2019,1,1654,1459093
04/15/2019,1,1497,1014391
04/16/2019,1,1520,895892
04/17/2019,1,1408,1243019
04/18/2019,1,1425,1334437
04/22/2019,1,1299,929513
04/23/2019,1,1530,1367696
04/24/2019,1,1393,1070132
04/25/2019,1,1437,1035065
04/26/2019,1,1485,1268188
04/29/2019,1,1458,1162730
04/30/2019,1,1385,1740618
05/01/2019,1,1474,1675933
05/02/2019,1,1469,1544393
05/03/2019,1,1475,1317612
05/06/2019,1,1507,2105461
05/07/2019,1,1675,3047916
05/08/2019,1,1590,1807262
05/09/2019,1,1767,2841464
05/10/2019,1,1705,2751315
05/13/2019,1,1757,2616799
05/14/2019,1,1519,1741363
05/15/2019,1,1493,1701370
05/16/2019,1,1466,1995681
05/17/2019,1,1362,2273042
05/20/2019,1,1342,1444413
05/21/2019,1,1298,1109883
05/22/2019,1,1228,1276044
05/23/2019,1,1492,2000609
05/24/2019,1,1309,1517734
05/28/2019,1,1302,1703116
05/29/2019,1,1505,2967250
05/30/2019,1,1320,1622018
05/31/2019,1,1497,2549297
06/03/2019,1,1561,2399855
06/04/2019,1,1461,1816954
06/05/2019,1,1368,1972981
06/06/2019,1,1395,1487234
06/07/2019,1,1541,2210407
06/10/2019,1,1465,1867004
06/11/2019,1,1475,1579959
06/12/2019,1,1311,1104274
06/13/2019,1,1356,1080361
06/14/2019,1,1397,1177709
06/17/2019,1,1290,1026042
06/18/2019,1,1607,1688239
06/19/2019,1,1486,1653096
06/20/2019,1,1745,1870253
06/21/2019,1,1609,1574519
06/24/2019,1,1441,1001926
06/25/2019,1,1481,1406751
06/26/2019,1,1421,1138736
06/27/2019,1,1408,977837
06/28/2019,1,1694,1278816
07/01/2019,1,1864,1601133
07/02/2019,1,1669,1362664
07/03/2019,1,1758,1038805
07/05/2019,1,1688,1304719
07/08/2019,1,1567,1122131
07/09/2019,1,1431,954199
07/10/2019,1,1592,1328961
07/11/2019,1,1508,1295968
07/12/2019,1,1591,1430450
07/15/2019,1,1480,1004113
07/16/2019,1,1427,1064337
07/17/2019,1,1369,1201689
07/18/2019,1,1441,1403343
07/19/2019,1,1498,1606056
07/22/2019,1,1407,1106546
07/23/2019,1,1410,881638
07/24/2019,1,1387,1005434
07/25/2019,1,1402,1180846
07/26/2019,1,1465,1172267
07/29/2019,1,1285,959466
07/30/2019,1,1238,906996
07/31/2019,1,1516,1988171
08/01/2019,1,1592,2688018
08/02/2019,1,1574,2787898
08/05/2019,1,1916,4009419
08/06/2019,1,1746,2258258
08/07/2019,1,1743,2266907
08/08/2019,1,1722,2181812
08/09/2019,1,1583,1749812
08/12/2019,1,1631,1898731
08/13/2019,1,1706,2061469
08/14/2019,1,1880,3259391
08/15/2019,1,1710,1814240
08/16/2019,1,1664,2038958
08/19/2019,1,1578,1511507
08/20/2019,1,1410,1345644
08/21/2019,1,1452,1364461
08/22/2019,1,1530,1377427
08/23/2019,1,1849,3389004
08/26/2019,1,1636,1838936
08/27/2019,1,1573,1592291
08/28/2019,1,1537,1302820
08/29/2019,1,1650,1914619
08/30/2019,1,1595,2285581
09/03/2019,1,1543,1796919
09/04/2019,1,1621,1429852
09/05/2019,1,1825,2093718
09/06/2019,1,1655,1456537
09/09/2019,1,1575,1507563
09/10/2019,1,1439,1826812
09/11/2019,1,1591,1606552
09/12/2019,1,1711,1758884
09/13/2019,1,1596,1604964
09/16/2019,1,1471,1550101
09/17/2019,1,1411,967528
09/18/2019,1,1754,1959988
09/19/2019,1,1627,1451267
09/20/2019,1,1570,2332010
09/23/2019,1,1572,1353095
09/24/2019,1,1679,2708507
09/25/2019,1,1506,1624117
09/26/2019,1,1378,1456598
09/27/2019,1,1595,2146835
09/30/2019,1,1422,1333844
11/01/2019,1,1707,2215559
11/04/2019,1,1677,1729825
11/05/2019,1,1443,1090463
11/06/2019,1,1421,1333979
11/07/2019,1,1642,1628414
11/08/2019,1,1500,1343308
11/11/2019,1,1530,1249382
11/12/2019,1,1703,1239049
11/13/2019,1,1564,1583528
11/14/2019,1,1585,1320493
11/15/2019,1,1774,1763687
11/18/2019,1,1603,1292940
11/19/2019,1,1597,1284752
11/20/2019,1,1731,2056413
11/21/2019,1,1497,1576860
11/22/2019,1,1534,1314755
11/25/2019,1,1698,1380316
11/26/2019,1,1546,1385315
11/27/2019,1,1701,1491381
11/29/2019,1,1400,991408
12/02/2019,1,1656,1830919
12/03/2019,1,1836,2060342
12/04/2019,1,1570,1583418
12/05/2019,1,1475,991429
12/06/2019,1,1802,2072548
12/09/2019,1,1707,1297235
12/10/2019,1,1744,1109505
12/11/2019,1,1505,1375275
12/12/2019,1,1976,2345366
12/13/2019,1,1932,2424863
12/16/2019,1,2019,1919220
12/17/2019,1,1795,1062257
12/18/2019,1,1721,1163622
12/19/2019,1,1851,1511631
12/20/2019,1,1921,1840265
12/23/2019,1,1693,1252215
12/24/2019,1,1327,688036
12/26/2019,1,1624,972992
12/27/2019,1,1809,1244297
12/30/2019,1,1794,1618428
12/31/2019,1,1686,1346130
01/02/2020,1,1858,1431239
01/03/2020,1,1785,1961546
01/06/2020,1,1752,1428175
01/07/2020,1,1578,963936
01/08/2020,1,1885,1849574
01/09/2020,1,1849,1500199
01/10/2020,1,1848,1892280
01/13/2020,1,1778,1737355
01/14/2020,1,1746,1657264
01/15/2020,1,1699,1742435
01/16/2020,1,1868,1535241
01/17/2020,1,1910,1818814
01/21/2020,1,1749,1760024
01/22/2020,1,1712,1278799
01/23/2020,1,1696,1398699
01/24/2020,1,2019,3245453
01/27/2020,1,2051,2764576
01/28/2020,1,1879,1558554
01/29/2020,1,1700,1585174
01/30/2020,1,1904,1985222
01/31/2020,1,2151,3536046
02/03/2020,1,1835,1828476
02/04/2020,1,1836,1738239
02/05/2020,1,1934,2065727
02/06/2020,1,1845,1355895
02/07/2020,1,1870,2136060
02/10/2020,1,1837,1439313
02/11/2020,1,1946,1734726
02/12/2020,1,1923,1904464
02/13/2020,1,1849,1720363
02/14/2020,1,1759,1773990
02/18/2020,1,1851,1723170
02/19/2020,1,1898,1412983
02/20/2020,1,1922,2101032
02/21/2020,1,2046,3044997
02/24/2020,1,2419,4303277
02/25/2020,1,2521,4902774
02/26/2020,1,2625,4053481
02/27/2020,1,2744,4908175
02/28/2020,1,3051,5179841
03/02/2020,1,2896,3466913
03/03/2020,1,2982,3093141
03/04/2020,1,2834,2990282
03/05/2020,1,2994,3063415
