Date,Price,P/B,P/S,P/E,P/EBITDA,P/FCF,EV/EBITDA,EV/B,EV/FCF,LTDebt/EV
2/9/2022,25.08,20.1267,4.5215,,28.1411,31.4785,32.4103,22.1272,32.5202,10.5364
2/10/2022,25.26,20.2711,4.554,,28.3431,31.7044,32.6214,22.2714,32.732,10.4682
2/11/2022,25.22,20.239,4.5468,,28.2982,31.6542,32.5745,22.2393,32.6849,10.4833
2/14/2022,25.27,20.2791,4.5558,,28.3543,31.717,32.6331,22.2794,32.7438,10.4644
2/15/2022,26.48,21.2502,4.7739,,29.712,33.2357,34.0522,23.2482,34.1677,10.0283
2/16/2022,26.06,20.9131,4.6982,,29.2407,32.7085,33.5596,22.9119,33.6734,10.1755
2/17/2022,25.785,20.6924,4.6486,,28.9321,32.3634,33.3068,22.7393,33.4197,10.2528
2/18/2022,26.38,21.1699,4.7559,,29.5998,33.1102,34.0062,23.2168,34.1215,10.0419
2/22/2022,25.86,20.7526,4.6622,,29.0163,32.4575,33.395,22.7995,33.5082,10.2257
2/23/2022,25.39,20.3754,4.5774,,28.4889,31.8676,32.8425,22.4223,32.9538,10.3977
2/24/2022,27.05,21.7076,4.8767,,30.3515,33.9511,34.7938,23.7545,34.9118,9.8146
2/25/2022,27.21,21.836,4.9055,,30.5311,34.1519,34.9819,23.8829,35.1005,9.7618
2/28/2022,27.19,21.8199,4.9019,,30.5086,34.1268,34.9584,23.8669,35.0769,9.7684
3/1/2022,27.21,21.836,4.9055,,30.5311,34.1519,34.9819,23.8829,35.1005,9.7618
3/2/2022,27.33,21.9323,4.9272,,30.6657,34.3025,35.123,23.9792,35.2421,9.7226
3/3/2022,26.74,21.4588,4.8208,,30.0037,33.562,34.4294,23.5057,34.5462,9.9185
3/4/2022,26.18,21.0094,4.7198,,29.3753,32.8591,33.7711,23.0563,33.8856,10.1118
3/7/2022,25.95,20.8248,4.6784,,29.1173,32.5705,33.5008,22.8717,33.6144,10.1934
3/8/2022,25.28,20.2872,4.5576,,28.3655,31.7295,32.7132,22.334,32.8241,10.4388
3/9/2022,27.08,21.7317,4.8821,,30.3852,33.9888,34.8291,23.7786,34.9472,9.8047
3/10/2022,26.09,20.9372,4.7036,,29.2744,32.7462,33.6653,22.9841,33.7795,10.1436
3/11/2022,24.63,19.7655,4.4404,,27.6362,30.9137,31.9491,21.8124,32.0574,10.6885
3/14/2022,23.86,19.1476,4.3016,,26.7722,29.9473,31.0439,21.1944,31.1492,11.0001
3/15/2022,24.2,19.4205,4.3629,,27.1537,30.374,31.4436,21.4673,31.5502,10.8603
3/16/2022,24.96,20.0304,4.4999,,28.0064,31.3279,32.337,22.0772,32.4467,10.5603
3/17/2022,25.56,20.5119,4.6081,,28.6797,32.081,33.0423,22.5587,33.1544,10.3348
3/18/2022,25.4,20.3835,4.5792,,28.5001,31.8801,32.8542,22.4303,32.9656,10.394
3/21/2022,24.99,20.0544,4.5053,,28.0401,31.3655,32.3723,22.1013,32.482,10.5488
3/22/2022,25.65,20.5841,4.6243,,28.7807,32.1939,33.1481,22.631,33.2605,10.3019
3/23/2022,24.43,19.605,4.4043,,27.4117,30.6627,31.714,21.6519,31.8215,10.7677
3/24/2022,25.09,20.1347,4.5233,,28.1523,31.4911,32.4898,22.1815,32.6,10.5106
3/25/2022,25.4,20.3835,4.5792,,28.5001,31.8801,32.8542,22.4303,32.9656,10.394
3/28/2022,25.36,20.3514,4.572,,28.4553,31.8299,32.8072,22.3982,32.9185,10.4089
3/29/2022,26.55,21.3063,4.7866,,29.7905,33.3235,34.2061,23.3533,34.3221,9.9832
3/30/2022,26.29,21.0977,4.7397,,29.4988,32.9972,33.9004,23.1446,34.0154,10.0732
3/31/2022,26.76,20.395,4.8666,60.0838,30.7308,37.1875,33.919,22.2671,38.0639,9.9021
4/1/2022,26.69,20.3416,4.8538,59.9266,30.6504,37.0903,33.838,22.214,37.9731,9.9258
4/4/2022,26.48,20.1816,4.8156,59.4551,30.4093,36.7984,33.5952,22.0546,37.7005,9.9975
4/5/2022,25.87,19.7167,4.7047,58.0855,29.7088,35.9507,32.8897,21.5915,36.9089,10.212
4/6/2022,26.31,20.052,4.7847,59.0734,30.2141,36.5622,33.3986,21.9255,37.4799,10.0564
4/7/2022,26.54,20.2273,4.8266,59.5898,30.4782,36.8818,33.6646,22.1001,37.7784,9.9769
4/8/2022,26.52,20.2121,4.8229,59.5449,30.4552,36.854,33.6414,22.0849,37.7525,9.9838
4/11/2022,26.43,20.1435,4.8065,59.3429,30.3519,36.729,33.5373,22.0166,37.6357,10.0148
4/12/2022,27.4,20.8828,4.983,61.5208,31.4658,38.0769,34.6591,22.753,38.8945,9.6906
4/13/2022,27.46,20.9285,4.9939,61.6555,31.5347,38.1603,34.7285,22.7986,38.9724,9.6713
4/14/2022,26.59,20.2654,4.8356,59.7021,30.5356,36.9513,33.7224,22.1381,37.8433,9.9598
4/18/2022,26.35,20.0825,4.792,59.1632,30.26,36.6178,33.4448,21.9559,37.5318,10.0425
4/19/2022,27.09,20.6465,4.9266,60.8247,31.1098,37.6461,34.3006,22.5177,38.4922,9.7919
4/20/2022,27.3,20.8065,4.9648,61.2962,31.351,37.938,34.5435,22.6771,38.7647,9.7231
4/21/2022,26.7,20.3493,4.8557,59.9491,30.6619,37.1042,33.8496,22.2216,37.9861,9.9224
4/22/2022,24.49,18.6649,4.4537,54.987,28.124,34.033,31.2938,20.5438,35.118,10.7327
4/25/2022,25,19.0536,4.5465,56.1321,28.7097,34.7417,32.0035,21.0097,35.9144,10.4947
4/26/2022,23.63,18.0095,4.2973,53.0561,27.1364,32.8379,30.4126,19.9653,34.129,11.0437
4/27/2022,23.03,17.5522,4.1882,51.7089,26.4473,32.0041,29.7158,19.5079,33.3471,11.3027
4/28/2022,22.99,17.5217,4.181,51.6191,26.4014,31.9485,29.6694,19.4774,33.295,11.3204
4/29/2022,22.52,17.1635,4.0955,50.5638,25.8617,31.2953,29.1236,19.1191,32.6825,11.5325
5/2/2022,23.27,17.7351,4.2319,52.2478,26.723,32.3376,29.9945,19.6908,33.6599,11.1977
5/3/2022,22.73,17.3235,4.1337,51.0353,26.1028,31.5872,29.3675,19.2792,32.9562,11.4368
5/4/2022,22.97,17.5065,4.1773,51.5742,26.3784,31.9207,29.6462,19.4621,33.269,11.3292
5/5/2022,22.18,16.9044,4.0336,49.8004,25.4712,30.8229,28.7288,18.8599,32.2395,11.691
5/6/2022,20.99,15.9974,3.8172,47.1285,24.1046,29.1692,27.3469,17.9527,30.6887,12.2818
5/9/2022,19.11,14.5646,3.4753,42.9074,21.9457,26.5566,25.1881,16.5355,28.2661,13.3344
5/10/2022,19.81,15.0981,3.6026,44.4791,22.7495,27.5293,26.0019,17.0697,29.1794,12.9171
5/11/2022,20.15,15.3572,3.6645,45.2425,23.14,28.0018,26.3971,17.3292,29.6229,12.7237
5/12/2022,21.04,16.0355,3.8263,47.2408,24.1621,29.2386,27.4318,18.0084,30.784,12.2438
5/13/2022,22.52,17.1635,4.0955,50.5638,25.8617,31.2953,29.1523,19.1379,32.7148,11.5212
5/16/2022,22.27,16.973,4.05,50.0025,25.5746,30.9479,28.8617,18.9471,32.3887,11.6372
5/17/2022,22.59,17.2168,4.1082,50.721,25.9421,31.3926,29.2337,19.1914,32.8061,11.4891
5/18/2022,21.68,16.5233,3.9427,48.6778,24.897,30.128,28.1758,18.4969,31.6189,11.9205
5/19/2022,21.73,16.5614,3.9518,48.79,24.9544,30.1975,28.2339,18.535,31.6842,11.8959
5/20/2022,21.66,16.508,3.9391,48.6328,24.8741,30.1002,28.1526,18.4816,31.5929,11.9303
5/23/2022,21.69,16.5309,3.9445,48.7002,24.9085,30.1419,28.1874,18.5045,31.632,11.9155
5/24/2022,21.16,16.127,3.8481,47.5102,24.2999,29.4054,27.5713,18.1,30.9406,12.1818
5/25/2022,21.22,16.1727,3.8591,47.6449,24.3688,29.4888,27.6411,18.1458,31.0188,12.1511
5/26/2022,21.23,16.1803,3.8609,47.6674,24.3802,29.5027,27.6527,18.1534,31.0319,12.146
5/27/2022,21.53,16.409,3.9154,48.341,24.7248,29.9196,28.0014,18.3824,31.4233,11.9947
5/31/2022,21.47,16.3632,3.9045,48.2062,24.6559,29.8362,27.9317,18.3366,31.345,12.0246
6/1/2022,21.02,16.0203,3.8227,47.1959,24.1391,29.2108,27.4085,17.9932,30.7579,12.2542
6/2/2022,22.01,16.7748,4.0027,49.4187,25.276,30.5866,28.5595,18.7487,32.0495,11.7603
6/3/2022,21.74,16.569,3.9536,48.8125,24.9659,30.2114,28.2456,18.5427,31.6972,11.891
6/6/2022,21.66,16.508,3.9391,48.6328,24.8741,30.1002,28.1526,18.4816,31.5929,11.9303
6/7/2022,21.8,16.6147,3.9645,48.9472,25.0348,30.2948,28.3153,18.5884,31.7755,11.8617
6/8/2022,21.2,16.1575,3.8554,47.6,24.3458,29.461,27.6178,18.1305,30.9927,12.1613
6/9/2022,20.51,15.6316,3.7299,46.0508,23.5534,28.5021,26.8157,17.6039,30.0926,12.5251
6/10/2022,20.77,15.8297,3.7772,46.6345,23.852,28.8634,27.1179,17.8024,30.4318,12.3855
6/13/2022,19.85,15.1286,3.6099,44.5689,22.7955,27.5849,26.0484,17.1003,29.2315,12.894
6/14/2022,19.72,15.0295,3.5863,44.277,22.6462,27.4043,25.8973,17.001,29.0619,12.9693
6/15/2022,20.1,15.3191,3.6554,45.1302,23.0826,27.9323,26.339,17.291,29.5577,12.7518
6/16/2022,19.31,14.717,3.5117,43.3564,22.1753,26.8345,25.4206,16.6881,28.5271,13.2124
6/17/2022,19.83,15.1133,3.6063,44.524,22.7725,27.5571,26.0251,17.085,29.2054,12.9055
6/21/2022,20.03,15.2657,3.6426,44.973,23.0022,27.8351,37.5141,24.6273,42.0984,8.9531
6/22/2022,20.45,15.5858,3.719,45.9161,23.4845,28.4187,38.2384,25.1027,42.9112,8.7835
6/23/2022,21.02,16.0203,3.8227,47.1959,24.1391,29.2108,39.2214,25.748,44.0143,8.5634
6/24/2022,21.67,16.5157,3.9409,48.6553,24.8855,30.1141,40.3423,26.4839,45.2722,8.3255
6/27/2022,22.02,16.7824,4.0045,49.4411,25.2875,30.6005,40.9459,26.8802,45.9495,8.2027
6/28/2022,21.22,16.1727,3.8591,47.6449,24.3688,29.4888,39.5663,25.9745,44.4013,8.4888
6/29/2022,21.15,16.1194,3.8463,47.4878,24.2884,29.3915,39.4455,25.8952,44.2658,8.5147
6/30/2022,20.96,3.17,3.8031,39.6439,31.6898,3119.1172,56.8855,3.7991,856.5462,17.7323
7/1/2022,21.97,3.3227,3.9863,41.5542,33.2168,3269.4181,59.2525,3.9572,892.1879,17.0239
7/5/2022,21.62,3.2698,3.9228,40.8922,32.6876,3217.3336,58.4606,3.9043,880.264,17.2545
7/6/2022,22.65,3.4256,4.1097,42.8404,34.2449,3370.6109,60.7911,4.06,915.3544,16.5931
7/7/2022,23.4,3.539,4.2458,44.2589,35.3788,3482.2205,62.488,4.1733,940.9057,16.1425
7/8/2022,23.62,3.5723,4.2857,44.675,35.7115,3514.9593,62.9858,4.2065,948.4008,16.0149
7/11/2022,22.79,3.4468,4.1351,43.1052,34.4566,3391.4447,61.1079,4.0811,920.124,16.507
7/12/2022,21.57,3.2622,3.9137,40.7976,32.612,3209.893,58.3475,3.8968,878.5606,17.288
7/13/2022,21.19,3.2048,3.8448,40.0789,32.0375,3153.3441,57.4877,3.8393,865.6146,17.5465
7/14/2022,22.01,3.3288,3.9936,41.6299,33.2773,3275.3706,59.343,3.9633,893.5507,16.9979
7/15/2022,23.44,3.5451,4.253,44.3346,35.4393,3488.173,62.5785,4.1793,942.2685,16.1191
7/18/2022,22.8,3.4483,4.1369,43.1241,34.4717,3392.9328,61.1305,4.0826,920.4647,16.5009
7/19/2022,23.33,3.5284,4.2331,44.1265,35.273,3471.8036,62.3296,4.1627,938.521,16.1835
7/20/2022,23.71,3.5859,4.302,44.8453,35.8475,3528.3525,63.1894,4.2201,951.467,15.9633
7/21/2022,24.2,3.66,4.3909,45.772,36.5884,3601.2708,64.2981,4.2942,968.1605,15.688
7/22/2022,24.18,3.657,4.3873,45.7342,36.5581,3598.2945,64.2528,4.2912,967.4791,15.6991
7/25/2022,23.72,3.5874,4.3039,44.8642,35.8627,3529.8406,63.212,4.2216,951.8076,15.9576
7/26/2022,23.89,3.6131,4.3347,45.1857,36.1197,3555.1388,63.5967,4.2473,957.5993,15.861
7/27/2022,23.83,3.6041,4.3238,45.0722,36.029,3546.21,63.4609,4.2383,955.5552,15.895
7/28/2022,24.55,3.7129,4.4545,46.434,37.1176,3653.3553,65.09,4.3471,980.0844,15.4972
7/29/2022,25,3.781,4.5361,47.2852,37.7979,3720.321,66.1081,4.4151,995.4152,15.2585
8/1/2022,25.26,3.8203,4.5833,47.7769,38.191,3759.0124,66.6964,4.4543,1004.273,15.1239
8/2/2022,26.24,3.9685,4.7611,49.6305,39.6727,3904.849,68.9137,4.6024,1037.66,14.6373
8/3/2022,26.36,3.9867,4.7829,49.8575,39.8541,3922.7065,69.2479,4.6248,1042.6917,14.5666
8/4/2022,26.05,3.9398,4.7266,49.2711,39.3854,3876.5745,68.5458,4.5779,1032.1194,14.7159
8/5/2022,26.42,3.9958,4.7938,49.971,39.9448,3931.6353,69.3838,4.6338,1044.7379,14.5381
8/8/2022,26.55,4.0154,4.8173,50.2168,40.1414,3950.9809,69.6782,4.6535,1049.1715,14.4767
8/9/2022,25.72,3.8899,4.6667,48.647,38.8865,3827.4663,67.7983,4.5279,1020.865,14.8781
8/10/2022,26.05,3.9398,4.7266,49.2711,39.3854,3876.5745,68.5458,4.5779,1032.1194,14.7159
8/11/2022,25.63,3.8763,4.6504,48.4768,38.7504,3814.0731,67.5945,4.5143,1017.7956,14.923
8/12/2022,25.78,3.899,4.6776,48.7605,38.9772,3836.395,67.9342,4.537,1022.9113,14.8483
8/15/2022,26.18,3.9595,4.7502,49.517,39.582,3895.9202,68.8402,4.5975,1036.5529,14.6529
8/16/2022,25.33,3.8309,4.596,47.9093,38.2968,3769.4293,66.915,4.4689,1007.5644,15.0745
8/17/2022,25,3.781,4.5361,47.2852,37.7979,3720.321,66.1676,4.419,996.31,15.2448
8/18/2022,25.02,3.784,4.5397,47.323,37.8282,3723.2973,66.2129,4.4221,996.9921,15.2343
8/19/2022,25.15,3.8037,4.5633,47.5689,38.0247,3742.643,66.5073,4.4417,1001.4256,15.1669
8/22/2022,24.29,3.6736,4.4073,45.9423,36.7245,3614.6639,64.5595,4.3116,972.096,15.6245
8/23/2022,23.94,3.6207,4.3438,45.2803,36.1953,3562.5794,63.7667,4.2587,960.1595,15.8188
8/24/2022,23.95,3.6222,4.3456,45.2992,36.2104,3564.0675,63.7894,4.2602,960.5006,15.8131
8/25/2022,23.75,3.592,4.3093,44.9209,35.908,3534.305,63.3364,4.2299,953.6797,15.9262
8/26/2022,22.46,3.3969,4.0752,42.481,33.9576,3342.3364,60.4146,4.0348,909.6853,16.6965
8/29/2022,21.73,3.2864,3.9428,41.1003,32.8539,3233.703,58.7612,3.9244,884.7892,17.1663
8/30/2022,21.21,3.2078,3.8484,40.1167,32.0678,3156.3204,57.5834,3.8457,867.0551,17.5174
8/31/2022,21.85,3.3046,3.9646,41.3272,33.0354,3251.5606,59.033,3.9425,888.8817,17.0872
9/1/2022,21.27,3.2169,3.8593,40.2302,32.1585,3165.2491,57.7193,3.8548,869.1013,17.4761
9/2/2022,20.63,3.1201,3.7432,39.0197,31.1908,3070.0089,56.2697,3.758,847.2746,17.9263
9/6/2022,20.56,3.1095,3.7305,38.8873,31.085,3059.592,56.1112,3.7474,844.8873,17.977
9/7/2022,22.28,3.3696,4.0426,42.1405,33.6855,3315.5501,60.0069,4.0076,903.5465,16.8099
9/8/2022,22.14,3.3485,4.0172,41.8757,33.4738,3294.7163,59.6898,3.9864,898.772,16.8992
9/9/2022,22.27,3.3681,4.0408,42.1216,33.6704,3314.062,59.9843,4.0061,903.2055,16.8162
9/12/2022,21.76,3.291,3.9482,41.157,32.8993,3238.1674,58.8291,3.9289,885.8124,17.1464
9/13/2022,20.83,3.1503,3.7795,39.398,31.4932,3099.7715,56.9611,3.8042,857.6846,17.7088
9/14/2022,21.2,3.2063,3.8466,40.0978,32.0526,3154.8322,57.8034,3.8604,870.3669,17.4507
9/15/2022,21.75,3.2895,3.9464,41.1381,32.8842,3236.6793,59.0554,3.944,889.219,17.0807
9/16/2022,20.87,3.1564,3.7867,39.4737,31.5537,3105.724,57.0521,3.8103,859.0556,17.6805
9/19/2022,20.18,3.052,3.6615,38.1686,30.5105,3003.0431,55.4814,3.7054,835.4048,18.181
9/20/2022,19.9,3.0097,3.6107,37.639,30.0871,2961.3755,54.844,3.6628,825.8074,18.3923
9/21/2022,19.69,2.9779,3.5726,37.2418,29.7696,2930.1248,54.366,3.6309,818.6094,18.5541
9/22/2022,18.79,2.8418,3.4093,35.5395,28.4089,2796.1933,52.3172,3.494,787.7605,19.2806
9/23/2022,18.81,2.8448,3.413,35.5774,28.4392,2799.1695,52.3628,3.4971,788.446,19.2639
9/26/2022,18.41,2.7843,3.3404,34.8208,27.8344,2739.6444,51.4522,3.4363,774.7354,19.6048
9/27/2022,18.34,2.7737,3.3277,34.6884,27.7285,2729.2275,51.2929,3.4256,772.3361,19.6657
9/28/2022,19.08,2.8857,3.462,36.088,28.8474,2839.349,52.9774,3.5381,797.7007,19.0404
9/29/2022,18.55,2.8055,3.3658,35.0856,28.0461,2760.4782,51.7709,3.4575,779.5341,19.4841
9/30/2022,18.53,2.7966,3.4725,42.6217,29.1713,,47.434,3.4378,,19.2039
10/3/2022,18.85,2.8449,3.5325,43.3578,29.6751,,48.101,3.4862,,18.9376
10/4/2022,19.18,2.8947,3.5943,44.1168,30.1946,,48.789,3.536,,18.6706
10/5/2022,19.29,2.9113,3.6149,44.3698,30.3678,,49.0183,3.5527,,18.5832
10/6/2022,18.62,2.8102,3.4894,42.8287,29.313,,47.6216,3.4514,,19.1282
10/7/2022,18.05,2.7241,3.3826,41.5176,28.4157,,46.4333,3.3653,,19.6177
10/10/2022,17.87,2.697,3.3488,41.1036,28.1323,,46.0581,3.3381,,19.7776
10/11/2022,17.55,2.6487,3.2889,40.3676,27.6285,,45.391,3.2898,,20.0682
10/12/2022,17.36,2.62,3.2533,39.9305,27.3294,,44.995,3.2611,,20.2449
10/13/2022,17.43,2.6306,3.2664,40.0915,27.4396,,45.1409,3.2716,,20.1794
10/14/2022,17.25,2.6034,3.2327,39.6775,27.1563,,44.7657,3.2445,,20.3486
10/17/2022,18.08,2.7287,3.3882,41.5866,28.4629,,46.4959,3.3699,,19.5914
10/18/2022,18.32,2.7649,3.4332,42.1387,28.8407,,46.9962,3.4061,,19.3828
10/19/2022,17.39,2.6245,3.2589,39.9995,27.3767,,45.0575,3.2656,,20.2168
10/20/2022,17.085,2.5785,3.2017,39.298,26.8965,,44.4217,3.2195,,20.5061
10/21/2022,16.72,2.5234,3.1333,38.4584,26.3219,,43.6608,3.1644,,20.8635
10/24/2022,16.34,2.4661,3.0621,37.5844,25.7237,,42.8687,3.107,,21.249
10/25/2022,17.12,2.5838,3.2083,39.3785,26.9516,,44.4947,3.2248,,20.4725
10/26/2022,17.49,2.6396,3.2776,40.2296,27.5341,,45.266,3.2807,,20.1237
10/27/2022,17.52,2.6442,3.2832,40.2986,27.5813,,45.3285,3.2852,,20.0959
10/28/2022,17.56,2.6502,3.2907,40.3906,27.6443,,45.4119,3.2913,,20.059
10/31/2022,17.66,2.6653,3.3095,40.6206,27.8017,,45.6203,3.3064,,19.9673
11/1/2022,17.71,2.6728,3.3189,40.7356,27.8804,,45.7246,3.314,,19.9218
11/2/2022,17.37,2.6215,3.2551,39.9535,27.3452,,45.0158,3.2626,,20.2355
11/3/2022,14.77,2.2291,2.7679,33.9732,23.2521,,39.5958,2.8698,,23.0054
11/4/2022,14.84,2.2397,2.781,34.1342,23.3623,,39.7417,2.8803,,22.9209
11/7/2022,14.75,2.2261,2.7642,33.9272,23.2206,,39.5541,2.8667,,23.0296
11/8/2022,7.41,1.1183,1.3886,17.0441,11.6654,,24.1917,1.7533,,37.6542
11/9/2022,6.9,1.0414,1.2931,15.871,10.8625,,23.1327,1.6766,,39.3779
11/10/2022,7.4,1.1168,1.3868,17.0211,11.6496,,24.1709,1.7518,,37.6865
11/11/2022,8.55,1.2904,1.6023,19.6662,13.4601,,26.5587,1.9249,,34.2983
11/14/2022,8.5,1.2828,1.5929,19.5512,13.3813,,26.4548,1.9174,,34.4329
11/15/2022,9.07,1.3689,1.6997,20.8623,14.2787,,27.6384,2.0031,,32.9584
11/16/2022,8.26,1.2466,1.5479,18.9992,13.0035,,25.9565,1.8812,,35.094
11/17/2022,7.54,1.138,1.413,17.3431,11.87,,24.4616,1.7729,,37.2387
11/18/2022,7.71,1.1636,1.4449,17.7341,12.1377,,24.8145,1.7985,,36.709
