date,_TYPE_,_FREQ_,total_volume
09/29/2016,1,801,976083
09/30/2016,1,829,1037438
10/03/2016,1,732,742029
10/04/2016,1,728,1028191
10/05/2016,1,805,682566
10/06/2016,1,697,670374
10/07/2016,1,722,1020048
10/10/2016,1,660,718454
10/11/2016,1,867,1330355
10/12/2016,1,707,722341
10/13/2016,1,838,992644
10/14/2016,1,785,964943
10/17/2016,1,748,522568
10/18/2016,1,730,576613
10/19/2016,1,679,652097
10/20/2016,1,690,791639
10/21/2016,1,763,1030041
10/24/2016,1,711,862257
10/25/2016,1,706,730372
10/26/2016,1,886,876931
10/27/2016,1,781,906629
10/28/2016,1,856,1382185
10/31/2016,1,707,723723
11/01/2016,1,981,1169491
11/02/2016,1,899,1070344
11/03/2016,1,956,1011458
11/04/2016,1,964,1362993
11/07/2016,1,928,1231739
11/08/2016,1,916,1153577
11/09/2016,1,1109,2073965
11/10/2016,1,995,1682722
11/11/2016,1,819,1086039
11/14/2016,1,855,789679
11/15/2016,1,878,1164729
11/16/2016,1,858,928520
11/17/2016,1,794,1121419
11/18/2016,1,810,1193526
11/21/2016,1,921,949436
11/22/2016,1,842,1069789
11/23/2016,1,824,1057306
11/25/2016,1,767,610583
11/28/2016,1,772,708826
11/29/2016,1,730,566039
11/30/2016,1,809,907651
12/01/2016,1,871,982835
12/02/2016,1,796,886197
12/05/2016,1,834,800106
12/06/2016,1,806,605336
12/07/2016,1,996,1849354
12/08/2016,1,968,1762259
12/09/2016,1,952,1660258
12/12/2016,1,804,930099
12/13/2016,1,996,1813122
12/14/2016,1,902,1195192
12/15/2016,1,1089,2296775
12/16/2016,1,862,1125252
12/19/2016,1,747,735458
12/20/2016,1,713,1059258
12/21/2016,1,610,775045
12/22/2016,1,685,591519
12/23/2016,1,620,452158
12/27/2016,1,689,379302
12/28/2016,1,758,626565
12/29/2016,1,735,560216
12/30/2016,1,807,800134
01/03/2017,1,831,797675
01/04/2017,1,746,812424
01/05/2017,1,743,558277
01/06/2017,1,800,944452
01/09/2017,1,695,496391
01/10/2017,1,768,764403
01/11/2017,1,725,978468
01/12/2017,1,765,1056204
01/13/2017,1,812,992323
01/17/2017,1,754,632312
01/18/2017,1,679,702282
01/19/2017,1,717,819386
01/20/2017,1,791,1630800
01/23/2017,1,731,695544
01/24/2017,1,769,1021451
01/25/2017,1,890,1973076
01/26/2017,1,701,642870
01/27/2017,1,715,710202
01/30/2017,1,747,965506
01/31/2017,1,675,881971
02/01/2017,1,710,936928
02/02/2017,1,601,585392
02/03/2017,1,782,1160269
02/06/2017,1,654,462214
02/07/2017,1,723,596639
02/08/2017,1,648,637893
02/09/2017,1,948,1366983
02/10/2017,1,858,1299932
02/13/2017,1,864,1626751
02/14/2017,1,887,1067684
02/15/2017,1,890,1633294
02/16/2017,1,939,1149289
02/17/2017,1,842,1255954
02/21/2017,1,877,1147621
02/22/2017,1,738,739171
02/23/2017,1,724,811401
02/24/2017,1,733,1031535
02/27/2017,1,746,823980
02/28/2017,1,697,859683
03/01/2017,1,932,1982587
03/02/2017,1,867,1134796
03/03/2017,1,786,1098313
03/06/2017,1,743,587995
03/07/2017,1,715,706724
03/08/2017,1,689,920844
03/09/2017,1,694,811140
03/10/2017,1,787,1111794
03/13/2017,1,687,676431
03/14/2017,1,694,835295
03/15/2017,1,767,1604654
03/16/2017,1,950,1979694
03/17/2017,1,692,1055889
03/20/2017,1,647,581177
03/21/2017,1,819,1804065
03/22/2017,1,762,1817660
03/23/2017,1,709,1180655
03/24/2017,1,734,1538523
03/27/2017,1,715,913988
03/28/2017,1,659,1062141
03/29/2017,1,601,1062745
03/30/2017,1,637,859607
03/31/2017,1,612,864500
04/03/2017,1,639,865731
04/04/2017,1,555,651730
04/05/2017,1,675,1579649
04/06/2017,1,622,1044961
04/07/2017,1,611,954234
04/10/2017,1,595,914854
04/11/2017,1,690,1213984
04/12/2017,1,657,1198747
04/13/2017,1,705,1256140
04/17/2017,1,696,955778
04/18/2017,1,657,1201285
04/19/2017,1,702,1094427
04/20/2017,1,669,1241373
04/21/2017,1,627,1371612
04/24/2017,1,729,1069538
04/25/2017,1,764,1738468
04/26/2017,1,703,1168007
04/27/2017,1,695,991735
04/28/2017,1,654,884192
05/01/2017,1,642,631201
05/02/2017,1,593,658822
05/03/2017,1,650,1058187
05/04/2017,1,657,945259
05/05/2017,1,665,944997
05/08/2017,1,580,769462
05/09/2017,1,704,689458
05/10/2017,1,635,640640
05/11/2017,1,682,888464
05/12/2017,1,601,847785
05/15/2017,1,687,660184
05/16/2017,1,699,693945
05/17/2017,1,870,1771079
05/18/2017,1,847,1343641
05/19/2017,1,748,1467643
05/22/2017,1,715,690038
05/23/2017,1,688,564596
05/24/2017,1,651,581425
05/25/2017,1,724,1143000
05/26/2017,1,664,769217
05/30/2017,1,602,452367
05/31/2017,1,620,695832
06/01/2017,1,643,1000263
06/02/2017,1,723,1329828
06/05/2017,1,594,497826
06/06/2017,1,599,1145798
06/07/2017,1,571,713548
06/08/2017,1,538,676991
06/09/2017,1,683,1583939
06/12/2017,1,603,765573
06/13/2017,1,605,705508
06/14/2017,1,694,1168707
06/15/2017,1,840,2085803
06/16/2017,1,681,1009272
06/19/2017,1,665,770362
06/20/2017,1,619,754795
06/21/2017,1,637,790944
06/22/2017,1,537,494181
06/23/2017,1,624,720827
06/26/2017,1,595,679100
06/27/2017,1,731,973370
06/28/2017,1,661,749048
06/30/2017,1,572,847609
07/03/2017,1,506,423909
07/05/2017,1,584,607458
07/06/2017,1,687,801152
07/07/2017,1,577,798083
07/10/2017,1,544,630522
07/11/2017,1,593,966212
07/12/2017,1,640,828920
07/13/2017,1,565,476314
07/14/2017,1,694,1201158
07/17/2017,1,626,510179
07/18/2017,1,568,516075
07/19/2017,1,695,1207594
07/20/2017,1,778,873188
07/21/2017,1,696,1028068
07/24/2017,1,647,491748
07/25/2017,1,708,653202
07/27/2017,1,662,1195473
07/28/2017,1,582,767584
07/31/2017,1,557,454955
08/01/2017,1,619,524034
08/02/2017,1,607,751089
08/03/2017,1,583,514130
08/04/2017,1,616,850316
08/07/2017,1,547,483575
08/08/2017,1,773,1083621
08/09/2017,1,748,1299786
08/10/2017,1,784,1978876
08/11/2017,1,649,1252982
08/15/2017,1,585,732513
08/16/2017,1,601,903190
08/17/2017,1,745,1525563
08/18/2017,1,765,1431509
08/21/2017,1,664,723738
08/22/2017,1,702,1020428
08/23/2017,1,666,655866
08/24/2017,1,619,636506
08/25/2017,1,628,854508
08/28/2017,1,553,552560
08/29/2017,1,642,647445
08/30/2017,1,635,900752
08/31/2017,1,713,1279388
09/01/2017,1,675,911431
09/05/2017,1,696,1033927
09/06/2017,1,603,825537
09/07/2017,1,569,683992
09/08/2017,1,599,905309
09/11/2017,1,727,1259384
09/12/2017,1,714,1242629
09/13/2017,1,686,787188
09/14/2017,1,1094,2195831
09/15/2017,1,736,802988
09/18/2017,1,629,623378
09/19/2017,1,585,528599
09/20/2017,1,619,919250
09/21/2017,1,514,647355
09/22/2017,1,522,594320
09/25/2017,1,585,587589
09/26/2017,1,516,526414
09/27/2017,1,647,1384453
09/28/2017,1,601,827463
09/29/2017,1,662,911271
10/02/2017,1,650,897174
10/03/2017,1,685,822597
10/04/2017,1,618,771158
10/05/2017,1,722,1114684
10/06/2017,1,644,895015
10/09/2017,1,597,785122
10/10/2017,1,555,646990
10/11/2017,1,609,636964
10/12/2017,1,595,779190
10/13/2017,1,640,799756
10/16/2017,1,518,483993
10/17/2017,1,551,435338
10/18/2017,1,585,665587
10/19/2017,1,585,885139
10/20/2017,1,758,1468616
10/23/2017,1,738,1290397
10/24/2017,1,611,630130
10/25/2017,1,725,1220955
10/26/2017,1,581,612939
10/27/2017,1,794,1072908
10/30/2017,1,620,750664
10/31/2017,1,657,410128
11/01/2017,1,728,978699
11/02/2017,1,666,676998
11/03/2017,1,784,941451
11/06/2017,1,715,623618
11/07/2017,1,694,850625
11/08/2017,1,744,672594
11/09/2017,1,792,1121151
11/10/2017,1,770,855485
12/01/2017,1,851,1887343
12/04/2017,1,857,1369049
12/05/2017,1,676,914075
12/06/2017,1,680,728528
12/07/2017,1,625,852913
12/08/2017,1,705,1163720
12/11/2017,1,716,752921
12/12/2017,1,795,1122136
12/13/2017,1,798,1709785
12/14/2017,1,991,1811058
12/15/2017,1,947,1630057
12/18/2017,1,877,1496506
12/19/2017,1,813,771422
12/20/2017,1,833,1146170
12/21/2017,1,736,1000720
12/22/2017,1,745,720643
12/26/2017,1,665,625104
12/27/2017,1,687,747845
12/28/2017,1,674,447589
12/29/2017,1,692,737583
01/02/2018,1,687,727459
01/03/2018,1,744,997267
01/04/2018,1,829,1661280
01/05/2018,1,881,1392007
01/08/2018,1,830,921989
01/09/2018,1,966,1278934
01/10/2018,1,826,1299512
01/11/2018,1,848,1325456
01/12/2018,1,1021,2318870
01/16/2018,1,1035,2314818
01/17/2018,1,1022,1608600
01/18/2018,1,957,1315339
01/19/2018,1,951,1366633
01/22/2018,1,980,1291079
01/23/2018,1,1040,2120319
01/24/2018,1,1004,2333424
01/25/2018,1,892,1177322
01/26/2018,1,1110,1938497
01/29/2018,1,1143,1306350
01/30/2018,1,1157,1535099
01/31/2018,1,1074,1392508
02/01/2018,1,984,1283605
02/02/2018,1,1302,2886143
02/05/2018,1,1470,3003875
02/06/2018,1,1577,3246693
02/07/2018,1,1319,1926347
02/08/2018,1,1327,1812942
02/09/2018,1,1532,2234755
02/12/2018,1,1251,2796435
02/13/2018,1,1046,1116485
02/14/2018,1,1154,2868335
02/15/2018,1,1128,2163376
02/16/2018,1,1214,2069801
02/20/2018,1,1095,1067058
02/21/2018,1,1134,1469146
02/22/2018,1,1082,1333935
02/23/2018,1,1070,1673603
02/26/2018,1,1144,1578236
02/27/2018,1,1075,1890491
02/28/2018,1,991,1586192
03/01/2018,1,1253,2591486
03/02/2018,1,1193,1883805
03/05/2018,1,1075,1618339
03/06/2018,1,891,1017541
03/07/2018,1,965,1305421
03/08/2018,1,945,1327721
03/09/2018,1,1206,2332602
03/12/2018,1,1088,1439445
03/13/2018,1,1110,1746180
03/14/2018,1,1100,1619784
03/15/2018,1,1066,1653287
03/16/2018,1,970,1332168
03/19/2018,1,1067,1843049
03/20/2018,1,833,1009100
03/21/2018,1,906,1525825
03/22/2018,1,1208,1723931
03/23/2018,1,1426,2170056
03/26/2018,1,1211,1688178
03/27/2018,1,1145,1681688
03/28/2018,1,1188,1638894
03/29/2018,1,1173,1680711
04/02/2018,1,1293,1986638
04/03/2018,1,1327,1399424
04/04/2018,1,1275,2024048
04/05/2018,1,1194,1517306
04/06/2018,1,1398,2146567
04/09/2018,1,1234,1537066
04/10/2018,1,1110,1564906
04/11/2018,1,1028,1216802
04/12/2018,1,1030,1200181
04/13/2018,1,1007,1408382
04/16/2018,1,1000,1130732
04/17/2018,1,1031,1752750
04/18/2018,1,1017,1179281
04/19/2018,1,941,1330294
04/20/2018,1,973,1569990
04/23/2018,1,975,998438
04/24/2018,1,1146,1752671
04/25/2018,1,1127,1230485
04/26/2018,1,1010,1183858
04/27/2018,1,960,1056466
04/30/2018,1,1019,863723
05/01/2018,1,1049,954418
05/02/2018,1,987,1002287
05/03/2018,1,1162,1483550
05/04/2018,1,1122,1637528
05/07/2018,1,1039,1042433
05/08/2018,1,967,1085725
05/09/2018,1,1058,1425238
05/10/2018,1,1082,1832455
05/11/2018,1,1064,1269176
05/14/2018,1,955,999980
05/15/2018,1,1018,1120625
05/16/2018,1,874,1163455
05/17/2018,1,867,1214064
05/18/2018,1,905,1135718
05/21/2018,1,995,1274224
05/22/2018,1,931,733185
05/23/2018,1,961,1039326
05/24/2018,1,977,971258
05/25/2018,1,920,964217
05/29/2018,1,1165,1523442
05/30/2018,1,988,1396156
05/31/2018,1,954,995128
06/01/2018,1,1014,1297002
06/04/2018,1,948,885322
06/05/2018,1,878,608135
06/06/2018,1,949,1468350
06/07/2018,1,931,978004
06/08/2018,1,917,865556
06/11/2018,1,953,977906
06/12/2018,1,932,949714
06/13/2018,1,1027,1270058
06/14/2018,1,1163,1382964
06/15/2018,1,985,1041185
06/18/2018,1,807,660184
06/19/2018,1,929,962484
06/20/2018,1,804,966189
06/21/2018,1,881,1028216
06/22/2018,1,787,825028
06/25/2018,1,1099,1804538
06/26/2018,1,809,803197
06/27/2018,1,957,1133162
06/28/2018,1,900,828552
06/29/2018,1,929,905083
07/02/2018,1,955,863731
07/03/2018,1,801,520860
07/05/2018,1,858,780608
07/06/2018,1,950,993119
07/09/2018,1,937,959699
07/10/2018,1,912,944095
07/11/2018,1,879,896750
07/12/2018,1,881,988380
07/13/2018,1,887,874475
07/16/2018,1,781,734172
07/17/2018,1,882,903755
07/18/2018,1,806,627628
07/19/2018,1,855,788024
07/20/2018,1,818,877728
07/23/2018,1,779,644073
07/24/2018,1,918,918598
07/25/2018,1,963,1089179
07/26/2018,1,875,710967
07/27/2018,1,917,1107663
07/30/2018,1,891,699259
07/31/2018,1,808,659008
08/01/2018,1,830,822824
08/02/2018,1,846,725119
08/03/2018,1,915,660206
08/06/2018,1,899,850114
08/07/2018,1,921,1156889
08/08/2018,1,761,582003
08/09/2018,1,757,546470
08/10/2018,1,888,1013122
08/13/2018,1,857,925170
08/14/2018,1,808,715559
08/15/2018,1,964,1532852
08/16/2018,1,911,1424727
08/17/2018,1,841,1705912
08/20/2018,1,829,876710
08/21/2018,1,894,952542
08/22/2018,1,780,674150
08/23/2018,1,722,669238
08/24/2018,1,860,1005914
08/27/2018,1,1033,1022424
08/28/2018,1,875,595999
08/29/2018,1,948,1091569
08/30/2018,1,979,1009461
08/31/2018,1,927,1063693
09/04/2018,1,968,914300
09/05/2018,1,871,783568
09/06/2018,1,950,999475
09/07/2018,1,947,972929
09/10/2018,1,834,541529
09/11/2018,1,804,655380
09/12/2018,1,825,741010
09/13/2018,1,840,889403
09/14/2018,1,844,901152
09/17/2018,1,856,804009
09/18/2018,1,852,741991
09/19/2018,1,876,665989
09/20/2018,1,1246,2495337
09/21/2018,1,995,964916
09/24/2018,1,862,761677
09/25/2018,1,734,560813
09/26/2018,1,714,835685
09/27/2018,1,696,892615
09/28/2018,1,817,568921
10/01/2018,1,891,731773
10/02/2018,1,820,665416
10/03/2018,1,849,814812
10/04/2018,1,1103,1469917
10/05/2018,1,1081,1228774
10/08/2018,1,1005,1122398
10/09/2018,1,873,860278
10/10/2018,1,1227,2085683
10/11/2018,1,1489,2524566
10/12/2018,1,1326,2148116
10/15/2018,1,1171,1179597
10/16/2018,1,1117,1333190
10/17/2018,1,1041,1417168
10/18/2018,1,1189,1429708
10/19/2018,1,1026,1156530
10/22/2018,1,1005,965307
10/23/2018,1,1257,1475186
10/24/2018,1,1247,1375919
10/25/2018,1,1266,1514259
10/26/2018,1,1458,1777752
10/29/2018,1,1311,1357635
10/30/2018,1,1228,1427374
10/31/2018,1,1262,1580131
11/01/2018,1,1174,1135361
11/02/2018,1,1244,1696640
11/05/2018,1,1087,975522
11/06/2018,1,1045,733477
11/07/2018,1,1203,1641173
11/08/2018,1,1052,1000022
11/09/2018,1,1131,1313076
11/12/2018,1,1169,1136350
11/13/2018,1,1199,1107934
11/14/2018,1,1250,1346142
11/15/2018,1,1258,1813433
11/16/2018,1,1144,1497179
11/19/2018,1,1135,1322766
11/20/2018,1,1277,1474518
11/21/2018,1,1135,1230474
11/23/2018,1,1011,630933
11/26/2018,1,1054,1008653
11/27/2018,1,947,884602
11/28/2018,1,1141,2304629
11/29/2018,1,1025,1303681
11/30/2018,1,1024,1800906
12/03/2018,1,1076,2229864
12/04/2018,1,1086,2509583
12/06/2018,1,1343,2121627
12/07/2018,1,1335,2270276
12/10/2018,1,1396,1912341
12/11/2018,1,1178,1379250
12/12/2018,1,1153,1321338
12/13/2018,1,1056,960654
12/14/2018,1,1200,1602926
12/17/2018,1,1457,2078274
12/18/2018,1,1355,1612254
12/19/2018,1,1483,2207456
12/20/2018,1,1749,2091394
12/21/2018,1,1696,2067410
12/24/2018,1,1633,1397828
12/26/2018,1,1705,2073542
12/27/2018,1,1548,1659987
12/28/2018,1,1514,1778805
12/31/2018,1,1278,1414670
01/02/2019,1,1199,1193038
01/03/2019,1,1250,1339070
01/04/2019,1,1421,2132403
01/07/2019,1,1260,1409213
01/08/2019,1,1300,1132581
01/09/2019,1,1301,1158242
01/10/2019,1,1156,960836
01/11/2019,1,1208,995855
01/14/2019,1,1148,714443
01/15/2019,1,1223,994185
01/16/2019,1,1228,1134899
01/17/2019,1,1237,1303285
01/18/2019,1,1420,1741637
01/22/2019,1,1264,1187469
01/23/2019,1,1133,1114980
01/24/2019,1,981,833011
01/25/2019,1,1154,1524784
01/28/2019,1,1089,919621
01/29/2019,1,925,586236
01/30/2019,1,1141,1242843
01/31/2019,1,1156,1053385
02/01/2019,1,1174,903808
02/05/2019,1,1212,934486
02/06/2019,1,1030,675201
02/07/2019,1,1188,1294033
02/08/2019,1,1114,1063725
02/11/2019,1,981,797411
02/12/2019,1,1192,1001482
02/13/2019,1,1218,1173355
02/14/2019,1,1040,963704
02/15/2019,1,1245,1069670
02/19/2019,1,1194,743704
02/20/2019,1,1038,1249197
02/21/2019,1,1001,794840
02/22/2019,1,1075,1010535
02/25/2019,1,1113,1066674
02/26/2019,1,909,598971
02/27/2019,1,931,667311
02/28/2019,1,903,650056
03/01/2019,1,1021,997419
03/04/2019,1,1130,1491897
03/05/2019,1,873,710518
03/06/2019,1,1013,950991
03/07/2019,1,1185,1231033
03/08/2019,1,1207,1259457
03/11/2019,1,1136,1010401
03/12/2019,1,1059,897632
03/13/2019,1,1189,1220935
03/14/2019,1,1247,1154146
03/15/2019,1,1108,1047042
03/18/2019,1,1029,900930
03/19/2019,1,1042,1037632
03/20/2019,1,1010,1166663
03/21/2019,1,1080,1147026
03/22/2019,1,1160,1588473
03/25/2019,1,1058,1092929
03/26/2019,1,925,987102
03/27/2019,1,932,1047829
03/28/2019,1,895,756118
03/29/2019,1,1003,995810
04/01/2019,1,1135,1097613
04/02/2019,1,1079,559289
04/03/2019,1,1233,1162485
04/04/2019,1,1060,895671
04/05/2019,1,1163,1020933
04/08/2019,1,1069,765796
04/09/2019,1,1042,884328
04/10/2019,1,934,708370
04/11/2019,1,947,854190
04/12/2019,1,1189,1308070
04/15/2019,1,1108,945910
04/16/2019,1,1037,969526
04/17/2019,1,1029,1112427
04/18/2019,1,1028,979877
04/22/2019,1,966,571960
04/23/2019,1,1173,1056208
04/24/2019,1,1061,845934
04/25/2019,1,997,806941
04/26/2019,1,1073,976636
04/29/2019,1,1067,786165
04/30/2019,1,946,856815
05/01/2019,1,1050,1142213
05/02/2019,1,1079,1210166
05/03/2019,1,1053,1026064
05/06/2019,1,1163,1180839
05/07/2019,1,1299,1664591
05/08/2019,1,1144,1274085
05/09/2019,1,1279,1454215
05/10/2019,1,1326,1664262
05/13/2019,1,1405,1685687
05/14/2019,1,1117,1055600
05/15/2019,1,1103,1077039
05/16/2019,1,1093,1198169
05/17/2019,1,999,1340860
05/20/2019,1,994,915529
05/21/2019,1,883,679032
05/22/2019,1,895,832944
05/23/2019,1,1151,1332504
05/24/2019,1,949,893005
05/28/2019,1,1034,985416
05/29/2019,1,1198,1442018
05/30/2019,1,1062,1036110
05/31/2019,1,1203,1384369
06/03/2019,1,1189,1342993
06/04/2019,1,1076,1093020
06/05/2019,1,1079,1239838
06/06/2019,1,1016,1145028
06/07/2019,1,1173,1565464
06/10/2019,1,1173,1227487
06/11/2019,1,1161,898959
06/12/2019,1,1002,704572
06/13/2019,1,1020,684249
06/14/2019,1,1038,724955
06/17/2019,1,1000,730904
06/18/2019,1,1263,1415031
06/19/2019,1,1123,1303905
06/20/2019,1,1523,2738041
06/21/2019,1,1179,1090262
06/24/2019,1,1005,705220
06/25/2019,1,1048,913657
06/26/2019,1,1017,871184
06/27/2019,1,972,690899
06/28/2019,1,1160,865711
07/01/2019,1,1257,1315069
07/02/2019,1,1065,714858
07/03/2019,1,1168,1070246
07/05/2019,1,1160,1047877
07/08/2019,1,1033,729025
07/09/2019,1,993,695140
07/10/2019,1,1049,1223744
07/11/2019,1,1000,906363
07/12/2019,1,1116,911990
07/15/2019,1,954,766670
07/16/2019,1,900,682445
07/17/2019,1,959,729687
07/18/2019,1,1017,966742
07/19/2019,1,1091,1155671
07/22/2019,1,1027,751894
07/23/2019,1,959,820496
07/24/2019,1,967,833459
07/25/2019,1,988,901547
07/26/2019,1,1080,794734
07/29/2019,1,936,595402
07/30/2019,1,872,610978
07/31/2019,1,1136,1101953
08/01/2019,1,1143,1489100
08/02/2019,1,1292,1659511
08/05/2019,1,1564,2174237
08/06/2019,1,1348,1375672
08/07/2019,1,1391,1452496
08/08/2019,1,1273,1236785
08/09/2019,1,1184,1329396
08/12/2019,1,1212,1113025
08/13/2019,1,1247,1084201
08/14/2019,1,1439,2039331
08/15/2019,1,1254,1348486
08/16/2019,1,1299,1230687
08/19/2019,1,1167,984212
08/20/2019,1,1001,885915
08/21/2019,1,1010,896862
08/22/2019,1,1081,826207
08/23/2019,1,1421,1644274
08/26/2019,1,1229,1133465
08/27/2019,1,1103,1018382
08/28/2019,1,1152,896162
08/29/2019,1,1250,912610
08/30/2019,1,1089,987231
09/03/2019,1,1079,873182
09/04/2019,1,1190,740003
09/05/2019,1,1341,1263422
09/06/2019,1,1232,1297500
09/09/2019,1,1089,781551
09/10/2019,1,1015,904880
09/11/2019,1,1159,1091791
09/12/2019,1,1245,1433688
09/13/2019,1,1120,1133539
09/16/2019,1,1054,860017
09/17/2019,1,1008,740383
09/18/2019,1,1252,1346810
09/19/2019,1,1346,1679464
09/20/2019,1,1045,1021321
09/23/2019,1,906,771399
09/24/2019,1,1105,1475858
09/25/2019,1,1026,1252969
09/26/2019,1,971,1014503
09/27/2019,1,1195,1236893
09/30/2019,1,957,648750
11/01/2019,1,1271,1354709
11/04/2019,1,1289,1044480
11/05/2019,1,1031,767157
11/06/2019,1,1037,730488
11/07/2019,1,1223,1102663
11/08/2019,1,1040,755845
11/11/2019,1,1132,644554
11/12/2019,1,1195,752894
11/13/2019,1,1160,861873
11/14/2019,1,1087,783264
11/15/2019,1,1306,1275134
11/18/2019,1,1255,892059
11/19/2019,1,1121,903928
11/20/2019,1,1230,1338971
11/21/2019,1,1051,679965
11/22/2019,1,1075,883281
11/25/2019,1,1183,931942
11/26/2019,1,1169,756837
11/27/2019,1,1343,1169883
11/29/2019,1,1035,591708
12/02/2019,1,1335,1350654
12/03/2019,1,1258,1083710
12/04/2019,1,1150,879609
12/05/2019,1,1055,739768
12/06/2019,1,1358,1396183
12/09/2019,1,1234,805565
12/10/2019,1,1168,727497
12/11/2019,1,1108,766578
12/12/2019,1,1410,1959320
12/13/2019,1,1397,1388355
12/16/2019,1,1510,1623345
12/17/2019,1,1387,916187
12/18/2019,1,1430,941887
12/19/2019,1,1703,2556996
12/20/2019,1,1474,997753
12/23/2019,1,1271,775417
12/24/2019,1,845,506664
12/26/2019,1,1178,560998
12/27/2019,1,1350,1357337
12/30/2019,1,1296,1189951
12/31/2019,1,1165,1028363
01/02/2020,1,1327,1077083
01/03/2020,1,1300,1256333
01/06/2020,1,1250,956836
01/07/2020,1,1040,876748
01/08/2020,1,1346,1584183
01/09/2020,1,1294,1242586
01/10/2020,1,1365,1385583
01/13/2020,1,1297,1230418
01/14/2020,1,1322,1237618
01/15/2020,1,1329,1622181
01/16/2020,1,1389,1334030
01/17/2020,1,1549,1500637
01/21/2020,1,1371,1143464
01/22/2020,1,1288,1164581
01/23/2020,1,1231,1189808
01/24/2020,1,1485,1925585
01/27/2020,1,1568,1617530
01/28/2020,1,1351,1009116
01/29/2020,1,1222,980407
01/30/2020,1,1419,1183256
01/31/2020,1,1583,1825577
02/03/2020,1,1280,851840
02/04/2020,1,1331,836510
02/05/2020,1,1445,1104236
02/06/2020,1,1372,863736
02/07/2020,1,1345,944842
02/10/2020,1,1305,982095
02/11/2020,1,1489,1498936
02/12/2020,1,1420,1570335
02/13/2020,1,1404,1311894
02/14/2020,1,1328,1074406
02/18/2020,1,1418,1285019
02/19/2020,1,1549,994177
02/20/2020,1,1459,1306113
02/21/2020,1,1569,1790024
02/24/2020,1,1967,2392064
02/25/2020,1,2231,3184924
02/26/2020,1,2140,2435454
02/27/2020,1,2522,3021208
02/28/2020,1,2999,3382800
03/02/2020,1,2415,2460445
03/03/2020,1,2543,2186883
03/04/2020,1,2409,2202912
03/05/2020,1,2355,1780250
03/06/2020,1,2632,2344048
03/09/2020,1,3183,2324628
03/10/2020,1,2882,2368488
03/11/2020,1,2921,2403083
03/12/2020,1,3630,3347025
03/13/2020,1,3428,3194617
03/16/2020,1,3677,2831033
03/17/2020,1,3487,2409359
03/18/2020,1,3904,3313417
03/19/2020,1,3594,2546157
03/20/2020,1,3583,2987952
03/23/2020,1,3645,2906671
03/24/2020,1,3598,2415788
03/25/2020,1,3648,2760992
03/26/2020,1,3286,2083276
03/27/2020,1,3181,2438317
03/30/2020,1,2949,2090761
03/31/2020,1,2786,2312578
04/01/2020,1,2682,2104982
04/02/2020,1,2452,1555675
04/03/2020,1,2387,1898849
04/06/2020,1,2737,2224518
04/07/2020,1,2747,2604929
04/08/2020,1,2506,2078741
04/09/2020,1,2834,2828384
04/13/2020,1,2571,1802022
04/14/2020,1,2605,1718123
04/15/2020,1,2410,1849204
04/16/2020,1,2215,1773882
04/17/2020,1,2612,2236814
04/20/2020,1,2379,1618967
04/21/2020,1,2407,1932669
04/22/2020,1,2125,1523314
04/23/2020,1,2187,1583758
04/24/2020,1,2155,1793479
04/27/2020,1,2350,1481682
04/28/2020,1,2150,1645679
04/29/2020,1,2429,2283310
04/30/2020,1,2285,1763065
05/01/2020,1,2414,2299388
05/04/2020,1,2144,1532474
05/05/2020,1,2077,1417399
05/06/2020,1,2006,1697637
05/07/2020,1,1949,1368082
05/08/2020,1,2095,1769284
05/11/2020,1,2170,1869422
05/12/2020,1,2081,1881502
05/13/2020,1,2457,2630915
05/14/2020,1,2225,2059710
05/15/2020,1,2108,2600979
05/18/2020,1,2434,2132880
05/19/2020,1,1986,1624882
05/20/2020,1,2084,1620821
05/21/2020,1,1894,1498598
05/22/2020,1,1869,1689210
05/26/2020,1,2302,1754922
05/27/2020,1,2081,1980048
05/28/2020,1,2255,1909176
05/29/2020,1,2148,2368982
06/01/2020,1,2062,1398721
06/02/2020,1,2083,1490935
06/03/2020,1,2362,2067801
06/04/2020,1,2226,1600496
06/05/2020,1,2666,3303826
06/08/2020,1,2409,1804093
06/09/2020,1,2357,1540571
06/10/2020,1,2400,2308536
06/11/2020,1,2868,3712044
06/12/2020,1,2674,3721478
06/15/2020,1,2586,2884127
06/16/2020,1,2482,2664774
06/17/2020,1,2296,1918987
06/18/2020,1,2347,2267689
06/19/2020,1,2295,2722495
06/22/2020,1,1979,1663980
06/23/2020,1,1875,1494720
06/24/2020,1,2187,2858205
06/25/2020,1,1984,2003673
06/26/2020,1,2160,2463715
06/29/2020,1,1911,1618730
06/30/2020,1,1864,1904843
07/01/2020,1,1790,1801147
07/02/2020,1,1956,2115828
07/06/2020,1,1980,1644903
07/07/2020,1,1739,1208337
07/08/2020,1,1699,1405684
07/09/2020,1,1805,1757744
07/10/2020,1,1816,1775344
07/13/2020,1,2205,2512486
07/14/2020,1,1824,1659337
07/15/2020,1,2003,2313215
07/16/2020,1,1705,1378754
07/17/2020,1,1732,1771191
07/20/2020,1,1837,1439729
07/21/2020,1,1813,1440323
07/22/2020,1,1636,1333075
07/23/2020,1,1884,1685962
07/24/2020,1,1858,1524362
07/27/2020,1,1688,1209301
07/28/2020,1,1685,967666
07/29/2020,1,1635,1183813
07/30/2020,1,1753,1174667
07/31/2020,1,1832,1842386
