Date,Price,P/B,P/S,P/FCF,P/E,P/EBITDA,EV/FCF,EV/B,LTDebt/EV,EV/EBITDA
9/2/2011,25,12.7031,3.4654,,147.0588,66.977,,11.9285,0,65.2589
9/6/2011,25.18,12.7945,3.4903,,148.1176,67.4593,,12.02,0,65.7597
9/7/2011,25.21,12.8098,3.4945,,148.2941,67.5396,,12.0353,0,65.8431
9/8/2011,24.41,12.4033,3.3836,,143.5882,65.3964,,11.6285,0,63.6176
9/9/2011,23.21,11.7935,3.2173,,136.5294,62.1815,,11.0183,0,60.2794
9/12/2011,23.65,12.0171,3.2783,,139.1176,63.3603,,11.242,0,61.5034
9/13/2011,23.63,12.0069,3.2755,,139,63.3067,,11.2319,0,61.4478
9/14/2011,24.6,12.4998,3.4099,,144.7059,65.9054,,11.7251,0,64.1462
9/15/2011,24.59,12.4947,3.4086,,144.6471,65.8786,,11.72,0,64.1183
9/16/2011,25.03,12.7183,3.4696,,147.2353,67.0574,,11.9437,0,65.3424
9/19/2011,25.65,13.0334,3.5555,,150.8824,68.7184,,12.259,0,67.0671
9/20/2011,24.83,12.6167,3.4418,,146.0588,66.5216,,11.842,0,64.786
9/21/2011,23.01,11.6919,3.1896,,135.3529,61.6457,,10.9166,0,59.723
9/22/2011,21.16,10.7519,2.9331,,124.4706,56.6894,,9.9759,0,54.5765
9/23/2011,21.22,10.7824,2.9414,,124.8235,56.8501,,10.0064,0,54.7434
9/26/2011,22.15,11.2549,3.0703,,130.2941,59.3416,,10.4793,0,57.3306
9/27/2011,22.84,11.6055,3.166,,134.3529,61.1902,,10.8302,0,59.2501
9/28/2011,21.71,11.0313,3.0093,,127.7059,58.1629,,10.2556,0,56.1066
9/29/2011,21.53,10.9399,2.9844,,126.6471,57.6806,,10.164,0,55.6058
9/30/2011,21.23,10,2.7526,111.8934,101.0952,47.0702,103.2001,9.058,0,43.7818
10/3/2011,19.78,9.317,2.5646,104.2511,94.1905,43.8553,95.4718,8.3797,0,40.5031
10/4/2011,21.04,9.9105,2.7279,110.892,100.1905,46.6489,102.1874,8.9691,0,43.3522
10/5/2011,21.55,10.1507,2.7941,113.58,102.619,47.7797,104.9056,9.2077,0,44.5053
10/6/2011,22.3,10.504,2.8913,117.5329,106.1905,49.4426,108.903,9.5585,0,46.2012
10/7/2011,20.74,9.7692,2.689,109.3109,98.7619,45.9838,100.5884,8.8288,0,42.6738
10/10/2011,21.12,9.9482,2.7383,111.3137,100.5714,46.8263,102.6138,9.0065,0,43.5331
10/11/2011,21.76,10.2496,2.8213,114.6868,103.619,48.2453,106.0249,9.3059,0,44.9802
10/12/2011,22.37,10.537,2.9004,117.9018,106.5238,49.5978,109.2761,9.5913,0,46.3595
10/13/2011,22.24,10.4757,2.8835,117.2167,105.9048,49.3095,108.5833,9.5305,0,46.0655
10/14/2011,22.51,10.6029,2.9185,118.6397,107.1905,49.9082,110.0223,9.6568,0,46.6761
10/17/2011,20.63,9.7174,2.6748,108.7311,98.2381,45.7399,100.0022,8.7773,0,42.4251
10/18/2011,20.51,9.6609,2.6592,108.0986,97.6667,45.4739,99.3626,8.7212,0,42.1537
10/19/2011,20.26,9.5431,2.6268,106.781,96.4762,44.9196,98.0301,8.6042,0,41.5885
10/20/2011,20.3,9.5619,2.632,106.9918,96.6667,45.0083,98.2433,8.6229,0,41.6789
10/21/2011,22.66,10.6736,2.938,119.4303,107.9048,50.2407,110.8218,9.7269,0,47.0152
10/24/2011,23.07,10.8667,2.9911,121.5912,109.8571,51.1498,113.0071,9.9187,0,47.9423
10/25/2011,23.7,11.1634,3.0728,124.9116,112.8571,52.5466,116.3649,10.2135,0,49.3668
10/26/2011,23.71,11.1682,3.0741,124.9643,112.9048,52.5688,116.4182,10.2181,0,49.3894
10/27/2011,24.98,11.7664,3.2388,131.6579,118.9524,55.3845,123.1871,10.8123,0,52.2611
10/28/2011,25.14,11.8417,3.2595,132.5012,119.7143,55.7393,124.0399,10.8871,0,52.6229
10/31/2011,23.81,11.2153,3.0871,125.4914,113.381,52.7905,116.9512,10.2649,0,49.6156
11/1/2011,23.03,10.8479,2.986,121.3804,109.6667,51.0611,112.7939,9.9,0,47.8519
11/2/2011,26.9,12.6707,3.4877,141.7773,128.0952,59.6415,133.4205,11.7105,0,56.6025
11/3/2011,27.52,12.9628,3.5681,145.0451,131.0476,61.0161,136.725,12.0005,0,58.0045
11/4/2011,27.34,12.878,3.5448,144.0964,130.1905,60.617,135.7656,11.9163,0,57.5974
11/7/2011,27.85,13.1182,3.6109,146.7843,132.619,61.7478,138.4839,12.1549,0,58.7506
11/8/2011,28.62,13.4809,3.7107,150.8427,136.2857,63.455,142.5879,12.5151,0,60.4917
11/9/2011,25.35,11.9406,3.2868,133.608,120.7143,56.2049,125.1592,10.9854,0,53.0977
11/10/2011,25.37,11.9501,3.2893,133.7134,120.8095,56.2492,126.242,11.0804,0,53.5571
11/11/2011,25.94,12.2186,3.3633,136.7176,123.5238,57.513,129.302,11.349,0,54.8553
11/14/2011,26.75,12.6001,3.4683,140.9868,127.381,59.3089,133.6504,11.7306,0,56.7001
11/15/2011,26.82,12.6331,3.4773,141.3557,127.7143,59.4641,134.0261,11.7636,0,56.8595
11/16/2011,25.49,12.0066,3.3049,134.3459,121.381,56.5153,126.8862,11.1369,0,53.8304
11/17/2011,25.76,12.1338,3.3399,135.7689,122.6667,57.1139,128.3357,11.2642,0,54.4454
11/18/2011,24.74,11.6533,3.2077,130.393,117.8095,54.8524,122.86,10.7835,0,52.1223
11/21/2011,23.69,11.1587,3.0715,124.8589,112.8095,52.5244,117.2232,10.2888,0,49.731
11/22/2011,22.59,10.6406,2.9289,119.0613,107.5714,50.0855,111.318,9.7705,0,47.2257
11/23/2011,21.62,10.1837,2.8031,113.9489,102.9524,47.9349,106.1107,9.3134,0,45.0166
11/25/2011,20.91,9.8493,2.7111,110.2068,99.5714,46.3607,102.2991,8.9789,0,43.3996
11/28/2011,21.5,10.1272,2.7876,113.3165,102.381,47.6688,105.4665,9.2569,0,44.7433
11/29/2011,21.1,9.9388,2.7357,111.2082,100.4762,46.782,103.3191,9.0684,0,43.8323
11/30/2011,23.08,10.8714,2.9924,121.6439,109.9048,51.1719,113.9485,10.0014,0,48.3417
12/1/2011,22.9,10.7866,2.9691,120.6952,109.0476,50.7729,112.9822,9.9166,0,47.9318
12/2/2011,22.56,10.6265,2.925,118.9032,107.4286,50.019,111.1569,9.7564,0,47.1574
12/5/2011,22.96,10.8149,2.9769,121.0114,109.3333,50.9059,113.3043,9.9448,0,48.0684
12/6/2011,23,10.8337,2.9821,121.2223,109.5238,50.9946,113.519,9.9637,0,48.1595
12/7/2011,22.94,10.8055,2.9743,120.906,109.2381,50.8615,113.1969,9.9354,0,48.0229
12/8/2011,21.98,10.3533,2.8498,115.8463,104.6667,48.7331,108.0433,9.4831,0,45.8365
12/9/2011,22.44,10.5699,2.9095,118.2708,106.8571,49.753,110.5127,9.6998,0,46.8841
12/12/2011,22.08,10.4004,2.8628,116.3734,105.1429,48.9548,108.5801,9.5302,0,46.0642
12/13/2011,21.99,10.358,2.8511,115.899,104.7143,48.7552,108.097,9.4878,0,45.8592
12/14/2011,21.21,9.9906,2.75,111.788,101,47.0259,103.9097,9.1203,0,44.0828
12/15/2011,21.37,10.0659,2.7707,112.6313,101.7619,47.3806,104.7686,9.1957,0,44.4472
12/16/2011,22,10.3627,2.8524,115.9517,104.7619,48.7774,108.1507,9.4925,0,45.882
12/19/2011,22.29,10.4993,2.89,117.4802,106.1429,49.4204,109.7075,9.6291,0,46.5425
12/20/2011,23.37,11.008,3.03,123.1724,111.2857,51.8149,115.5053,10.138,0,49.0022
12/21/2011,23.25,10.9515,3.0145,122.5399,110.7143,51.5489,114.8611,10.0815,0,48.7289
12/22/2011,23.29,10.9703,3.0197,122.7507,110.9048,51.6375,115.0758,10.1003,0,48.82
12/23/2011,23.73,11.1776,3.0767,125.0697,113,52.6131,117.4379,10.3077,0,49.8221
12/27/2011,24.18,11.3895,3.1351,127.4415,115.1429,53.6108,119.8537,10.5197,0,50.8469
12/28/2011,22.86,10.7678,2.9639,120.4844,108.8571,50.6842,112.7674,9.8977,0,47.8407
12/29/2011,23.51,11.0739,3.0482,123.9102,111.9524,52.1253,116.2569,10.204,0,49.321
12/30/2011,22.98,9.5251,2.7011,299.8424,82.0714,39.7594,237.9849,8.6532,0,36.5504
1/3/2012,23.27,9.6453,2.7352,303.6263,83.1071,40.2612,241.2749,8.7728,0,37.0557
1/4/2012,23.58,9.7738,2.7716,307.6711,84.2143,40.7975,244.7919,8.9007,0,37.5958
1/5/2012,24.39,10.1095,2.8668,318.24,87.1071,42.199,253.9814,9.2349,0,39.0072
1/6/2012,24.8,10.2794,2.915,323.5897,88.5714,42.9083,258.6329,9.404,0,39.7216
1/9/2012,24.9,10.3209,2.9268,324.8945,88.9286,43.0814,259.7674,9.4452,0,39.8958
1/10/2012,25.65,10.6318,3.0149,334.6804,91.6071,44.379,268.2762,9.7546,0,41.2026
1/11/2012,26.79,11.1043,3.1489,349.5551,95.6786,46.3514,281.2095,10.2249,0,43.1889
1/12/2012,26.6,11.0255,3.1266,347.076,95,46.0227,279.054,10.1465,0,42.8579
1/13/2012,26.28,10.8929,3.089,342.9007,93.8571,45.469,275.4235,10.0145,0,42.3003
1/17/2012,26.39,10.9385,3.1019,344.3359,94.25,45.6593,276.6715,10.0599,0,42.492
1/18/2012,26.4,10.9426,3.1031,344.4664,94.2857,45.6766,276.785,10.064,0,42.5094
1/19/2012,26.37,10.9302,3.0995,344.075,94.1786,45.6247,276.4446,10.0516,0,42.4571
1/20/2012,26.05,10.7976,3.0619,339.8996,93.0357,45.0711,272.8142,9.9196,0,41.8996
1/23/2012,25.65,10.6318,3.0149,334.6804,91.6071,44.379,268.2762,9.7546,0,41.2026
1/24/2012,25.83,10.7064,3.0361,337.0291,92.25,44.6904,270.3183,9.8289,0,41.5162
1/25/2012,26.87,11.1374,3.1583,350.599,95.9643,46.4898,282.1171,10.2579,0,43.3283
1/26/2012,27.01,11.1955,3.1748,352.4257,96.4643,46.732,283.7054,10.3156,0,43.5723
1/27/2012,27.04,11.2079,3.1783,352.8171,96.5714,46.7839,284.0458,10.328,0,43.6245
1/30/2012,26.58,11.0172,3.1242,346.8151,94.9286,45.9881,278.8271,10.1383,0,42.823
1/31/2012,26.83,11.1209,3.1536,350.077,95.8214,46.4206,281.6633,10.2414,0,43.2586
2/1/2012,27.82,11.5312,3.27,362.9945,99.3571,48.1335,292.8949,10.6498,0,44.9836
2/2/2012,27.64,11.4566,3.2488,360.6459,98.7143,47.822,290.8528,10.5755,0,44.67
2/3/2012,27.06,11.2162,3.1806,353.0781,96.6429,46.8185,284.2727,10.3363,0,43.6594
2/6/2012,25.96,10.7603,3.0514,338.7253,92.7143,44.9154,271.7931,9.8825,0,41.7427
2/7/2012,25.38,10.5198,2.9832,331.1575,90.6429,43.9119,265.213,9.6432,0,40.7321
2/8/2012,24.74,10.2546,2.908,322.8068,88.3571,42.8045,257.9522,9.3792,0,39.617
2/9/2012,24.34,10.0888,2.8609,317.5876,86.9286,42.1125,253.4141,9.2142,0,38.92
2/10/2012,24.47,10.1427,2.8762,319.2838,87.3929,42.3374,254.889,9.2679,0,39.1466
2/13/2012,24.58,10.1883,2.8891,320.7191,87.7857,42.5277,256.137,9.3132,0,39.3382
2/14/2012,24.39,10.1095,2.8668,318.24,87.1071,42.199,253.9814,9.2349,0,39.0072
2/15/2012,24.39,10.1095,2.8668,318.24,87.1071,42.199,253.9814,9.2349,0,39.0072
2/16/2012,24.49,10.1509,2.8786,319.5448,87.4643,42.372,255.1159,9.2761,0,39.1814
2/17/2012,24.11,9.9934,2.8339,314.5866,86.1071,41.7145,250.8048,9.1194,0,38.5193
2/21/2012,23.74,9.8401,2.7904,309.7588,84.7857,41.0744,246.6071,8.9667,0,37.8746
2/22/2012,23.58,9.7738,2.7716,307.6711,84.2143,40.7975,244.7919,8.9007,0,37.5958
2/23/2012,24.24,10.0473,2.8492,316.2828,86.5714,41.9395,252.2796,9.173,0,38.7458
2/24/2012,25.2,10.4452,2.962,328.8089,90,43.6004,263.1709,9.569,0,40.4185
2/27/2012,25,10.3623,2.9385,326.1993,89.2857,43.2544,260.9019,9.4865,0,40.07
2/28/2012,24.89,10.3167,2.9256,324.764,88.8929,43.0641,259.6539,9.4411,0,39.8784
2/29/2012,25.99,10.7727,3.0549,339.1168,92.8214,44.9673,273.9282,9.9601,0,42.0706
3/1/2012,25.36,10.5116,2.9808,330.8965,90.5714,43.8772,266.7373,9.6987,0,40.9663
3/2/2012,23.71,9.8276,2.7869,309.3674,84.6786,41.0225,247.904,9.0139,0,38.0738
3/5/2012,22.89,9.4878,2.6905,298.668,81.75,39.6037,238.5445,8.6736,0,36.6363
3/6/2012,22.24,9.2183,2.6141,290.1869,79.4286,38.4791,231.1253,8.4038,0,35.4969
3/7/2012,22.6,9.3676,2.6564,294.8841,80.7143,39.102,235.2344,8.5532,0,36.1279
3/8/2012,23.03,9.5458,2.707,300.4948,82.25,39.8459,240.1424,8.7317,0,36.8817
3/9/2012,23.94,9.923,2.8139,312.3684,85.5,41.4204,250.5293,9.1093,0,38.477
3/12/2012,23.94,9.923,2.8139,312.3684,85.5,41.4204,250.5293,9.1093,0,38.477
3/13/2012,24.74,10.2546,2.908,322.8068,88.3571,42.8045,259.6605,9.4413,0,39.8794
3/14/2012,24.47,10.1427,2.8762,319.2838,87.3929,42.3374,256.5787,9.3293,0,39.4061
3/15/2012,24.57,10.1841,2.888,320.5886,87.75,42.5104,257.7201,9.3708,0,39.5814
3/16/2012,24.74,10.2546,2.908,322.8068,88.3571,42.8045,259.6605,9.4413,0,39.8794
3/19/2012,25.05,10.3831,2.9444,326.8517,89.4643,43.3409,263.1989,9.57,0,40.4228
3/20/2012,24.04,9.9644,2.8257,313.6732,85.8571,41.5934,251.6707,9.1508,0,38.6523
3/21/2012,23.91,9.9105,2.8104,311.977,85.3929,41.3685,250.1868,9.0969,0,38.4244
3/22/2012,24.04,9.9644,2.8257,313.6732,85.8571,41.5934,251.6707,9.1508,0,38.6523
3/23/2012,24.67,10.2256,2.8997,321.8934,88.1071,42.6834,258.8616,9.4123,0,39.7567
3/26/2012,24.94,10.3375,2.9315,325.4164,89.0714,43.1506,261.9434,9.5244,0,40.23
3/27/2012,24.21,10.0349,2.8457,315.8914,86.4643,41.8875,253.6111,9.2214,0,38.9503
3/28/2012,24.06,9.9727,2.828,313.9342,85.9286,41.628,251.899,9.1591,0,38.6873
3/29/2012,19.6,8.1241,2.3038,255.7402,70,33.9114,200.9921,7.3081,0,30.8689
3/30/2012,19.97,,2.8526,29.8929,,162.2614,26.9267,,0,153.4595
4/2/2012,20,,2.8569,29.9378,,162.5051,26.9721,,0,153.7182
4/3/2012,20.07,,2.8669,30.0426,,163.0739,27.078,,0,154.3217
4/4/2012,20.02,,2.8598,29.9677,,162.6676,27.0024,,0,153.8906
4/5/2012,20.27,,2.8955,30.342,,164.6989,27.3806,,0,156.046
4/9/2012,19.47,,2.7812,29.1444,,158.1987,26.1703,,0,149.1487
4/10/2012,18.79,,2.6841,28.1266,,152.6736,25.1416,,0,143.2861
4/11/2012,19.11,,2.7298,28.6056,,155.2736,25.6257,,0,146.045
4/12/2012,19.36,,2.7655,28.9798,,157.305,26.0039,,0,148.2004
4/13/2012,19,,2.7141,28.4409,,154.3799,25.4593,,0,145.0966
4/16/2012,18.99,,2.7126,28.4259,,154.2986,25.4442,,0,145.0104
4/17/2012,19.62,,2.8026,29.369,,159.4175,26.3972,,0,150.442
4/18/2012,19.46,,2.7798,29.1295,,158.1175,26.1552,,0,149.0625
4/19/2012,19.23,,2.7469,28.7852,,156.2487,25.8073,,0,147.0796
4/20/2012,19.11,,2.7298,28.6056,,155.2736,25.6257,,0,146.045
4/23/2012,19,,2.7141,28.4409,,154.3799,25.4593,,0,145.0966
4/24/2012,18.49,,2.6412,27.6775,,150.236,24.6878,,0,140.6996
4/25/2012,10.75,,1.5356,16.0916,,87.3465,12.9789,,0,73.9686
4/26/2012,10.5,,1.4999,15.7173,,85.3152,12.6007,,0,71.8132
4/27/2012,9.33,,1.3327,13.966,,75.8086,10.8307,,0,61.7259
4/30/2012,10.06,,1.437,15.0587,,81.7401,11.9351,,0,68.0197
5/1/2012,9.18,,1.3113,13.7414,,74.5898,10.6038,,0,60.4327
5/2/2012,8.71,,1.2442,13.0379,,70.771,9.8928,,0,56.3806
5/3/2012,8.46,,1.2085,12.6637,,68.7397,9.5146,,0,54.2252
5/4/2012,8.57,,1.2242,12.8283,,69.6334,9.681,,0,55.1735
5/7/2012,8.65,,1.2356,12.9481,,70.2835,9.8655,,0,56.2252
5/8/2012,8.85,,1.2642,13.2475,,71.9085,10.1696,,0,57.9578
5/9/2012,10.54,,1.5056,15.7772,,85.6402,12.7486,,0,72.6563
5/10/2012,10.53,,1.5042,15.7622,,85.5589,12.7334,,0,72.5696
5/11/2012,10.86,,1.5513,16.2562,,88.2403,13.2354,,0,75.4303
5/14/2012,11.4,,1.6284,17.0645,,92.6279,14.0567,,0,80.1115
5/15/2012,11.83,,1.6899,17.7082,,96.1218,14.7108,,0,83.8391
5/16/2012,12.56,,1.7941,18.8009,,102.0532,15.8212,,0,90.1674
5/17/2012,11.86,,1.6941,17.7531,,96.3655,14.7564,,0,84.0992
5/18/2012,11.37,,1.6242,17.0196,,92.3842,14.0111,,0,79.8515
5/21/2012,11.83,,1.6899,17.7082,,96.1218,14.7108,,0,83.8391
5/22/2012,11.41,,1.6299,17.0795,,92.7092,14.072,,0,80.1982
5/23/2012,11.42,,1.6313,17.0945,,92.7904,14.0872,,0,80.2849
5/24/2012,11.3,,1.6142,16.9149,,91.8154,13.9046,,0,79.2446
5/25/2012,11.24,,1.6056,16.825,,91.3279,13.8134,,0,78.7245
5/29/2012,11.84,,1.6913,17.7232,,96.203,14.726,,0,83.9258
5/30/2012,11.13,,1.5899,16.6604,,90.4341,13.646,,0,77.7709
5/31/2012,11.76,,1.6799,17.6034,,95.553,14.6043,,0,83.2323
6/1/2012,11.1,,1.5856,16.6155,,90.1903,13.6004,,0,77.5109
6/4/2012,10.89,,1.5556,16.3011,,88.484,13.281,,0,75.6904
6/5/2012,11.11,,1.587,16.6304,,90.2716,13.6156,,0,77.5976
6/6/2012,11.51,,1.6442,17.2292,,93.5217,14.2241,,0,81.0651
6/7/2012,10.97,,1.567,16.4209,,89.1341,13.4027,,0,76.3839
6/8/2012,11.18,,1.597,16.7352,,90.8404,13.7221,,0,78.2044
6/11/2012,10.73,,1.5327,16.0616,,87.184,13.0376,,0,74.3034
6/12/2012,10.76,,1.537,16.1065,,87.4278,13.0833,,0,74.5635
6/13/2012,10.82,,1.5456,16.1963,,87.9153,13.1745,,0,75.0836
6/14/2012,10.5,,1.4999,15.7173,,85.3152,12.6878,,0,72.3096
6/15/2012,11.06,,1.5799,16.5556,,89.8653,13.5396,,0,77.1641
6/18/2012,12,,1.7141,17.9627,,97.5031,14.9694,,0,85.3128
6/19/2012,12.22,,1.7456,18.292,,99.2906,15.304,,0,87.22
6/20/2012,12.37,,1.767,18.5165,,100.5094,15.5322,,0,88.5203
6/21/2012,11.84,,1.6913,17.7232,,96.203,14.726,,0,83.9258
6/22/2012,11.92,,1.7027,17.8429,,96.853,14.8477,,0,84.6193
6/25/2012,11.16,,1.5942,16.7053,,90.6779,13.6917,,0,78.031
6/26/2012,10.85,,1.5499,16.2413,,88.159,13.2201,,0,75.3437
6/27/2012,10.69,,1.527,16.0018,,86.859,12.9768,,0,73.9566
6/28/2012,10.69,,1.527,16.0018,,86.859,12.9768,,0,73.9566
6/29/2012,10.96,,2.0824,28.4089,,,23.5704,,0,
7/2/2012,11.43,,2.1717,29.6272,,,24.8098,,0,
7/3/2012,11.24,,2.1356,29.1347,,,24.3088,,0,
7/5/2012,11.29,,2.1451,29.2643,,,24.4406,,0,
7/6/2012,10.88,,2.0672,28.2015,,,23.3594,,0,
7/9/2012,11.11,,2.1109,28.7977,,,23.966,,0,
7/10/2012,10.73,,2.0387,27.8127,,,22.9639,,0,
7/11/2012,10.96,,2.0824,28.4089,,,23.5704,,0,
7/12/2012,10.98,,2.0862,28.4607,,,23.6231,,0,
7/13/2012,10.85,,2.0615,28.1238,,,23.2803,,0,
7/16/2012,10.62,,2.0178,27.5276,,,22.6738,,0,
7/17/2012,10.79,,2.0501,27.9682,,,23.1221,,0,
7/18/2012,11.27,,2.1413,29.2124,,,24.3879,,0,
7/19/2012,11.15,,2.1185,28.9014,,,24.0714,,0,
7/20/2012,11.16,,2.1204,28.9273,,,24.0978,,0,
7/23/2012,11.02,,2.0938,28.5644,,,23.7286,,0,
7/24/2012,10.38,,1.9722,26.9055,,,22.0409,,0,
7/25/2012,10.61,,2.0159,27.5017,,,22.6474,,0,
7/26/2012,10,,1.9,25.9205,,,21.0388,,0,
7/27/2012,10.43,,1.9817,27.0351,,,22.1728,,0,
7/30/2012,10.01,,1.9019,25.9464,,,21.0652,,0,
7/31/2012,13.58,,2.5801,35.2001,,,30.4795,,0,
8/1/2012,12.69,,2.411,32.8931,,,28.1325,,0,
8/2/2012,12.92,,2.4547,33.4893,,,28.739,,0,
8/3/2012,13.16,,2.5003,34.1114,,,29.3719,,0,
8/6/2012,13.21,,2.5098,34.241,,,29.5038,,0,
8/7/2012,12.85,,2.4414,33.3079,,,28.5544,,0,
8/8/2012,11.04,,2.0976,28.6163,,,23.7814,,0,
8/9/2012,10.95,,2.0805,28.383,,,23.544,,0,
8/10/2012,11.2,,2.128,29.031,,,24.2196,,0,
8/13/2012,10.74,,2.0406,27.8386,,,23.0059,,0,
8/14/2012,10.46,,1.9874,27.1129,,,22.2671,,0,
8/15/2012,10.6,,2.014,27.4758,,,22.6365,,0,
8/16/2012,10.41,,1.9779,26.9833,,,22.1352,,0,
8/17/2012,10.43,,1.9817,27.0351,,,22.188,,0,
8/20/2012,10.25,,1.9475,26.5685,,,21.7131,,0,
8/21/2012,10.56,,2.0064,27.3721,,,22.531,,0,
8/22/2012,10.55,,2.0045,27.3462,,,22.5046,,0,
8/23/2012,10.37,,1.9703,26.8796,,,22.0297,,0,
8/24/2012,10.55,,2.0045,27.3462,,,22.5046,,0,
8/27/2012,10.25,,1.9475,26.5685,,,21.7131,,0,
8/28/2012,10.2,,1.938,26.4389,,,21.5811,,0,
8/29/2012,10.8,,2.052,27.9942,,,23.1642,,0,
8/30/2012,11.92,,2.2648,30.8973,,,26.1194,,0,
8/31/2012,11.89,,2.2591,30.8195,,,26.0402,,0,
9/4/2012,12.68,,2.4091,32.8672,,,28.1246,,0,
9/5/2012,13.16,,2.5003,34.1114,,,29.3911,,0,
9/6/2012,13.35,,2.5364,34.6039,,,29.8925,,0,
9/7/2012,13.25,,2.5174,34.3447,,,29.6286,,0,
9/10/2012,13.27,,2.5212,34.3965,,,29.6814,,0,
9/11/2012,13.4,,2.5459,34.7335,,,30.0244,,0,
9/12/2012,12.94,,2.4585,33.5412,,,28.8107,,0,
9/13/2012,11.48,,2.1812,29.7568,,,24.9584,,0,
9/14/2012,12.45,,2.3655,32.2711,,,27.5178,,0,
9/17/2012,12.12,,2.3028,31.4157,,,26.6471,,0,
9/18/2012,11.48,,2.1812,29.7568,,,24.9584,,0,
9/19/2012,11.21,,2.1299,29.0569,,,24.246,,0,
9/20/2012,11.03,,2.0957,28.5903,,,23.7711,,0,
9/21/2012,10.92,,2.0748,28.3052,,,23.4809,,0,
9/24/2012,10.94,,2.0786,28.3571,,,23.5336,,0,
9/25/2012,10.97,,2.0843,28.4348,,,23.6128,,0,
9/26/2012,10.86,,2.0634,28.1497,,,23.3226,,0,
9/27/2012,11.01,,2.0919,28.5385,,,23.7183,,0,
9/28/2012,11.16,,3.5016,76.4884,,,63.7321,,0,
10/1/2012,11.49,,3.6051,78.7501,,,66.022,,0,
10/2/2012,11.17,,3.5047,76.5569,,,63.8015,,0,
10/3/2012,10.8,,3.3886,74.021,,,61.234,,0,
10/4/2012,11.17,,3.5047,76.5569,,,63.8015,,0,
10/5/2012,11.13,,3.4922,76.2828,,,63.5239,,0,
10/8/2012,11.49,,3.6051,78.7501,,,66.022,,0,
10/9/2012,11.26,,3.5329,77.1738,,,64.426,,0,
10/10/2012,11.41,,3.58,78.2018,,,65.4669,,0,
10/11/2012,11.65,,3.6553,79.8467,,,67.1322,,0,
10/12/2012,11.69,,3.6679,80.1209,,,67.4098,,0,
10/15/2012,11.77,,3.693,80.6692,,,67.9649,,0,
10/16/2012,12.22,,3.8342,83.7534,,,71.0875,,0,
10/17/2012,12.28,,3.853,84.1646,,,71.5038,,0,
10/18/2012,12.04,,3.7777,82.5197,,,69.8385,,0,
10/19/2012,12.05,,3.7808,82.5883,,,69.9078,,0,
10/22/2012,11.98,,3.7589,82.1085,,,69.4221,,0,
10/23/2012,11.93,,3.7432,81.7658,,,69.0752,,0,
10/24/2012,11.73,,3.6804,80.395,,,67.6874,,0,
10/25/2012,11.65,,3.6553,79.8467,,,67.1322,,0,
10/26/2012,11.38,,3.5706,77.9962,,,65.2587,,0,
10/31/2012,11.79,,3.6992,80.8063,,,68.1037,,0,
11/1/2012,12.36,,3.8781,84.7129,,,72.059,,0,
11/2/2012,11.81,,3.7055,80.9433,,,68.2425,,0,
11/5/2012,12.07,,3.7871,82.7253,,,70.0466,,0,
11/6/2012,12.42,,3.8969,85.1242,,,72.4753,,0,
11/7/2012,11.89,,3.7306,81.4916,,,68.7976,,0,
11/8/2012,11.12,,3.489,76.2142,,,61.792,,0,
11/9/2012,10.81,,3.3918,74.0895,,,59.6872,,0,
11/12/2012,11,,3.4514,75.3918,,,60.9772,,0,
11/13/2012,11.01,,3.4545,75.4603,,,61.0451,,0,
11/14/2012,11,,3.4514,75.3918,,,60.9772,,0,
11/15/2012,11.07,,3.4733,75.8715,,,61.4525,,0,
11/16/2012,10.95,,3.4357,75.0491,,,60.6378,,0,
11/19/2012,11.2,,3.5141,76.7625,,,62.3351,,0,
11/20/2012,11,,3.4514,75.3918,,,60.9772,,0,
11/21/2012,11.35,,3.5612,77.7906,,,63.3536,,0,
11/23/2012,11.94,,3.7463,81.8343,,,67.3594,,0,
11/26/2012,11.51,,3.6114,78.8872,,,64.4399,,0,
11/27/2012,11.27,,3.5361,77.2423,,,62.8104,,0,
11/28/2012,11.42,,3.5831,78.2704,,,63.8288,,0,
11/29/2012,12.02,,3.7714,82.3826,,,67.9026,,0,
11/30/2012,11.93,,3.7432,81.7658,,,67.2915,,0,
12/3/2012,11.98,,3.7589,82.1085,,,67.631,,0,
12/4/2012,12.02,,3.7714,82.3826,,,67.9026,,0,
12/5/2012,11.89,,3.7306,81.4916,,,67.0199,,0,
12/6/2012,11.59,,3.6365,79.4355,,,64.9831,,0,
12/7/2012,11.42,,3.5831,78.2704,,,63.8288,,0,
12/10/2012,11.34,,3.558,77.7221,,,63.2857,,0,
12/11/2012,11.34,,3.558,77.7221,,,63.2857,,0,
12/12/2012,11.13,,3.4922,76.2828,,,61.8599,,0,
12/13/2012,11.08,,3.4765,75.9401,,,61.5204,,0,
12/14/2012,11.26,,3.5329,77.1738,,,62.7425,,0,
12/17/2012,11.45,,3.5926,78.476,,,64.0325,,0,
12/18/2012,12.16,,3.8153,83.3422,,,68.8531,,0,
12/19/2012,12.16,,3.8153,83.3422,,,68.8531,,0,
12/20/2012,12.15,,3.8122,83.2736,,,68.7852,,0,
12/21/2012,12.01,,3.7683,82.3141,,,67.8347,,0,
12/24/2012,12.15,,3.8122,83.2736,,,68.7852,,0,
12/26/2012,11.75,,3.6867,80.5321,,,66.0694,,0,
12/27/2012,11.7,,3.671,80.1894,,,65.7299,,0,
